key,representation,configuration,N,error,score,qualifies,score_status,n_raw,discrepancy_ratio,order
HAR__14,Density,density_16,34,0.014570411207127206,43.333333333333336,True,qualifies,60,0.3304953085317512,6
HAR__14,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,7
HAR__14,Density,density_32,66,0.00937550688333123,0.0,True,qualifies,60,0.21266119370278525,8
HAR__14,Binned,bins_32,66,0.020813123758472225,0.0,True,qualifies,60,0.472096474168215,9
HAR__14,Density,density_64,130,0.011196450338006349,0.0,True,qualifies,60,0.2539649881061543,10
HAR__14,Binned,bins_64,130,0.024279459952916672,0.0,True,qualifies,60,0.5507221103134263,11
HAR__14,Density,density_128,258,0.0130353312274636,0.0,True,qualifies,60,0.29567565078237545,12
HAR__14,Density,density_256,514,0.013726573747161748,0.0,True,qualifies,60,0.3113548520465207,13
HAR__14,Means,means,2,0.05364788997383332,0.0,False,does_not_qualify,60,1.216875467475246,14
HAR__15,Five-number,five_number,10,0.10240470862068973,83.33333333333334,True,qualifies,60,0.5663957285029396,1
HAR__15,Binned,bins_8,18,0.10864097967241382,70.0,True,qualifies,60,0.6008882565620391,2
HAR__15,Binned,bins_16,34,0.05617251746767238,43.333333333333336,True,qualifies,60,0.31068760784031324,3
HAR__15,Density,density_16,34,0.07882758507813437,43.333333333333336,True,qualifies,60,0.43599174371789395,4
HAR__15,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,5
HAR__15,Binned,bins_32,66,0.028943650937500065,0.0,True,qualifies,60,0.16008600072290038,6
HAR__15,Density,density_32,66,0.04183741619011083,0.0,True,qualifies,60,0.2314008226853241,7
HAR__15,Binned,bins_64,130,0.04438143005352013,0.0,True,qualifies,60,0.2454716462333359,8
HAR__15,Density,density_64,130,0.057368330034122894,0.0,True,qualifies,60,0.3173015920882101,9
HAR__15,Density,density_128,258,0.05752132494709705,0.0,True,qualifies,60,0.3181477999077374,10
HAR__15,Density,density_256,514,0.06380457848262566,0.0,True,qualifies,60,0.35290018592161043,11
HAR__15,Density,density_8,18,0.19613387420570128,0.0,False,does_not_qualify,60,1.0848074279115494,12
HAR__15,Binned,bins_4,10,0.21372226291666663,0.0,False,does_not_qualify,60,1.1820879960740898,13
HAR__15,Means,means,2,0.24492183583333316,0.0,False,does_not_qualify,60,1.3546513973974703,14
HAR__16,Five-number,five_number,10,0.06358325840517243,83.33333333333334,True,qualifies,60,0.34813911341857856,1
HAR__16,Binned,bins_8,18,0.11937424813423647,70.0,True,qualifies,60,0.653613009978767,2
HAR__16,Binned,bins_16,34,0.05968261600431035,43.333333333333336,True,qualifies,60,0.32678182187265536,3
HAR__16,Density,density_16,34,0.07420700630304333,43.333333333333336,True,qualifies,60,0.40630760410490036,4
HAR__16,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,5
HAR__16,Binned,bins_32,66,0.06139799206249985,0.0,True,qualifies,60,0.3361740662315725,6
HAR__16,Density,density_32,66,0.06251904511941242,0.0,True,qualifies,60,0.3423121979838291,7
HAR__16,Density,density_64,130,0.06286588899547618,0.0,True,qualifies,60,0.34421128152462604,8
HAR__16,Binned,bins_64,130,0.08449342024999984,0.0,True,qualifies,60,0.46262908119766005,9
HAR__16,Density,density_128,258,0.05442383464503464,0.0,True,qualifies,60,0.2979882758040654,10
HAR__16,Density,density_256,514,0.05641749408503238,0.0,True,qualifies,60,0.308904212597939,11
HAR__16,Density,density_8,18,0.22244952513430927,0.0,False,does_not_qualify,60,1.217983827867845,12
HAR__16,Binned,bins_4,10,0.2367147049642856,0.0,False,does_not_qualify,60,1.2960903480955115,13
HAR__16,Means,means,2,0.266030300583333,0.0,False,does_not_qualify,60,1.4566028119758225,14
HAR__17,Five-number,five_number,10,0.12239982906896552,83.33333333333334,True,qualifies,60,0.5470707430989621,1
HAR__17,Binned,bins_4,10,0.2090912766293106,83.33333333333334,True,qualifies,60,0.9345415018239647,2
HAR__17,Binned,bins_8,18,0.0976127317708333,70.0,True,qualifies,60,0.43628385849869855,3
HAR__17,Binned,bins_16,34,0.04810198811874988,43.333333333333336,True,qualifies,60,0.21499368573329294,4
HAR__17,Density,density_16,34,0.07768446951409258,43.333333333333336,True,qualifies,60,0.34721372396996997,5
HAR__17,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,6
HAR__17,Density,density_32,66,0.05482658847819888,0.0,True,qualifies,60,0.24504954564478423,7
HAR__17,Binned,bins_32,66,0.07523733177812497,0.0,True,qualifies,60,0.3362761477505865,8
HAR__17,Density,density_64,130,0.06084223894997853,0.0,True,qualifies,60,0.2719367267695702,9
HAR__17,Binned,bins_64,130,0.0878358841914062,0.0,True,qualifies,60,0.3925858622586154,10
HAR__17,Density,density_128,258,0.0597283231514425,0.0,True,qualifies,60,0.2669580372706541,11
HAR__17,Density,density_256,514,0.06600522520766983,0.0,True,qualifies,60,0.2950128923989637,12
HAR__17,Means,means,2,0.30614978444999996,0.0,False,does_not_qualify,60,1.3683482350639535,13
HAR__17,Density,density_8,18,,,False,numerically_unavailable,60,,14
HAR__18,Means,means,2,0.013086913731666662,96.66666666666667,True,qualifies,60,0.5195655409592828,1
HAR__18,Binned,bins_4,10,0.005896544236250006,83.33333333333334,True,qualifies,60,0.23409959435160196,2
HAR__18,Five-number,five_number,10,0.01741079246499999,83.33333333333334,True,qualifies,60,0.6912285043736954,3
HAR__18,Binned,bins_8,18,0.004125805261681031,70.0,True,qualifies,60,0.16379921856525922,4
HAR__18,Density,density_8,18,0.010474767904301177,70.0,True,qualifies,60,0.4158603444792537,5
HAR__18,Density,density_16,34,0.0026383141954291756,43.333333333333336,True,qualifies,60,0.10474411081749688,6
HAR__18,Binned,bins_16,34,0.0039188802690624976,43.333333333333336,True,qualifies,60,0.1555840581437691,7
HAR__18,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,8
HAR__18,Density,density_32,66,0.0031032812188037107,0.0,True,qualifies,60,0.12320383692108232,9
HAR__18,Binned,bins_32,66,0.003750096514341515,0.0,True,qualifies,60,0.14888314877546244,10
HAR__18,Density,density_64,130,0.0036257269612618367,0.0,True,qualifies,60,0.1439455343424774,11
HAR__18,Binned,bins_64,130,0.0044991368459435035,0.0,True,qualifies,60,0.17862091224427876,12
HAR__18,Density,density_128,258,0.00426590435337738,0.0,True,qualifies,60,0.1693613137893597,13
HAR__18,Density,density_256,514,0.004315325999238423,0.0,True,qualifies,60,0.1713234100248348,14
HAR__19,Five-number,five_number,10,0.007793516172413785,83.33333333333334,True,qualifies,60,0.5155807707575351,1
HAR__19,Binned,bins_4,10,0.00981955748902822,83.33333333333334,True,qualifies,60,0.6496137182099498,2
HAR__19,Binned,bins_8,18,0.003363894263649428,70.0,True,qualifies,60,0.2225387307641991,3
HAR__19,Density,density_8,18,0.00954547375300785,70.0,True,qualifies,60,0.6314816837413897,4
HAR__19,Density,density_16,34,0.00406466884190923,43.333333333333336,True,qualifies,60,0.26889853668406966,5
HAR__19,Binned,bins_16,34,0.006084858447727243,43.333333333333336,True,qualifies,60,0.40254436367687096,6
HAR__19,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,7
HAR__19,Density,density_32,66,0.00428215567772075,0.0,True,qualifies,60,0.2832863980750844,8
HAR__19,Binned,bins_32,66,0.008576105987499978,0.0,True,qualifies,60,0.5673530711060399,9
HAR__19,Density,density_64,130,0.00505257852273068,0.0,True,qualifies,60,0.3342537914123087,10
HAR__19,Binned,bins_64,130,0.008776865862499976,0.0,True,qualifies,60,0.5806343588842146,11
HAR__19,Density,density_128,258,0.005261066896369633,0.0,True,qualifies,60,0.3480463587204053,12
HAR__19,Density,density_256,514,0.005321018343074815,0.0,True,qualifies,60,0.3520124521263184,13
HAR__19,Means,means,2,0.01804465540833332,0.0,False,does_not_qualify,60,1.1937458186605867,14
HAR__20,Five-number,five_number,10,0.00385902460344828,83.33333333333334,True,qualifies,60,0.46692781346241186,1
HAR__20,Binned,bins_4,10,0.005741603406079862,83.33333333333334,True,qualifies,60,0.6947129390607257,2
HAR__20,Binned,bins_8,18,0.002551921437091653,70.0,True,qualifies,60,0.30877312771842014,3
HAR__20,Density,density_8,18,0.006897948581964269,70.0,True,qualifies,60,0.8346264612759128,4
HAR__20,Binned,bins_16,34,0.0017045102651041533,43.333333333333336,True,qualifies,60,0.2062394861121504,5
HAR__20,Density,density_16,34,0.0021154855054139193,43.333333333333336,True,qualifies,60,0.2559659818109748,6
HAR__20,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,7
HAR__20,Binned,bins_32,66,0.00176536532265624,0.0,True,qualifies,60,0.21360272472315447,8
HAR__20,Density,density_32,66,0.0020493416523330032,0.0,True,qualifies,60,0.2479628183521427,9
HAR__20,Binned,bins_64,130,0.0020145969203125003,0.0,True,qualifies,60,0.24375883329924244,10
HAR__20,Density,density_64,130,0.0023259206660291715,0.0,True,qualifies,60,0.28142786389741997,11
HAR__20,Density,density_128,258,0.0023504006308274483,0.0,True,qualifies,60,0.2843898497906124,12
HAR__20,Density,density_256,514,0.002389570950447159,0.0,True,qualifies,60,0.28912931470003855,13
HAR__20,Means,means,2,0.008875416466666647,0.0,False,does_not_qualify,60,1.0738928175388827,14
HAR__21,Five-number,five_number,10,0.10751425831034489,83.33333333333334,True,qualifies,60,0.530175154107815,1
HAR__21,Binned,bins_4,10,0.19101316675000024,83.33333333333334,True,qualifies,60,0.9419256265153346,2
HAR__21,Binned,bins_8,18,0.12019336218750021,70.0,True,qualifies,60,0.592698450623669,3
HAR__21,Density,density_8,18,0.16152104586495153,70.0,True,qualifies,60,0.7964938486197648,4
HAR__21,Binned,bins_16,34,0.04918926026041648,43.333333333333336,True,qualifies,60,0.24256246612182084,5
HAR__21,Density,density_16,34,0.05349935766384628,43.333333333333336,True,qualifies,60,0.2638164522534744,6
HAR__21,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,7
HAR__21,Density,density_32,66,0.04038073203492021,0.0,True,qualifies,60,0.19912578262691943,8
HAR__21,Binned,bins_32,66,0.0665130098843747,0.0,True,qualifies,60,0.3279894761849458,9
HAR__21,Density,density_64,130,0.055949147616423,0.0,True,qualifies,60,0.27589687568801124,10
HAR__21,Binned,bins_64,130,0.07464024191796848,0.0,True,qualifies,60,0.36806654655307164,11
HAR__21,Density,density_128,258,0.059267262941732235,0.0,True,qualifies,60,0.2922591920132131,12
HAR__21,Density,density_256,514,0.06136561335494595,0.0,True,qualifies,60,0.30260659403394335,13
HAR__21,Means,means,2,0.2560898418166665,0.0,False,does_not_qualify,60,1.2628322371781013,14
HAR__22,Five-number,five_number,10,0.1251924633025,83.33333333333334,True,qualifies,60,0.4908231292104027,1
HAR__22,Binned,bins_4,10,0.25127112664000006,83.33333333333334,True,qualifies,60,0.9851206486741076,2
HAR__22,Binned,bins_8,18,0.12560445031149425,70.0,True,qualifies,60,0.4924383442769838,3
HAR__22,Binned,bins_16,34,0.06737635530431041,43.333333333333336,True,qualifies,60,0.2641522714138749,4
HAR__22,Density,density_16,34,0.1258957189685802,43.333333333333336,True,qualifies,60,0.49358027718524844,5
HAR__22,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,6
HAR__22,Binned,bins_32,66,0.056932184452585965,0.0,True,qualifies,60,0.223205392630405,7
HAR__22,Density,density_32,66,0.07105191057383031,0.0,True,qualifies,60,0.27856246425920983,8
HAR__22,Binned,bins_64,130,0.07970086262847198,0.0,True,qualifies,60,0.31247110060892846,9
HAR__22,Density,density_64,130,0.08752723743062907,0.0,True,qualifies,60,0.343154782912442,10
HAR__22,Density,density_128,258,0.09592449948391579,0.0,True,qualifies,60,0.37607665639483445,11
HAR__22,Density,density_256,514,0.09657163418884263,0.0,True,qualifies,60,0.378613779417371,12
HAR__22,Density,density_8,18,0.32832090022588956,0.0,False,does_not_qualify,60,1.2871980260079245,13
HAR__22,Means,means,2,0.3740744707524999,0.0,False,does_not_qualify,60,1.4665771201324451,14
HAR__23,Five-number,five_number,10,0.08577797017241384,83.33333333333334,True,qualifies,60,0.5627641003275978,1
HAR__23,Binned,bins_8,18,0.07019790157343742,70.0,True,qualifies,60,0.46054784048230507,2
HAR__23,Binned,bins_16,34,0.03612214647187506,43.333333333333336,True,qualifies,60,0.23698680698886526,3
HAR__23,Density,density_16,34,0.039017018661797076,43.333333333333336,True,qualifies,60,0.25597921424973064,4
HAR__23,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,5
HAR__23,Binned,bins_32,66,0.0267578588179348,0.0,True,qualifies,60,0.17555046259663906,6
HAR__23,Density,density_32,66,0.03297330589188041,0.0,True,qualifies,60,0.21632818761941774,7
HAR__23,Binned,bins_64,130,0.025967040244485262,0.0,True,qualifies,60,0.17036213391370167,8
HAR__23,Density,density_64,130,0.03805621720568164,0.0,True,qualifies,60,0.24967567773613128,9
HAR__23,Density,density_128,258,0.044893004869525965,0.0,True,qualifies,60,0.29452983610617306,10
HAR__23,Density,density_256,514,0.04758468644708147,0.0,True,qualifies,60,0.3121891693629134,11
HAR__23,Density,density_8,18,0.1681557851761455,0.0,False,does_not_qualify,60,1.1032207799895917,12
HAR__23,Binned,bins_4,10,0.1800277093875,0.0,False,does_not_qualify,60,1.1811089922488855,13
HAR__23,Means,means,2,0.19542627525833345,0.0,False,does_not_qualify,60,1.2821344659365543,14
HAR__24,Five-number,five_number,10,0.026441566825,83.33333333333334,True,qualifies,60,0.6487693526808902,1
HAR__24,Binned,bins_4,10,0.029974816300000012,83.33333333333334,True,qualifies,60,0.7354610374031648,2
HAR__24,Binned,bins_8,18,0.013325199915517227,70.0,True,qualifies,60,0.3269466359822482,3
HAR__24,Binned,bins_16,34,0.006535694374999998,43.333333333333336,True,qualifies,60,0.16035956708056706,4
HAR__24,Density,density_16,34,0.014206161883584104,43.333333333333336,True,qualifies,60,0.348561887814407,5
HAR__24,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,6
HAR__24,Density,density_32,66,0.009916051767816236,0.0,True,qualifies,60,0.24329989705730448,7
HAR__24,Binned,bins_32,66,0.011019441299999988,0.0,True,qualifies,60,0.2703726237715514,8
HAR__24,Binned,bins_64,130,0.010859307481249997,0.0,True,qualifies,60,0.2664435860325879,9
HAR__24,Density,density_64,130,0.012237261198300306,0.0,True,qualifies,60,0.3002530099200453,10
HAR__24,Density,density_128,258,0.013818351359487023,0.0,True,qualifies,60,0.3390465824489391,11
HAR__24,Density,density_256,514,0.014848663700744849,0.0,True,qualifies,60,0.3643262897794813,12
HAR__24,Means,means,2,0.04387814020000001,0.0,False,does_not_qualify,60,1.076592503114473,13
HAR__24,Density,density_8,18,,,False,numerically_unavailable,60,,14
HAR__25,Five-number,five_number,10,0.003098983965517249,83.33333333333334,True,qualifies,60,0.26126161767819456,1
HAR__25,Binned,bins_4,10,0.007655585698275867,83.33333333333334,True,qualifies,60,0.6454085358495125,2
HAR__25,Binned,bins_8,18,0.0031906704430418736,70.0,True,qualifies,60,0.2689912986652018,3
HAR__25,Density,density_8,18,0.007762068208110408,70.0,True,qualifies,60,0.6543856048125535,4
HAR__25,Binned,bins_16,34,0.0017310621985552471,43.333333333333336,True,qualifies,60,0.14593818984817805,5
HAR__25,Density,density_16,34,0.005644974609353343,43.333333333333336,True,qualifies,60,0.47590281673039525,6
HAR__25,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,7
HAR__25,Binned,bins_32,66,0.0016241827932692299,0.0,True,qualifies,60,0.1369276603868397,8
HAR__25,Density,density_32,66,0.002531111427651986,0.0,True,qualifies,60,0.21338679821202244,9
HAR__25,Binned,bins_64,130,0.0019854304354166713,0.0,True,qualifies,60,0.1673828497069694,10
HAR__25,Density,density_64,130,0.004360897106089799,0.0,True,qualifies,60,0.3676479275603521,11
HAR__25,Density,density_128,258,0.004255782487697403,0.0,True,qualifies,60,0.3587861794685901,12
HAR__25,Density,density_256,514,0.004391634092927841,0.0,True,qualifies,60,0.3702392268356034,13
HAR__25,Means,means,2,0.0188637107,0.0,False,does_not_qualify,60,1.5903159318453843,14
HAR__26,Means,means,2,0.030459586491666663,96.66666666666667,True,qualifies,60,0.7772158477551443,1
HAR__26,Binned,bins_4,10,0.011996548250000003,83.33333333333334,True,qualifies,60,0.3061074851035861,2
HAR__26,Five-number,five_number,10,0.025690305475000008,83.33333333333334,True,qualifies,60,0.6555214580573324,3
HAR__26,Binned,bins_8,18,0.009871275020833348,70.0,True,qualifies,60,0.2518783827167239,4
HAR__26,Density,density_8,18,0.0187628615314958,70.0,True,qualifies,60,0.4787587426869223,5
HAR__26,Binned,bins_16,34,0.0035167162494612117,43.333333333333336,True,qualifies,60,0.08973357540119815,6
HAR__26,Density,density_16,34,0.008434802157230338,43.333333333333336,True,qualifies,60,0.21522491485799516,7
HAR__26,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,8
HAR__26,Binned,bins_32,66,0.0034100315500000047,0.0,True,qualifies,60,0.08701137695123135,9
HAR__26,Density,density_32,66,0.008500932902866243,0.0,True,qualifies,60,0.21691232658783435,10
HAR__26,Binned,bins_64,130,0.0027998792656249924,0.0,True,qualifies,60,0.07144255020139995,11
HAR__26,Density,density_64,130,0.011808255587113833,0.0,True,qualifies,60,0.3013029536418348,12
HAR__26,Density,density_128,258,0.011024210212342227,0.0,True,qualifies,60,0.28129701919494626,13
HAR__26,Density,density_256,514,0.01184677210017137,0.0,True,qualifies,60,0.3022857524187248,14
HAR__27,Means,means,2,0.1846357857166666,96.66666666666667,True,qualifies,60,0.6053368570333559,1
HAR__27,Binned,bins_4,10,0.2146413594269737,83.33333333333334,True,qualifies,60,0.7037115009994656,2
HAR__27,Five-number,five_number,10,0.22357914844999993,83.33333333333334,True,qualifies,60,0.7330144505605459,3
HAR__27,Binned,bins_8,18,0.12175014413074703,70.0,True,qualifies,60,0.3991634086826527,4
HAR__27,Density,density_8,18,0.15933934523093818,70.0,True,qualifies,60,0.5224013214418938,5
HAR__27,Binned,bins_16,34,0.06981503881465512,43.333333333333336,True,qualifies,60,0.22889179367740642,6
HAR__27,Density,density_16,34,0.09747307957164475,43.333333333333336,True,qualifies,60,0.31956994362840624,7
HAR__27,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,8
HAR__27,Binned,bins_32,66,0.03669794311458352,0.0,True,qualifies,60,0.12031588274366475,9
HAR__27,Density,density_32,66,0.0664592561673617,0.0,True,qualifies,60,0.21788970698703466,10
HAR__27,Binned,bins_64,130,0.04625599999679497,0.0,True,qualifies,60,0.15165240881289924,11
HAR__27,Density,density_64,130,0.07782216600783654,0.0,True,qualifies,60,0.2551435259197397,12
HAR__27,Density,density_128,258,0.08780390471749,0.0,True,qualifies,60,0.2878691122126486,13
HAR__27,Density,density_256,514,0.08914084622661655,0.0,True,qualifies,60,0.29225233601745326,14
HAR__28,Means,means,2,0.3670997149999997,96.66666666666667,True,qualifies,60,0.8173976625570518,1
HAR__28,Binned,bins_4,10,0.24410629258620709,83.33333333333334,True,qualifies,60,0.5435360062195461,2
HAR__28,Five-number,five_number,10,0.271988479,83.33333333333334,True,qualifies,60,0.605619503074384,3
HAR__28,Binned,bins_8,18,0.10665698666666668,70.0,True,qualifies,60,0.23748635053206743,4
HAR__28,Binned,bins_16,34,0.056889165431034616,43.333333333333336,True,qualifies,60,0.12667149809187178,5
HAR__28,Density,density_16,34,0.07799078653880365,43.333333333333336,True,qualifies,60,0.17365714004382743,6
HAR__28,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,7
HAR__28,Binned,bins_32,66,0.04937651733333326,0.0,True,qualifies,60,0.1099435608482409,8
HAR__28,Density,density_32,66,0.06046914357394639,0.0,True,qualifies,60,0.13464280846464452,9
HAR__28,Binned,bins_64,130,0.054850566534482614,0.0,True,qualifies,60,0.12213227916893418,10
HAR__28,Density,density_64,130,0.06555119573357115,0.0,True,qualifies,60,0.14595869182421156,11
HAR__28,Density,density_128,258,0.08220516890179586,0.0,True,qualifies,60,0.18304103807445243,12
HAR__28,Density,density_256,514,0.08465319087066259,0.0,True,qualifies,60,0.18849189339652747,13
HAR__28,Density,density_8,18,,,False,numerically_unavailable,60,,14
HAR__29,Five-number,five_number,10,0.026304752413793153,83.33333333333334,True,qualifies,60,0.16352003365413295,1
HAR__29,Binned,bins_8,18,0.08804138168103459,70.0,True,qualifies,60,0.5472976695986761,2
HAR__29,Binned,bins_16,34,0.03147951628125001,43.333333333333336,True,qualifies,60,0.19568827262660984,3
HAR__29,Density,density_16,34,0.059340845212342064,43.333333333333336,True,qualifies,60,0.3688845594721807,4
HAR__29,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,5
HAR__29,Density,density_32,66,0.03457833748792405,0.0,True,qualifies,60,0.21495168708618775,6
HAR__29,Binned,bins_32,66,0.04525435768749997,0.0,True,qualifies,60,0.28131776249587154,7
HAR__29,Density,density_64,130,0.03288815253123045,0.0,True,qualifies,60,0.2044448746040705,8
HAR__29,Binned,bins_64,130,0.05214979547916665,0.0,True,qualifies,60,0.3241823446069762,9
HAR__29,Density,density_128,258,0.03518123875204571,0.0,True,qualifies,60,0.2186995434981568,10
HAR__29,Density,density_256,514,0.03656345514428594,0.0,True,qualifies,60,0.22729190990484083,11
HAR__29,Density,density_8,18,0.18800447416737276,0.0,False,does_not_qualify,60,1.1687050864183857,12
HAR__29,Binned,bins_4,10,0.19198246366379323,0.0,False,does_not_qualify,60,1.1934337349187751,13
HAR__29,Means,means,2,0.23240538500000008,0.0,False,does_not_qualify,60,1.444717508790333,14
HAR__30,Five-number,five_number,10,0.06527286075000016,83.33333333333334,True,qualifies,60,0.49124475472854934,1
HAR__30,Binned,bins_16,34,0.039643510476185306,43.333333333333336,True,qualifies,60,0.2983577915336318,2
HAR__30,Density,density_16,34,0.08936669342712866,43.333333333333336,True,qualifies,60,0.6725753841501603,3
HAR__30,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,4
HAR__30,Density,density_32,66,0.030205631106841935,0.0,True,qualifies,60,0.22732813720749276,5
HAR__30,Binned,bins_32,66,0.061695233723707,0.0,True,qualifies,60,0.46431946769734456,6
HAR__30,Density,density_64,130,0.04497271499432731,0.0,True,qualifies,60,0.3384654830968967,7
HAR__30,Binned,bins_64,130,0.06325135434296891,0.0,True,qualifies,60,0.4760308601988193,8
HAR__30,Density,density_128,258,0.047179998476044704,0.0,True,qualifies,60,0.3550775393195533,9
HAR__30,Density,density_256,514,0.049439456691137806,0.0,True,qualifies,60,0.3720822635485709,10
HAR__30,Density,density_8,18,0.13443695541595058,0.0,False,does_not_qualify,60,1.0117750077280228,11
HAR__30,Binned,bins_8,18,0.1367653268976292,0.0,False,does_not_qualify,60,1.029298374473277,12
HAR__30,Means,means,2,0.19457721549166662,0.0,False,does_not_qualify,60,1.464391715050847,13
HAR__30,Binned,bins_4,10,0.22061061884046063,0.0,False,does_not_qualify,60,1.660319589145559,14
HAR__31,Five-number,five_number,10,0.04321412293103455,83.33333333333334,True,qualifies,60,0.4167970400900536,1
HAR__31,Binned,bins_8,18,0.06091060341594823,70.0,True,qualifies,60,0.5874782939452927,2
HAR__31,Binned,bins_16,34,0.028585258412356263,43.333333333333336,True,qualifies,60,0.2757027168061089,3
HAR__31,Density,density_16,34,0.05371144690697749,43.333333333333336,True,qualifies,60,0.5180429584446119,4
HAR__31,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,5
HAR__31,Density,density_32,66,0.030327808215430907,0.0,True,qualifies,60,0.2925094816058968,6
HAR__31,Binned,bins_32,66,0.03905068316145843,0.0,True,qualifies,60,0.3766409694618953,7
HAR__31,Binned,bins_64,130,0.038481851240885545,0.0,True,qualifies,60,0.3711546273884512,8
HAR__31,Density,density_64,130,0.041739807612127144,0.0,True,qualifies,60,0.40257737717891007,9
HAR__31,Density,density_128,258,0.04190324883087493,0.0,True,qualifies,60,0.4041537557232925,10
HAR__31,Density,density_256,514,0.04448404299927666,0.0,True,qualifies,60,0.4290453258284679,11
HAR__31,Density,density_8,18,0.1411003073567073,0.0,False,does_not_qualify,60,1.3609020957321671,12
HAR__31,Binned,bins_4,10,0.15600360862068974,0.0,False,does_not_qualify,60,1.5046433412576499,13
HAR__31,Means,means,2,0.16234261066666678,0.0,False,does_not_qualify,60,1.5657825501710072,14
HAR__32,Five-number,five_number,10,0.06527286075000016,83.33333333333334,True,qualifies,60,0.4743061199457819,1
HAR__32,Density,density_8,18,0.13443695541595058,70.0,True,qualifies,60,0.9768879434423048,2
HAR__32,Binned,bins_8,18,0.1367653268976292,70.0,True,qualifies,60,0.9938070861086142,3
HAR__32,Binned,bins_16,34,0.039643510476185306,43.333333333333336,True,qualifies,60,0.28807010170745984,4
HAR__32,Density,density_16,34,0.08936669342712866,43.333333333333336,True,qualifies,60,0.6493842789295168,5
HAR__32,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,6
HAR__32,Density,density_32,66,0.030205631106841935,0.0,True,qualifies,60,0.219489624419438,7
HAR__32,Binned,bins_32,66,0.061695233723707,0.0,True,qualifies,60,0.4483092450737966,8
HAR__32,Density,density_64,130,0.04497271499432731,0.0,True,qualifies,60,0.3267948379662036,9
HAR__32,Binned,bins_64,130,0.06325135434296891,0.0,True,qualifies,60,0.45961681646884606,10
HAR__32,Density,density_128,258,0.047179998476044704,0.0,True,qualifies,60,0.3428340930533003,11
HAR__32,Density,density_256,514,0.049439456691137806,0.0,True,qualifies,60,0.35925247654173087,12
HAR__32,Means,means,2,0.19457721549166662,0.0,False,does_not_qualify,60,1.4138979516032084,13
HAR__32,Binned,bins_4,10,0.22061061884046063,0.0,False,does_not_qualify,60,1.603070026941579,14
HAR__33,Five-number,five_number,10,0.04321412293103455,83.33333333333334,True,qualifies,60,0.43383195268888597,1
HAR__33,Binned,bins_8,18,0.06091060341594823,70.0,True,qualifies,60,0.611489120387119,2
HAR__33,Binned,bins_16,34,0.028585258412356263,43.333333333333336,True,qualifies,60,0.2869709630562213,3
HAR__33,Density,density_16,34,0.05371144690697749,43.333333333333336,True,qualifies,60,0.5392158931603618,4
HAR__33,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,5
HAR__33,Density,density_32,66,0.030327808215430907,0.0,True,qualifies,60,0.30446463717132405,6
HAR__33,Binned,bins_32,66,0.03905068316145843,0.0,True,qualifies,60,0.3920346632235799,7
HAR__33,Binned,bins_64,130,0.038481851240885545,0.0,True,qualifies,60,0.38632408885307284,8
HAR__33,Density,density_64,130,0.041739807612127144,0.0,True,qualifies,60,0.4190311179085184,9
HAR__33,Density,density_128,258,0.04190324883087493,0.0,True,qualifies,60,0.420671924623313,10
HAR__33,Density,density_256,514,0.04448404299927666,0.0,True,qualifies,60,0.44658083813644006,11
HAR__33,Density,density_8,18,0.1411003073567073,0.0,False,does_not_qualify,60,1.4165235278118105,12
HAR__33,Binned,bins_4,10,0.15600360862068974,0.0,False,does_not_qualify,60,1.566139622049858,13
HAR__33,Means,means,2,0.16234261066666678,0.0,False,does_not_qualify,60,1.629777651684149,14
HAR__34,Five-number,five_number,10,0.1045152262500002,83.33333333333334,True,qualifies,60,0.5771921984504377,1
HAR__34,Binned,bins_4,10,0.1797402791810342,83.33333333333334,True,qualifies,60,0.9926274918301328,2
HAR__34,Binned,bins_8,18,0.09101922514008598,70.0,True,qualifies,60,0.5026596463006888,3
HAR__34,Density,density_8,18,0.14926743232256445,70.0,True,qualifies,60,0.8243391944942828,4
HAR__34,Binned,bins_16,34,0.04705834250718377,43.333333333333336,True,qualifies,60,0.2598827859032169,5
HAR__34,Density,density_16,34,0.0966389737288531,43.333333333333336,True,qualifies,60,0.5336950768218874,6
HAR__34,Observations,raw,60,0.0,0.0,True,qualifies,60,0.0,7
HAR__34,Binned,bins_32,66,0.05453198563958328,0.0,True,qualifies,60,0.3011564707508702,8
