key,primary,dataset,feature,family,setting,H,loss,successful,loss_min,loss_max,score,placement_score_min,placement_score_max
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Histogram,32,128,0.12185028891593712,4,0.12099873337484943,0.12438115686381382,89.1384536671392,88.93781204847433,89.2061668071137
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Heatmap,32,128,0.061517469665946546,4,0.061517469665946546,0.061517469665946546,94.20476144539516,94.20476144539516,94.20476144539516
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Violin plot,256,128,0.10162895042658439,4,0.09982961659865322,0.10367001558597286,90.77466597194721,90.6067924178468,90.92317436337207
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Bar chart,means,256,0.413565724803338,4,0.41356572480333786,0.41356572480333803,70.74308484234965,70.74308484234965,70.74308484234965
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Box plot,five,256,0.23261382821469168,4,0.2189496663398002,0.24041557437743316,81.12840997803767,80.61814287537479,82.03784189077707
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Interval plot,five,256,0.23091265387266646,4,0.2189695046396132,0.23591441698384877,81.2405329373961,80.91175135252657,82.03650675376402
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Dot plot,raw,256,0.1319827653443798,4,0.0899990507874239,0.19529728186957807,88.34056759651928,83.66119585212213,91.74319915944808
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Histogram,32,256,0.0955463883355907,4,0.049979179861101404,0.11287754586896892,91.27865425390617,89.85714589282772,95.23998372351413
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Heatmap,32,256,0.10854066985012248,4,0.10854066985012248,0.10854066985012248,90.20868852156795,90.20868852156795,90.20868852156795
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Violin plot,64,256,0.10531907479708932,4,0.10459968496047965,0.10595167893528742,90.4716133830927,90.41986363841065,90.53053460139074
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Bar chart,means,512,0.4134548053156885,4,0.4105092766992215,0.4144366481878442,70.74863633695416,70.69952558717887,70.89637881291588
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Box plot,five,512,0.22866423081028642,4,0.21491991327139987,0.23985383944141123,81.3892009650606,80.65466817044563,82.30995220971498
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Interval plot,five,512,0.22643122405689092,4,0.21381960631293676,0.2306919338437723,81.53738916497225,81.25510312534014,82.38456479027975
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Dot plot,raw,512,0.11287407868143513,4,0.10524354471680442,0.13403221243910385,89.85742584505414,88.18091664690688,90.47779602786363
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Histogram,32,512,0.04587290353055648,4,0.045062098756522326,0.047485965731072194,95.61391222817771,95.46667284483088,95.6880936730803
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Heatmap,32,512,0.10854066985012248,4,0.10854066985012248,0.10854066985012248,90.20868852156795,90.20868852156795,90.20868852156795
