key,dataset,feature,family,configuration,retained_values,error,error_ratio,qualifies,retention_cost,score,selected,status
HAR__24,HAR,tBodyGyroJerk-mean()-X,Histogram,10 common bins,22.0,0.006999704465517231,0.17055588158256996,True,22.085277940791286,0.04527903170070638,False,qualified
HAR__24,HAR,tBodyGyroJerk-mean()-X,Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__24,HAR,tBodyGyroJerk-mean()-X,Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__24,HAR,tBodyGyroJerk-mean()-X,Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__24,HAR,tBodyGyroJerk-mean()-X,Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__24,HAR,tBodyGyroJerk-mean()-X,Violin,64-point density per group,130.0,0.012237261198300306,0.2981749989751974,True,130.1490874994876,0.007683496052201957,False,qualified
HAR__24,HAR,tBodyGyroJerk-mean()-X,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__24,HAR,tBodyGyroJerk-mean()-X,Bar,Mean bars,2.0,0.04387814020000001,1.0691415503156692,False,,0.0,False,exceeds tolerance
HAR__24,HAR,tBodyGyroJerk-mean()-X,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__24,HAR,tBodyGyroJerk-mean()-X,Forest,Mean contrast with interval,3.0,0.04387814020000001,1.0691415503156692,False,,0.0,False,exceeds tolerance
HAR__24,HAR,tBodyGyroJerk-mean()-X,Interval,Means with intervals,6.0,0.04387814020000001,1.0691415503156692,False,,0.0,False,exceeds tolerance
HAR__24,HAR,tBodyGyroJerk-mean()-X,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__24,HAR,tBodyGyroJerk-mean()-X,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Box,Min-max box with mean markers,12.0,0.003098983965517249,0.2590873067348656,True,12.129543653367433,0.08244333245978117,True,qualified
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Heatmap,10 common bins,22.0,0.0030242841983353155,0.25284211098418075,True,22.12642105549209,0.04519483731652959,False,qualified
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Histogram,10 common bins,22.0,0.0030242841983353155,0.25284211098418075,True,22.12642105549209,0.04519483731652959,False,qualified
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Violin,64-point density per group,130.0,0.004360897106089799,0.36458823238089666,True,130.18229411619046,0.007681536162724854,False,qualified
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Bar,Mean bars,2.0,0.0188637107,1.5770807641055098,False,,0.0,False,exceeds tolerance
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Forest,Mean contrast with interval,3.0,0.0188637107,1.5770807641055098,False,,0.0,False,exceeds tolerance
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Interval,Means with intervals,6.0,0.0188637107,1.5770807641055098,False,,0.0,False,exceeds tolerance
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Bar,Mean bars,2.0,0.030459586491666663,0.7822806550172786,True,2.3911403275086394,0.4182105033718005,True,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Dot,Mean dots,2.0,0.030459586491666663,0.7822806550172786,True,2.3911403275086394,0.4182105033718005,True,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Forest,Mean contrast with interval,3.0,0.030459586491666663,0.7822806550172786,True,3.3911403275086394,0.2948860570257402,False,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Interval,Means with intervals,6.0,0.030459586491666663,0.7822806550172786,True,6.391140327508639,0.15646660044308788,False,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Box,Min-max box with mean markers,12.0,0.025690305475000008,0.6597932312730268,True,12.329896615636514,0.0811036808477227,False,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Heatmap,10 common bins,22.0,0.00773315878928571,0.1986074408689072,True,22.099303720434452,0.045250294427843674,False,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Histogram,10 common bins,22.0,0.00773315878928571,0.1986074408689072,True,22.099303720434452,0.045250294427843674,False,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Violin,64-point density per group,130.0,0.011808255587113833,0.30326642542655896,True,130.15163321271328,0.007683345766131496,False,qualified
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__26,HAR,tBodyGyroJerk-mean()-Z,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__27,HAR,tBodyGyroJerk-std()-X,Bar,Mean bars,2.0,0.1846357857166666,0.6030986114024013,True,2.301549305701201,0.4344899314226663,True,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Dot,Mean dots,2.0,0.1846357857166666,0.6030986114024013,True,2.301549305701201,0.4344899314226663,True,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Forest,Mean contrast with interval,3.0,0.1846357857166666,0.6030986114024013,True,3.301549305701201,0.3028881011327543,False,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Interval,Means with intervals,6.0,0.1846357857166666,0.6030986114024013,True,6.301549305701201,0.15869113316232725,False,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Box,Min-max box with mean markers,12.0,0.22357914844999993,0.7303041143694963,True,12.365152057184748,0.08087243855759557,False,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Heatmap,10 common bins,22.0,0.12986685916157625,0.4242001198387831,True,22.21210005991939,0.04502050671941864,False,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Histogram,10 common bins,22.0,0.12986685916157625,0.4242001198387831,True,22.21210005991939,0.04502050671941864,False,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Violin,64-point density per group,130.0,0.07782216600783654,0.25420012742100145,True,130.12710006371051,0.007684794324244511,False,qualified
HAR__27,HAR,tBodyGyroJerk-std()-X,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__27,HAR,tBodyGyroJerk-std()-X,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__27,HAR,tBodyGyroJerk-std()-X,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__27,HAR,tBodyGyroJerk-std()-X,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__28,HAR,tBodyGyroJerk-std()-Y,Heatmap,10 common bins,22.0,0.11152883068965525,0.4140245744357049,True,22.207012287217854,0.045030821213873536,True,qualified
HAR__28,HAR,tBodyGyroJerk-std()-Y,Histogram,10 common bins,22.0,0.11152883068965525,0.4140245744357049,True,22.207012287217854,0.045030821213873536,True,qualified
HAR__28,HAR,tBodyGyroJerk-std()-Y,Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__28,HAR,tBodyGyroJerk-std()-Y,Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__28,HAR,tBodyGyroJerk-std()-Y,Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__28,HAR,tBodyGyroJerk-std()-Y,Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__28,HAR,tBodyGyroJerk-std()-Y,Violin,64-point density per group,130.0,0.06555119573357115,0.24334340949797761,True,130.121671704749,0.007685114915131416,False,qualified
HAR__28,HAR,tBodyGyroJerk-std()-Y,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__28,HAR,tBodyGyroJerk-std()-Y,Bar,Mean bars,2.0,0.3670997149999997,1.3627714227657635,False,,0.0,False,exceeds tolerance
HAR__28,HAR,tBodyGyroJerk-std()-Y,Box,Min-max box with mean markers,12.0,0.271988479,1.0096933104476158,False,,0.0,False,exceeds tolerance
HAR__28,HAR,tBodyGyroJerk-std()-Y,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__28,HAR,tBodyGyroJerk-std()-Y,Forest,Mean contrast with interval,3.0,0.3670997149999997,1.3627714227657635,False,,0.0,False,exceeds tolerance
HAR__28,HAR,tBodyGyroJerk-std()-Y,Interval,Means with intervals,6.0,0.3670997149999997,1.3627714227657635,False,,0.0,False,exceeds tolerance
HAR__28,HAR,tBodyGyroJerk-std()-Y,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__28,HAR,tBodyGyroJerk-std()-Y,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__29,HAR,tBodyGyroJerk-std()-Z,Box,Min-max box with mean markers,12.0,0.026304752413793153,0.16304470087984635,True,12.081522350439924,0.08277102595134354,True,qualified
HAR__29,HAR,tBodyGyroJerk-std()-Z,Heatmap,10 common bins,22.0,0.058081893344827606,0.36000889793499435,True,22.180004448967498,0.04508565371575257,False,qualified
HAR__29,HAR,tBodyGyroJerk-std()-Z,Histogram,10 common bins,22.0,0.058081893344827606,0.36000889793499435,True,22.180004448967498,0.04508565371575257,False,qualified
HAR__29,HAR,tBodyGyroJerk-std()-Z,Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__29,HAR,tBodyGyroJerk-std()-Z,Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__29,HAR,tBodyGyroJerk-std()-Z,Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__29,HAR,tBodyGyroJerk-std()-Z,Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__29,HAR,tBodyGyroJerk-std()-Z,Violin,64-point density per group,130.0,0.03288815253123045,0.20385057831350234,True,130.10192528915675,0.00768628133501837,False,qualified
HAR__29,HAR,tBodyGyroJerk-std()-Z,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__29,HAR,tBodyGyroJerk-std()-Z,Bar,Mean bars,2.0,0.23240538500000008,1.4405178913724068,False,,0.0,False,exceeds tolerance
HAR__29,HAR,tBodyGyroJerk-std()-Z,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__29,HAR,tBodyGyroJerk-std()-Z,Forest,Mean contrast with interval,3.0,0.23240538500000008,1.4405178913724068,False,,0.0,False,exceeds tolerance
HAR__29,HAR,tBodyGyroJerk-std()-Z,Interval,Means with intervals,6.0,0.23240538500000008,1.4405178913724068,False,,0.0,False,exceeds tolerance
HAR__29,HAR,tBodyGyroJerk-std()-Z,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__29,HAR,tBodyGyroJerk-std()-Z,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__30,HAR,tBodyAccMag-mean(),Box,Min-max box with mean markers,12.0,0.06527286075000016,0.5058496959732273,True,12.252924847986614,0.08161316684842956,True,qualified
HAR__30,HAR,tBodyAccMag-mean(),Heatmap,10 common bins,22.0,0.0920412676181035,0.7132987080179105,True,22.356649354008955,0.04472942184516938,False,qualified
HAR__30,HAR,tBodyAccMag-mean(),Histogram,10 common bins,22.0,0.0920412676181035,0.7132987080179105,True,22.356649354008955,0.04472942184516938,False,qualified
HAR__30,HAR,tBodyAccMag-mean(),Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__30,HAR,tBodyAccMag-mean(),Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__30,HAR,tBodyAccMag-mean(),Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__30,HAR,tBodyAccMag-mean(),Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__30,HAR,tBodyAccMag-mean(),Violin,64-point density per group,130.0,0.04497271499432731,0.34852822360740504,True,130.1742641118037,0.007682010010374423,False,qualified
HAR__30,HAR,tBodyAccMag-mean(),Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__30,HAR,tBodyAccMag-mean(),Bar,Mean bars,2.0,0.19457721549166662,1.5079287803358066,False,,0.0,False,exceeds tolerance
HAR__30,HAR,tBodyAccMag-mean(),Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__30,HAR,tBodyAccMag-mean(),Forest,Mean contrast with interval,3.0,0.19457721549166662,1.5079287803358066,False,,0.0,False,exceeds tolerance
HAR__30,HAR,tBodyAccMag-mean(),Interval,Means with intervals,6.0,0.19457721549166662,1.5079287803358066,False,,0.0,False,exceeds tolerance
HAR__30,HAR,tBodyAccMag-mean(),Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__30,HAR,tBodyAccMag-mean(),Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__31,HAR,tBodyAccMag-std(),Box,Min-max box with mean markers,12.0,0.04321412293103455,0.39130631411729794,True,12.195653157058649,0.08199642832751569,True,qualified
HAR__31,HAR,tBodyAccMag-std(),Heatmap,10 common bins,22.0,0.048479138986206816,0.4389813306762545,True,22.219490665338128,0.04500553208269423,False,qualified
HAR__31,HAR,tBodyAccMag-std(),Histogram,10 common bins,22.0,0.048479138986206816,0.4389813306762545,True,22.219490665338128,0.04500553208269423,False,qualified
HAR__31,HAR,tBodyAccMag-std(),Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__31,HAR,tBodyAccMag-std(),Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__31,HAR,tBodyAccMag-std(),Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__31,HAR,tBodyAccMag-std(),Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__31,HAR,tBodyAccMag-std(),Violin,64-point density per group,130.0,0.041739807612127144,0.377956305968133,True,130.18897815298408,0.0076811417847132005,False,qualified
HAR__31,HAR,tBodyAccMag-std(),Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__31,HAR,tBodyAccMag-std(),Bar,Mean bars,2.0,0.16234261066666678,1.4700214720436096,False,,0.0,False,exceeds tolerance
HAR__31,HAR,tBodyAccMag-std(),Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__31,HAR,tBodyAccMag-std(),Forest,Mean contrast with interval,3.0,0.16234261066666678,1.4700214720436096,False,,0.0,False,exceeds tolerance
HAR__31,HAR,tBodyAccMag-std(),Interval,Means with intervals,6.0,0.16234261066666678,1.4700214720436096,False,,0.0,False,exceeds tolerance
HAR__31,HAR,tBodyAccMag-std(),Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__31,HAR,tBodyAccMag-std(),Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__32,HAR,tGravityAccMag-mean(),Box,Min-max box with mean markers,12.0,0.06527286075000016,0.4971775120707568,True,12.248588756035378,0.08164205851937509,True,qualified
HAR__32,HAR,tGravityAccMag-mean(),Heatmap,10 common bins,22.0,0.0920412676181035,0.7010700606102559,True,22.350535030305128,0.04474165824863245,False,qualified
HAR__32,HAR,tGravityAccMag-mean(),Histogram,10 common bins,22.0,0.0920412676181035,0.7010700606102559,True,22.350535030305128,0.04474165824863245,False,qualified
HAR__32,HAR,tGravityAccMag-mean(),Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__32,HAR,tGravityAccMag-mean(),Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__32,HAR,tGravityAccMag-mean(),Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__32,HAR,tGravityAccMag-mean(),Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__32,HAR,tGravityAccMag-mean(),Violin,64-point density per group,130.0,0.04497271499432731,0.34255312690499495,True,130.1712765634525,0.007682186319441571,False,qualified
HAR__32,HAR,tGravityAccMag-mean(),Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__32,HAR,tGravityAccMag-mean(),Bar,Mean bars,2.0,0.19457721549166662,1.4820771572173215,False,,0.0,False,exceeds tolerance
HAR__32,HAR,tGravityAccMag-mean(),Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__32,HAR,tGravityAccMag-mean(),Forest,Mean contrast with interval,3.0,0.19457721549166662,1.4820771572173215,False,,0.0,False,exceeds tolerance
HAR__32,HAR,tGravityAccMag-mean(),Interval,Means with intervals,6.0,0.19457721549166662,1.4820771572173215,False,,0.0,False,exceeds tolerance
HAR__32,HAR,tGravityAccMag-mean(),Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__32,HAR,tGravityAccMag-mean(),Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__33,HAR,tGravityAccMag-std(),Box,Min-max box with mean markers,12.0,0.04321412293103455,0.4031687752580664,True,12.201584387629033,0.08195656959221476,True,qualified
HAR__33,HAR,tGravityAccMag-std(),Heatmap,10 common bins,22.0,0.048479138986206816,0.4522890611901785,True,22.22614453059509,0.04499205872721038,False,qualified
HAR__33,HAR,tGravityAccMag-std(),Histogram,10 common bins,22.0,0.048479138986206816,0.4522890611901785,True,22.22614453059509,0.04499205872721038,False,qualified
HAR__33,HAR,tGravityAccMag-std(),Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__33,HAR,tGravityAccMag-std(),Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__33,HAR,tGravityAccMag-std(),Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__33,HAR,tGravityAccMag-std(),Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__33,HAR,tGravityAccMag-std(),Violin,64-point density per group,130.0,0.041739807612127144,0.3894140612629055,True,130.19470703063146,0.007680803796153754,False,qualified
HAR__33,HAR,tGravityAccMag-std(),Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__33,HAR,tGravityAccMag-std(),Bar,Mean bars,2.0,0.16234261066666678,1.514585211393303,False,,0.0,False,exceeds tolerance
HAR__33,HAR,tGravityAccMag-std(),Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__33,HAR,tGravityAccMag-std(),Forest,Mean contrast with interval,3.0,0.16234261066666678,1.514585211393303,False,,0.0,False,exceeds tolerance
HAR__33,HAR,tGravityAccMag-std(),Interval,Means with intervals,6.0,0.16234261066666678,1.514585211393303,False,,0.0,False,exceeds tolerance
HAR__33,HAR,tGravityAccMag-std(),Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__33,HAR,tGravityAccMag-std(),Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__34,HAR,tBodyAccJerkMag-mean(),Box,Min-max box with mean markers,12.0,0.1045152262500002,0.6497907229520569,True,12.32489536147603,0.081136591481799,True,qualified
HAR__34,HAR,tBodyAccJerkMag-mean(),Heatmap,10 common bins,22.0,0.08814178554956886,0.5479939776194993,True,22.27399698880975,0.04489539980194802,False,qualified
HAR__34,HAR,tBodyAccJerkMag-mean(),Histogram,10 common bins,22.0,0.08814178554956886,0.5479939776194993,True,22.27399698880975,0.04489539980194802,False,qualified
HAR__34,HAR,tBodyAccJerkMag-mean(),Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__34,HAR,tBodyAccJerkMag-mean(),Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__34,HAR,tBodyAccJerkMag-mean(),Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__34,HAR,tBodyAccJerkMag-mean(),Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__34,HAR,tBodyAccJerkMag-mean(),Violin,64-point density per group,130.0,0.06022138254942688,0.37440760650857224,True,130.18720380325428,0.007681246472666026,False,qualified
HAR__34,HAR,tBodyAccJerkMag-mean(),Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__34,HAR,tBodyAccJerkMag-mean(),Bar,Mean bars,2.0,0.20921601956666647,1.3007351510888168,False,,0.0,False,exceeds tolerance
HAR__34,HAR,tBodyAccJerkMag-mean(),Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__34,HAR,tBodyAccJerkMag-mean(),Forest,Mean contrast with interval,3.0,0.20921601956666647,1.3007351510888168,False,,0.0,False,exceeds tolerance
HAR__34,HAR,tBodyAccJerkMag-mean(),Interval,Means with intervals,6.0,0.20921601956666647,1.3007351510888168,False,,0.0,False,exceeds tolerance
HAR__34,HAR,tBodyAccJerkMag-mean(),Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__34,HAR,tBodyAccJerkMag-mean(),Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__35,HAR,tBodyAccJerkMag-std(),Box,Min-max box with mean markers,12.0,0.0759689615000001,0.496781690823555,True,12.248390845411777,0.08164337769925084,True,qualified
HAR__35,HAR,tBodyAccJerkMag-std(),Heatmap,10 common bins,22.0,0.09325248681034481,0.6098033612206782,True,22.30490168061034,0.04483319470846628,False,qualified
HAR__35,HAR,tBodyAccJerkMag-std(),Histogram,10 common bins,22.0,0.09325248681034481,0.6098033612206782,True,22.30490168061034,0.04483319470846628,False,qualified
HAR__35,HAR,tBodyAccJerkMag-std(),Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__35,HAR,tBodyAccJerkMag-std(),Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__35,HAR,tBodyAccJerkMag-std(),Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__35,HAR,tBodyAccJerkMag-std(),Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__35,HAR,tBodyAccJerkMag-std(),Violin,64-point density per group,130.0,0.0536604968081128,0.35090057581958944,True,130.1754502879098,0.007681940010872205,False,qualified
HAR__35,HAR,tBodyAccJerkMag-std(),Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__35,HAR,tBodyAccJerkMag-std(),Bar,Mean bars,2.0,0.22515496668000012,1.472349533758093,False,,0.0,False,exceeds tolerance
HAR__35,HAR,tBodyAccJerkMag-std(),Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__35,HAR,tBodyAccJerkMag-std(),Forest,Mean contrast with interval,3.0,0.22515496668000012,1.472349533758093,False,,0.0,False,exceeds tolerance
HAR__35,HAR,tBodyAccJerkMag-std(),Interval,Means with intervals,6.0,0.22515496668000012,1.472349533758093,False,,0.0,False,exceeds tolerance
HAR__35,HAR,tBodyAccJerkMag-std(),Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__35,HAR,tBodyAccJerkMag-std(),Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__36,HAR,tBodyGyroMag-mean(),Box,Min-max box with mean markers,12.0,0.056105092155172676,0.2873526479126448,True,12.143676323956322,0.08234738585935954,True,qualified
HAR__36,HAR,tBodyGyroMag-mean(),Heatmap,10 common bins,22.0,0.07321345421551728,0.3749763011434684,True,22.187488150571735,0.045070446605477134,False,qualified
HAR__36,HAR,tBodyGyroMag-mean(),Histogram,10 common bins,22.0,0.07321345421551728,0.3749763011434684,True,22.187488150571735,0.045070446605477134,False,qualified
HAR__36,HAR,tBodyGyroMag-mean(),Dot,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__36,HAR,tBodyGyroMag-mean(),Line,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__36,HAR,tBodyGyroMag-mean(),Raincloud,Individual observations,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__36,HAR,tBodyGyroMag-mean(),Scatter,Individual observations with pairing,60.0,0.0,0.0,True,60.0,0.016666666666666666,False,qualified
HAR__36,HAR,tBodyGyroMag-mean(),Violin,64-point density per group,130.0,0.04734883667127199,0.24250585945822994,True,130.1212529297291,0.007685139648478805,False,qualified
HAR__36,HAR,tBodyGyroMag-mean(),Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__36,HAR,tBodyGyroMag-mean(),Bar,Mean bars,2.0,0.2891284310125001,1.4808249491594592,False,,0.0,False,exceeds tolerance
HAR__36,HAR,tBodyGyroMag-mean(),Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
HAR__36,HAR,tBodyGyroMag-mean(),Forest,Mean contrast with interval,3.0,0.2891284310125001,1.4808249491594592,False,,0.0,False,exceeds tolerance
HAR__36,HAR,tBodyGyroMag-mean(),Interval,Means with intervals,6.0,0.2891284310125001,1.4808249491594592,False,,0.0,False,exceeds tolerance
HAR__36,HAR,tBodyGyroMag-mean(),Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
