key,family,configuration,retained_values,error,error_ratio,qualifies,retention_cost,score,selected
CKD__10,Bar,Mean bars,2,0.4662171162171158,0.9324342324342316,True,2.466217116217116,0.4054793040824732,True
CKD__10,Dot,Mean dots,2,0.4662171162171158,0.9324342324342316,True,2.466217116217116,0.4054793040824732,True
CKD__10,Interval,Means with intervals,6,0.4662171162171158,0.9324342324342316,True,6.466217116217116,0.1546499262284318,False
CKD__10,Forest,Mean contrast with interval,3,0.4662171162171158,0.9324342324342316,True,3.466217116217116,0.2884989504325563,False
CKD__10,Box,Min-max box with mean markers,12,2.0999999999999996,4.199999999999999,False,,0.0,False
CKD__10,Dot,Individual observations,269,0.0,0.0,True,269.0,0.0037174721189591076,False
CKD__10,Raincloud,Individual observations,269,0.0,0.0,True,269.0,0.0037174721189591076,False
CKD__10,Histogram,10 common bins,22,0.1661729523809532,0.3323459047619064,True,22.166172952380954,0.04511378676636132,False
CKD__10,Heatmap,10 common bins,22,0.1661729523809532,0.3323459047619064,True,22.166172952380954,0.04511378676636132,False
CKD__10,Histogram,20 common bins,42,0.1498742564102571,0.2997485128205142,True,42.14987425641026,0.02372486318504064,False
CKD__10,Heatmap,20 common bins,42,0.1498742564102571,0.2997485128205142,True,42.14987425641026,0.02372486318504064,False
CKD__10,Histogram,40 common bins,82,0.15387896825396918,0.30775793650793837,True,82.15387896825396,0.01217227978226593,False
CKD__10,Heatmap,40 common bins,82,0.15387896825396918,0.30775793650793837,True,82.15387896825396,0.01217227978226593,False
CKD__10,Violin,64-point density per group,130,0.16137599881075904,0.32275199762151807,True,130.16137599881077,0.007682770655475681,False
CKD__10,Violin,128-point density per group,258,0.16064932183124192,0.32129864366248384,True,258.1606493218312,0.003873557037553653,False
CKD__10,Violin,256-point density per group,514,0.16030042628053387,0.32060085256106774,True,514.1603004262805,0.0019449187328755624,False
ILPD__00,Bar,Mean bars,2,4.9143251957623235,0.5460361328624804,True,2.27301806643124,0.43994370954123274,True
ILPD__00,Dot,Mean dots,2,4.9143251957623235,0.5460361328624804,True,2.27301806643124,0.43994370954123274,True
ILPD__00,Interval,Means with intervals,6,4.9143251957623235,0.5460361328624804,True,6.2730180664312405,0.15941289972545963,False
ILPD__00,Forest,Mean contrast with interval,3,4.9143251957623235,0.5460361328624804,True,3.27301806643124,0.3055284082468746,False
ILPD__00,Box,Min-max box with mean markers,12,3.612048192771084,0.401338688085676,True,12.200669344042838,0.08196271629050132,False
ILPD__00,Dot,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__00,Raincloud,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__00,Histogram,10 common bins,22,4.144000286861711,0.4604444763179679,True,22.230222238158984,0.044983805797652515,False
ILPD__00,Heatmap,10 common bins,22,4.144000286861711,0.4604444763179679,True,22.230222238158984,0.044983805797652515,False
ILPD__00,Histogram,20 common bins,42,2.6177469879518043,0.29086077643908936,True,42.145430388219545,0.023727364765018966,False
ILPD__00,Heatmap,20 common bins,42,2.6177469879518043,0.29086077643908936,True,42.145430388219545,0.023727364765018966,False
ILPD__00,Histogram,40 common bins,82,2.2440454124189095,0.2493383791576566,True,82.12466918957882,0.012176609170766616,False
ILPD__00,Heatmap,40 common bins,82,2.2440454124189095,0.2493383791576566,True,82.12466918957882,0.012176609170766616,False
ILPD__00,Violin,64-point density per group,130,4.7051531956948764,0.522794799521653,True,130.26139739976082,0.007676871429001238,False
ILPD__00,Violin,128-point density per group,258,4.663577365718098,0.5181752628575664,True,258.25908763142877,0.003872080588417231,False
ILPD__00,Violin,256-point density per group,514,4.6660095211445025,0.5184455023493891,True,514.2592227511747,0.0019445446104986084,False
ILPD__01,Bar,Mean bars,2,13.1530918931368,2.347927863823063,False,,0.0,False
ILPD__01,Dot,Mean dots,2,13.1530918931368,2.347927863823063,False,,0.0,False
ILPD__01,Interval,Means with intervals,6,13.1530918931368,2.347927863823063,False,,0.0,False
ILPD__01,Forest,Mean contrast with interval,3,13.1530918931368,2.347927863823063,False,,0.0,False
ILPD__01,Box,Min-max box with mean markers,12,38.607951807228915,6.891815745667425,False,,0.0,False
ILPD__01,Dot,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__01,Raincloud,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__01,Histogram,10 common bins,22,5.517803521779425,0.9849702823597687,True,22.492485141179884,0.04445929356952965,True
ILPD__01,Heatmap,10 common bins,22,5.517803521779425,0.9849702823597687,True,22.492485141179884,0.04445929356952965,True
ILPD__01,Histogram,20 common bins,42,2.883211215231304,0.514675332958105,True,42.25733766647905,0.023664529173432935,False
ILPD__01,Heatmap,20 common bins,42,2.883211215231304,0.514675332958105,True,42.25733766647905,0.023664529173432935,False
ILPD__01,Histogram,40 common bins,82,0.9908617456250339,0.17687642728044162,True,82.08843821364022,0.012181983501713584,False
ILPD__01,Heatmap,40 common bins,82,0.9908617456250339,0.17687642728044162,True,82.08843821364022,0.012181983501713584,False
ILPD__01,Violin,64-point density per group,130,1.5410655136191482,0.2750920231380129,True,130.13754601156901,0.007684177477198638,False
ILPD__01,Violin,128-point density per group,258,2.063991776877163,0.3684383750226996,True,258.18421918751136,0.003873203417106335,False
ILPD__01,Violin,256-point density per group,514,2.2409026268507573,0.4000183196806064,True,514.2000091598403,0.0019447685378962093,False
ILPD__02,Bar,Mean bars,2,6.81284949332105,2.370511305957221,False,,0.0,False
ILPD__02,Dot,Mean dots,2,6.81284949332105,2.370511305957221,False,,0.0,False
ILPD__02,Interval,Means with intervals,6,6.81284949332105,2.370511305957221,False,,0.0,False
ILPD__02,Forest,Mean contrast with interval,3,6.81284949332105,2.370511305957221,False,,0.0,False
ILPD__02,Box,Min-max box with mean markers,12,5.204578313253013,1.8109179934770407,False,,0.0,False
ILPD__02,Dot,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__02,Raincloud,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__02,Histogram,10 common bins,22,1.355224264059605,0.4715463688446784,True,22.23577318442234,0.044972576024501255,True
ILPD__02,Heatmap,10 common bins,22,1.355224264059605,0.4715463688446784,True,22.23577318442234,0.044972576024501255,True
ILPD__02,Histogram,20 common bins,42,0.5249679993860806,0.18266109929926264,True,42.09133054964963,0.023757861463192066,False
ILPD__02,Heatmap,20 common bins,42,0.5249679993860806,0.18266109929926264,True,42.09133054964963,0.023757861463192066,False
ILPD__02,Histogram,40 common bins,82,0.3636538461538379,0.12653230555109188,True,82.06326615277554,0.012185720199563103,False
ILPD__02,Heatmap,40 common bins,82,0.3636538461538379,0.12653230555109188,True,82.06326615277554,0.012185720199563103,False
ILPD__02,Violin,64-point density per group,130,0.8649733154656368,0.30096496710704146,True,130.15048248355353,0.007683413698649676,False
ILPD__02,Violin,128-point density per group,258,0.9229763895781172,0.3211469692338614,True,258.1605734846169,0.0038735581754492316,False
ILPD__02,Violin,256-point density per group,514,0.9615454224914359,0.3345669528501866,True,514.167283476425,0.0019448923183885362,False
ILPD__03,Bar,Mean bars,2,301.39727947950263,1.464337565793767,False,,0.0,False
ILPD__03,Dot,Mean dots,2,301.39727947950263,1.464337565793767,False,,0.0,False
ILPD__03,Interval,Means with intervals,6,301.39727947950263,1.464337565793767,False,,0.0,False
ILPD__03,Forest,Mean contrast with interval,3,301.39727947950263,1.464337565793767,False,,0.0,False
ILPD__03,Box,Min-max box with mean markers,12,113.6204819277109,0.5520246905269559,True,12.276012345263478,0.08145967695982609,True
ILPD__03,Dot,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__03,Raincloud,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__03,Histogram,10 common bins,22,55.69853479853515,0.27061112497769974,True,22.13530556248885,0.045176697343389284,False
ILPD__03,Heatmap,10 common bins,22,55.69853479853515,0.27061112497769974,True,22.13530556248885,0.045176697343389284,False
ILPD__03,Histogram,20 common bins,42,40.53836641758758,0.19695550306127785,True,42.09847775153064,0.02375382801017411,False
ILPD__03,Heatmap,20 common bins,42,40.53836641758758,0.19695550306127785,True,42.09847775153064,0.02375382801017411,False
ILPD__03,Histogram,40 common bins,82,37.48330572289166,0.18211250199388604,True,82.09105625099694,0.012181594995470115,False
ILPD__03,Heatmap,40 common bins,82,37.48330572289166,0.18211250199388604,True,82.09105625099694,0.012181594995470115,False
ILPD__03,Violin,64-point density per group,130,28.748199260841716,0.13967301960812178,True,130.06983650980405,0.007688177573165664,False
ILPD__03,Violin,128-point density per group,258,30.258089434367378,0.1470088154226519,True,258.0735044077113,0.003874865040078557,False
ILPD__03,Violin,256-point density per group,514,30.21640465342125,0.1468062900688507,True,514.0734031450344,0.0019452474955563345,False
ILPD__04,Bar,Mean bars,2,244.44692538000913,1.46850249537432,False,,0.0,False
ILPD__04,Dot,Mean dots,2,244.44692538000913,1.46850249537432,False,,0.0,False
ILPD__04,Interval,Means with intervals,6,244.44692538000913,1.46850249537432,False,,0.0,False
ILPD__04,Forest,Mean contrast with interval,3,244.44692538000913,1.46850249537432,False,,0.0,False
ILPD__04,Box,Min-max box with mean markers,12,1166.6144578313254,7.0083771346349035,False,,0.0,False
ILPD__04,Dot,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__04,Raincloud,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__04,Histogram,10 common bins,22,151.2599397590358,0.9086864097022461,True,22.454343204851124,0.04453481408371616,True
ILPD__04,Heatmap,10 common bins,22,151.2599397590358,0.9086864097022461,True,22.454343204851124,0.04453481408371616,True
ILPD__04,Histogram,20 common bins,42,59.34691588439614,0.3565235845512206,True,42.17826179227561,0.02370889547143777,False
ILPD__04,Heatmap,20 common bins,42,59.34691588439614,0.3565235845512206,True,42.17826179227561,0.02370889547143777,False
ILPD__04,Histogram,40 common bins,82,32.10769076305172,0.19288532237805925,True,82.09644266118903,0.012180795751735397,False
ILPD__04,Heatmap,40 common bins,82,32.10769076305172,0.19288532237805925,True,82.09644266118903,0.012180795751735397,False
ILPD__04,Violin,64-point density per group,130,70.75156489322067,0.4250364345381516,True,130.21251821726906,0.007679753173434733,False
ILPD__04,Violin,128-point density per group,258,65.72143559334864,0.3948181881133527,True,258.1974090940567,0.0038730055561313472,False
ILPD__04,Violin,256-point density per group,514,71.20900095008297,0.42778445842894997,True,514.2138922292145,0.00194471603181472,False
ILPD__05,Bar,Mean bars,2,361.98910352372184,1.5181559449912843,False,,0.0,False
ILPD__05,Dot,Mean dots,2,361.98910352372184,1.5181559449912843,False,,0.0,False
ILPD__05,Interval,Means with intervals,6,361.98910352372184,1.5181559449912843,False,,0.0,False
ILPD__05,Forest,Mean contrast with interval,3,361.98910352372184,1.5181559449912843,False,,0.0,False
ILPD__05,Box,Min-max box with mean markers,12,3269.2499999999995,13.710996477101155,False,,0.0,False
ILPD__05,Dot,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__05,Raincloud,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__05,Histogram,10 common bins,22,376.69791000737644,1.5798436084858933,False,,0.0,False
ILPD__05,Heatmap,10 common bins,22,376.69791000737644,1.5798436084858933,False,,0.0,False
ILPD__05,Histogram,20 common bins,42,186.64075576579873,0.7827577410073759,True,42.39137887050369,0.023589702119734757,True
ILPD__05,Heatmap,20 common bins,42,186.64075576579873,0.7827577410073759,True,42.39137887050369,0.023589702119734757,True
ILPD__05,Histogram,40 common bins,82,73.20109688754991,0.30700007082515474,True,82.15350003541258,0.012172335926880124,False
ILPD__05,Heatmap,40 common bins,82,73.20109688754991,0.30700007082515474,True,82.15350003541258,0.012172335926880124,False
ILPD__05,Violin,64-point density per group,130,103.23561148256414,0.4329626383264726,True,130.21648131916325,0.007679519442312218,False
ILPD__05,Violin,128-point density per group,258,92.62367715773905,0.38845695838676,True,258.1942284791934,0.003873053266489205,False
ILPD__05,Violin,256-point density per group,514,109.31908808402224,0.4584762962758859,True,514.2292381481379,0.0019446579965021794,False
ILPD__06,Bar,Mean bars,2,0.2160208429295274,0.30860120418503867,True,2.1543006020925195,0.46418777353015545,True
ILPD__06,Dot,Mean dots,2,0.2160208429295274,0.30860120418503867,True,2.1543006020925195,0.46418777353015545,True
ILPD__06,Interval,Means with intervals,6,0.2160208429295274,0.30860120418503867,True,6.154300602092519,0.1624880006121233,False
ILPD__06,Forest,Mean contrast with interval,3,0.2160208429295274,0.30860120418503867,True,3.1543006020925195,0.3170274891798879,False
ILPD__06,Box,Min-max box with mean markers,12,0.7118072289156636,1.016867469879518,False,,0.0,False
ILPD__06,Dot,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__06,Raincloud,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
ILPD__06,Histogram,10 common bins,22,0.18191807995096454,0.2598829713585204,True,22.12994148567926,0.04518764772365623,False
ILPD__06,Heatmap,10 common bins,22,0.18191807995096454,0.2598829713585204,True,22.12994148567926,0.04518764772365623,False
ILPD__06,Histogram,20 common bins,42,0.14528783063944495,0.20755404377063533,True,42.10377702188532,0.023750838303181334,False
ILPD__06,Heatmap,20 common bins,42,0.14528783063944495,0.20755404377063533,True,42.10377702188532,0.023750838303181334,False
ILPD__06,Histogram,40 common bins,82,0.11937749178532187,0.170539273979031,True,82.08526963698951,0.01218245373892732,False
ILPD__06,Heatmap,40 common bins,82,0.11937749178532187,0.170539273979031,True,82.08526963698951,0.01218245373892732,False
ILPD__06,Violin,64-point density per group,130,0.1802407064399425,0.25748672348563173,True,130.1287433617428,0.007684697278756593,False
ILPD__06,Violin,128-point density per group,258,0.17845261245864652,0.2549323035123518,True,258.12746615175615,0.003874054996580985,False
ILPD__06,Violin,256-point density per group,514,0.17931227020314644,0.25616038600449453,True,514.1280801930022,0.0019450406202761825,False
ILPD__07,Bar,Mean bars,2,0.21626554583141422,0.4325310916628288,True,2.216265545831414,0.4512094689559676,True
ILPD__07,Dot,Mean dots,2,0.21626554583141422,0.4325310916628288,True,2.216265545831414,0.4512094689559676,True
ILPD__07,Interval,Means with intervals,6,0.21626554583141422,0.4325310916628288,True,6.216265545831415,0.1608682886255709,False
ILPD__07,Forest,Mean contrast with interval,3,0.21626554583141422,0.4325310916628288,True,3.216265545831414,0.3109196009316131,False
ILPD__07,Box,Min-max box with mean markers,12,0.555421686746989,1.1108433734939789,False,,0.0,False
ILPD__07,Dot,Individual observations,583,0.0,0.0,True,583.0,0.0017152658662092624,False
