key,dataset,feature,primary,n_A,n_B,resolution,representation,N
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.06216576575112282,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.07080553108379858,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.08064604644507599,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.0918541914405543,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.10462003851539275,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.11916007628291865,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.13572088082974534,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.15458329725693898,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.17606720236957066,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.20053692928235056,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.2284074459340916,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.2601513922888541,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.29630709556359386,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.33748769940792006,Observations,299
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.38439156185244217,Binned,66
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.4378140983584905,Binned,66
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.4986612708086434,Binned,34
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.5679649511900395,Binned,18
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.6469004205142944,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.7368062997280774,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.8392072506111242,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,0.9558398316330861,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,1.0886819472437184,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,1.2399863900098937,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,1.4123190444211153,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,1.6086024002397787,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,1.8321651133138896,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,2.0867984543253986,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,2.376820602755804,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,2.7071498763931694,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,3.083388138237417,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,3.511915795253308,Means,2
HeartFailure__02,HeartFailure,ejection_fraction,True,203,96,4.0,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,0.025,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.02847448681291267,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.032431855970349484,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.03693921820583997,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.04207301126725973,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.04792029618036453,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.05458023366634633,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.06216576575112282,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.07080553108379858,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.08064604644507599,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.0918541914405543,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.10462003851539275,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.11916007628291865,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.13572088082974534,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.15458329725693898,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.17606720236957066,Observations,299
HeartFailure__03,HeartFailure,platelets,True,203,96,0.20053692928235056,Density,34
HeartFailure__03,HeartFailure,platelets,True,203,96,0.2284074459340916,Density,34
HeartFailure__03,HeartFailure,platelets,True,203,96,0.2601513922888541,Binned,10
HeartFailure__03,HeartFailure,platelets,True,203,96,0.29630709556359386,Binned,10
HeartFailure__03,HeartFailure,platelets,True,203,96,0.33748769940792006,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,0.38439156185244217,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,0.4378140983584905,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,0.4986612708086434,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,0.5679649511900395,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,0.6469004205142944,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,0.7368062997280774,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,0.8392072506111242,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,0.9558398316330861,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,1.0886819472437184,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,1.2399863900098937,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,1.4123190444211153,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,1.6086024002397787,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,1.8321651133138896,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,2.0867984543253986,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,2.376820602755804,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,2.7071498763931694,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,3.083388138237417,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,3.511915795253308,Means,2
HeartFailure__03,HeartFailure,platelets,True,203,96,4.0,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.025,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.02847448681291267,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.032431855970349484,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.03693921820583997,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.04207301126725973,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.04792029618036453,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.05458023366634633,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.06216576575112282,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.07080553108379858,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.08064604644507599,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.0918541914405543,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.10462003851539275,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.11916007628291865,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.13572088082974534,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.15458329725693898,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.17606720236957066,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.20053692928235056,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.2284074459340916,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.2601513922888541,Observations,299
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.29630709556359386,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.33748769940792006,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.38439156185244217,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.4378140983584905,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.4986612708086434,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.5679649511900395,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.6469004205142944,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.7368062997280774,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.8392072506111242,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,0.9558398316330861,Binned,18
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,1.0886819472437184,Binned,10
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,1.2399863900098937,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,1.4123190444211153,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,1.6086024002397787,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,1.8321651133138896,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,2.0867984543253986,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,2.376820602755804,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,2.7071498763931694,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,3.083388138237417,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,3.511915795253308,Means,2
HeartFailure__04,HeartFailure,serum_creatinine,True,203,96,4.0,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.025,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.02847448681291267,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.032431855970349484,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.03693921820583997,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.04207301126725973,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.04792029618036453,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.05458023366634633,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.06216576575112282,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.07080553108379858,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.08064604644507599,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.0918541914405543,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.10462003851539275,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.11916007628291865,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.13572088082974534,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.15458329725693898,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.17606720236957066,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.20053692928235056,Observations,299
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.2284074459340916,Density,66
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.2601513922888541,Density,34
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.29630709556359386,Density,34
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.33748769940792006,Density,34
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.38439156185244217,Density,34
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.4378140983584905,Binned,18
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.4986612708086434,Binned,18
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.5679649511900395,Binned,18
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.6469004205142944,Binned,18
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.7368062997280774,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.8392072506111242,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,0.9558398316330861,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,1.0886819472437184,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,1.2399863900098937,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,1.4123190444211153,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,1.6086024002397787,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,1.8321651133138896,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,2.0867984543253986,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,2.376820602755804,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,2.7071498763931694,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,3.083388138237417,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,3.511915795253308,Means,2
HeartFailure__05,HeartFailure,serum_sodium,True,203,96,4.0,Means,2
CKD__00,CKD,age,True,149,242,0.025,Observations,391
CKD__00,CKD,age,True,149,242,0.02847448681291267,Observations,391
CKD__00,CKD,age,True,149,242,0.032431855970349484,Observations,391
CKD__00,CKD,age,True,149,242,0.03693921820583997,Observations,391
CKD__00,CKD,age,True,149,242,0.04207301126725973,Observations,391
CKD__00,CKD,age,True,149,242,0.04792029618036453,Observations,391
CKD__00,CKD,age,True,149,242,0.05458023366634633,Observations,391
CKD__00,CKD,age,True,149,242,0.06216576575112282,Observations,391
CKD__00,CKD,age,True,149,242,0.07080553108379858,Observations,391
CKD__00,CKD,age,True,149,242,0.08064604644507599,Observations,391
CKD__00,CKD,age,True,149,242,0.0918541914405543,Observations,391
CKD__00,CKD,age,True,149,242,0.10462003851539275,Observations,391
CKD__00,CKD,age,True,149,242,0.11916007628291865,Observations,391
CKD__00,CKD,age,True,149,242,0.13572088082974534,Observations,391
CKD__00,CKD,age,True,149,242,0.15458329725693898,Observations,391
CKD__00,CKD,age,True,149,242,0.17606720236957066,Binned,66
CKD__00,CKD,age,True,149,242,0.20053692928235056,Binned,66
CKD__00,CKD,age,True,149,242,0.2284074459340916,Binned,34
CKD__00,CKD,age,True,149,242,0.2601513922888541,Binned,34
CKD__00,CKD,age,True,149,242,0.29630709556359386,Binned,18
CKD__00,CKD,age,True,149,242,0.33748769940792006,Binned,18
CKD__00,CKD,age,True,149,242,0.38439156185244217,Binned,18
CKD__00,CKD,age,True,149,242,0.4378140983584905,Binned,18
CKD__00,CKD,age,True,149,242,0.4986612708086434,Binned,10
CKD__00,CKD,age,True,149,242,0.5679649511900395,Binned,10
CKD__00,CKD,age,True,149,242,0.6469004205142944,Binned,10
CKD__00,CKD,age,True,149,242,0.7368062997280774,Binned,10
CKD__00,CKD,age,True,149,242,0.8392072506111242,Binned,10
CKD__00,CKD,age,True,149,242,0.9558398316330861,Binned,10
CKD__00,CKD,age,True,149,242,1.0886819472437184,Means,2
CKD__00,CKD,age,True,149,242,1.2399863900098937,Means,2
CKD__00,CKD,age,True,149,242,1.4123190444211153,Means,2
CKD__00,CKD,age,True,149,242,1.6086024002397787,Means,2
CKD__00,CKD,age,True,149,242,1.8321651133138896,Means,2
CKD__00,CKD,age,True,149,242,2.0867984543253986,Means,2
CKD__00,CKD,age,True,149,242,2.376820602755804,Means,2
CKD__00,CKD,age,True,149,242,2.7071498763931694,Means,2
CKD__00,CKD,age,True,149,242,3.083388138237417,Means,2
CKD__00,CKD,age,True,149,242,3.511915795253308,Means,2
CKD__00,CKD,age,True,149,242,4.0,Means,2
CKD__01,CKD,bp,True,148,240,0.025,Observations,388
CKD__01,CKD,bp,True,148,240,0.02847448681291267,Observations,388
CKD__01,CKD,bp,True,148,240,0.032431855970349484,Observations,388
CKD__01,CKD,bp,True,148,240,0.03693921820583997,Observations,388
CKD__01,CKD,bp,True,148,240,0.04207301126725973,Observations,388
CKD__01,CKD,bp,True,148,240,0.04792029618036453,Observations,388
CKD__01,CKD,bp,True,148,240,0.05458023366634633,Observations,388
CKD__01,CKD,bp,True,148,240,0.06216576575112282,Observations,388
CKD__01,CKD,bp,True,148,240,0.07080553108379858,Observations,388
CKD__01,CKD,bp,True,148,240,0.08064604644507599,Observations,388
CKD__01,CKD,bp,True,148,240,0.0918541914405543,Observations,388
CKD__01,CKD,bp,True,148,240,0.10462003851539275,Observations,388
CKD__01,CKD,bp,True,148,240,0.11916007628291865,Observations,388
CKD__01,CKD,bp,True,148,240,0.13572088082974534,Observations,388
CKD__01,CKD,bp,True,148,240,0.15458329725693898,Observations,388
CKD__01,CKD,bp,True,148,240,0.17606720236957066,Observations,388
CKD__01,CKD,bp,True,148,240,0.20053692928235056,Observations,388
CKD__01,CKD,bp,True,148,240,0.2284074459340916,Observations,388
CKD__01,CKD,bp,True,148,240,0.2601513922888541,Observations,388
CKD__01,CKD,bp,True,148,240,0.29630709556359386,Observations,388
CKD__01,CKD,bp,True,148,240,0.33748769940792006,Observations,388
CKD__01,CKD,bp,True,148,240,0.38439156185244217,Observations,388
CKD__01,CKD,bp,True,148,240,0.4378140983584905,Observations,388
CKD__01,CKD,bp,True,148,240,0.4986612708086434,Binned,66
CKD__01,CKD,bp,True,148,240,0.5679649511900395,Binned,34
CKD__01,CKD,bp,True,148,240,0.6469004205142944,Binned,34
CKD__01,CKD,bp,True,148,240,0.7368062997280774,Binned,18
CKD__01,CKD,bp,True,148,240,0.8392072506111242,Binned,18
CKD__01,CKD,bp,True,148,240,0.9558398316330861,Means,2
CKD__01,CKD,bp,True,148,240,1.0886819472437184,Means,2
CKD__01,CKD,bp,True,148,240,1.2399863900098937,Means,2
CKD__01,CKD,bp,True,148,240,1.4123190444211153,Means,2
