scenario,n_A,n_B,replicate,seed,method,configuration,N,error,train_tolerance,test_tolerance,passes_reestimated,passes_frozen,passes_fixed,population_error,population_pass
null,80,80,38,9308038,Means,means,2,0.4416655618797008,1.0376729316244853,0.9459397619486899,True,True,False,0.20581182614741028,False
null,80,80,38,9308038,Five-number,five_number,10,0.5000196667443311,1.0376729316244853,0.9459397619486899,True,True,False,0.6111352481942608,False
null,80,80,38,9308038,Raw,raw,160,0.0,1.0376729316244853,0.9459397619486899,True,True,True,0.5188214467855851,False
null,80,80,38,9308038,8-bin,bins_8,18,0.1828892376911549,1.0376729316244853,0.9459397619486899,True,True,True,0.373021197462427,False
null,80,80,38,9308038,8-grid density,density_8,18,0.28015914217824167,1.0376729316244853,0.9459397619486899,True,True,False,0.3552946142712433,False
null,80,80,39,9308039,Adaptive,means,2,0.6000326989372717,1.192203969389343,1.0489882702124445,True,True,False,0.020977767608496567,True
null,80,80,39,9308039,Fixed-budget adaptive,bins_32,66,0.27656955963864327,1.192203969389343,1.0489882702124445,True,True,False,0.5629713848692128,False
null,80,80,39,9308039,Means,means,2,0.6000326989372717,1.192203969389343,1.0489882702124445,True,True,False,0.020977767608496567,True
null,80,80,39,9308039,Five-number,five_number,10,0.9440528553276202,1.192203969389343,1.0489882702124445,True,True,False,0.7304737382239788,False
null,80,80,39,9308039,Raw,raw,160,0.0,1.192203969389343,1.0489882702124445,True,True,True,0.6209177107476656,False
null,80,80,39,9308039,8-bin,bins_8,18,0.30443353895916814,1.192203969389343,1.0489882702124445,True,True,False,0.4435532123211985,False
null,80,80,39,9308039,8-grid density,density_8,18,0.45177212889285245,1.192203969389343,1.0489882702124445,True,True,False,0.3090790509997592,False
null,320,320,0,9332000,Adaptive,means,2,0.19045249600682332,0.43866650649693917,0.45831384077002196,True,True,True,0.08312615067866927,True
null,320,320,0,9332000,Fixed-budget adaptive,means,2,0.19045249600682332,0.43866650649693917,0.45831384077002196,True,True,True,0.08312615067866927,True
null,320,320,0,9332000,Means,means,2,0.19045249600682332,0.43866650649693917,0.45831384077002196,True,True,True,0.08312615067866927,True
null,320,320,0,9332000,Five-number,five_number,10,0.25506800881897496,0.43866650649693917,0.45831384077002196,True,True,False,0.23767104570504277,False
null,320,320,0,9332000,Raw,raw,640,0.0,0.43866650649693917,0.45831384077002196,True,True,True,0.27343289293553696,False
null,320,320,0,9332000,8-bin,bins_8,18,0.13085738357730647,0.43866650649693917,0.45831384077002196,True,True,True,0.28028026886567203,False
null,320,320,0,9332000,8-grid density,density_8,18,0.18480345576988721,0.43866650649693917,0.45831384077002196,True,True,True,0.12036353636504993,True
null,320,320,1,9332001,Adaptive,means,2,0.17751183002585283,0.4375160489351178,0.5513219417412848,True,True,True,0.07597184878353494,True
null,320,320,1,9332001,Fixed-budget adaptive,means,2,0.17751183002585283,0.4375160489351178,0.5513219417412848,True,True,True,0.07597184878353494,True
null,320,320,1,9332001,Means,means,2,0.17751183002585283,0.4375160489351178,0.5513219417412848,True,True,True,0.07597184878353494,True
null,320,320,1,9332001,Five-number,five_number,10,0.7458114652594914,0.4375160489351178,0.5513219417412848,False,False,False,0.6512622027759367,False
null,320,320,1,9332001,Raw,raw,640,0.0,0.4375160489351178,0.5513219417412848,True,True,True,0.21582097563781755,False
null,320,320,1,9332001,8-bin,bins_8,18,0.18455005811480207,0.4375160489351178,0.5513219417412848,True,True,True,0.2185590727152265,False
null,320,320,1,9332001,8-grid density,density_8,18,0.1902765945937862,0.4375160489351178,0.5513219417412848,True,True,True,0.2251130223965898,False
null,320,320,2,9332002,Adaptive,means,2,0.19625535053865487,0.43312413841591085,0.45652750106735024,True,True,True,0.04362539712310351,True
null,320,320,2,9332002,Fixed-budget adaptive,means,2,0.19625535053865487,0.43312413841591085,0.45652750106735024,True,True,True,0.04362539712310351,True
null,320,320,2,9332002,Means,means,2,0.19625535053865487,0.43312413841591085,0.45652750106735024,True,True,True,0.04362539712310351,True
null,320,320,2,9332002,Five-number,five_number,10,0.4048023885995742,0.43312413841591085,0.45652750106735024,True,True,False,0.31828197023320565,False
null,320,320,2,9332002,Raw,raw,640,0.0,0.43312413841591085,0.45652750106735024,True,True,True,0.2398482070457929,False
null,320,320,2,9332002,8-bin,bins_8,18,0.17240680425991695,0.43312413841591085,0.45652750106735024,True,True,True,0.283996001409069,False
null,320,320,2,9332002,8-grid density,density_8,18,0.17387083272176995,0.43312413841591085,0.45652750106735024,True,True,True,0.06691956387243447,True
null,320,320,3,9332003,Adaptive,means,2,0.3490497604958777,0.4611182038678162,0.6416522244348749,True,True,False,0.0767942920323363,True
null,320,320,3,9332003,Fixed-budget adaptive,bins_4,10,0.26954834667596095,0.4611182038678162,0.6416522244348749,True,True,False,0.2050638722555671,False
null,320,320,3,9332003,Means,means,2,0.3490497604958777,0.4611182038678162,0.6416522244348749,True,True,False,0.0767942920323363,True
null,320,320,3,9332003,Five-number,five_number,10,0.5052885310324391,0.4611182038678162,0.6416522244348749,True,False,False,0.32168649717795766,False
null,320,320,3,9332003,Raw,raw,640,0.0,0.4611182038678162,0.6416522244348749,True,True,True,0.2715394813962977,False
null,320,320,3,9332003,8-bin,bins_8,18,0.264942725129814,0.4611182038678162,0.6416522244348749,True,True,False,0.15748685964498027,True
null,320,320,3,9332003,8-grid density,density_8,18,0.28635324704551834,0.4611182038678162,0.6416522244348749,True,True,False,0.1706604106118228,True
null,320,320,4,9332004,Adaptive,means,2,0.29049718693169696,0.46429865267396375,0.5215184542460775,True,True,False,0.152711593071106,True
null,320,320,4,9332004,Fixed-budget adaptive,bins_8,18,0.19387026127574036,0.46429865267396375,0.5215184542460775,True,True,True,0.32627583618990386,False
null,320,320,4,9332004,Means,means,2,0.29049718693169696,0.46429865267396375,0.5215184542460775,True,True,False,0.152711593071106,True
null,320,320,4,9332004,Five-number,five_number,10,0.4865226922055541,0.46429865267396375,0.5215184542460775,True,False,False,0.4155014069474966,False
null,320,320,4,9332004,Raw,raw,640,0.0,0.46429865267396375,0.5215184542460775,True,True,True,0.303841231089935,False
null,320,320,4,9332004,8-bin,bins_8,18,0.19387026127574036,0.46429865267396375,0.5215184542460775,True,True,True,0.32627583618990386,False
null,320,320,4,9332004,8-grid density,density_8,18,0.1694740675977915,0.46429865267396375,0.5215184542460775,True,True,True,0.35644791491837857,False
null,320,320,5,9332005,Adaptive,means,2,0.22898690780965877,0.4424665722353412,0.4670209599028178,True,True,False,0.06856299833900095,True
null,320,320,5,9332005,Fixed-budget adaptive,means,2,0.22898690780965877,0.4424665722353412,0.4670209599028178,True,True,False,0.06856299833900095,True
null,320,320,5,9332005,Means,means,2,0.22898690780965877,0.4424665722353412,0.4670209599028178,True,True,False,0.06856299833900095,True
null,320,320,5,9332005,Five-number,five_number,10,0.5855712997528306,0.4424665722353412,0.4670209599028178,False,False,False,0.38781530508760065,False
null,320,320,5,9332005,Raw,raw,640,0.0,0.4424665722353412,0.4670209599028178,True,True,True,0.2974067793480839,False
null,320,320,5,9332005,8-bin,bins_8,18,0.16170811753047354,0.4424665722353412,0.4670209599028178,True,True,True,0.23235349802577732,False
null,320,320,5,9332005,8-grid density,density_8,18,0.23080793658077825,0.4424665722353412,0.4670209599028178,True,True,False,0.11375078578303266,True
null,320,320,6,9332006,Adaptive,means,2,0.2654580972011612,0.5786162728254818,0.5752239219705484,True,True,False,0.04207309346166724,True
null,320,320,6,9332006,Fixed-budget adaptive,bins_4,10,0.35599876010606346,0.5786162728254818,0.5752239219705484,True,True,False,0.505476961213795,False
null,320,320,6,9332006,Means,means,2,0.2654580972011612,0.5786162728254818,0.5752239219705484,True,True,False,0.04207309346166724,True
null,320,320,6,9332006,Five-number,five_number,10,0.8700670330835414,0.5786162728254818,0.5752239219705484,False,False,False,0.929877195254422,False
null,320,320,6,9332006,Raw,raw,640,0.0,0.5786162728254818,0.5752239219705484,True,True,True,0.2225322222162367,False
null,320,320,6,9332006,8-bin,bins_8,18,0.15369278922410523,0.5786162728254818,0.5752239219705484,True,True,True,0.27986416208092635,False
null,320,320,6,9332006,8-grid density,density_8,18,0.3823248692762138,0.5786162728254818,0.5752239219705484,True,True,False,0.3561562163832097,False
null,320,320,7,9332007,Adaptive,means,2,0.2481457563451385,0.4996378383790935,0.5840620574148491,True,True,False,0.08452247977099855,True
null,320,320,7,9332007,Fixed-budget adaptive,means,2,0.2481457563451385,0.4996378383790935,0.5840620574148491,True,True,False,0.08452247977099855,True
null,320,320,7,9332007,Means,means,2,0.2481457563451385,0.4996378383790935,0.5840620574148491,True,True,False,0.08452247977099855,True
null,320,320,7,9332007,Five-number,five_number,10,0.19097746574735308,0.4996378383790935,0.5840620574148491,True,True,True,0.1609090574499738,True
null,320,320,7,9332007,Raw,raw,640,0.0,0.4996378383790935,0.5840620574148491,True,True,True,0.3323695875374517,False
null,320,320,7,9332007,8-bin,bins_8,18,0.16252376069369578,0.4996378383790935,0.5840620574148491,True,True,True,0.4020670830572528,False
null,320,320,7,9332007,8-grid density,density_8,18,0.26579501659178195,0.4996378383790935,0.5840620574148491,True,True,False,0.2700207064379545,False
null,320,320,8,9332008,Adaptive,means,2,0.16382052944456182,0.4598360617608013,0.5173722384131195,True,True,True,0.034855025603530806,True
null,320,320,8,9332008,Fixed-budget adaptive,bins_4,10,0.19339923872638598,0.4598360617608013,0.5173722384131195,True,True,True,0.12318143503928392,True
null,320,320,8,9332008,Means,means,2,0.16382052944456182,0.4598360617608013,0.5173722384131195,True,True,True,0.034855025603530806,True
null,320,320,8,9332008,Five-number,five_number,10,0.6642938816535551,0.4598360617608013,0.5173722384131195,False,False,False,0.6929239338037555,False
null,320,320,8,9332008,Raw,raw,640,0.0,0.4598360617608013,0.5173722384131195,True,True,True,0.19831410432810093,True
null,320,320,8,9332008,8-bin,bins_8,18,0.1665307179427994,0.4598360617608013,0.5173722384131195,True,True,True,0.0839864450878205,True
null,320,320,8,9332008,8-grid density,density_8,18,0.17907736421904508,0.4598360617608013,0.5173722384131195,True,True,True,0.14801699575688554,True
null,320,320,9,9332009,Adaptive,means,2,0.12405681486822227,0.45956854818688947,0.4999922792839538,True,True,True,0.09181002345105473,True
null,320,320,9,9332009,Fixed-budget adaptive,bins_8,18,0.15096815401688135,0.45956854818688947,0.4999922792839538,True,True,True,0.23998127648676548,False
null,320,320,9,9332009,Means,means,2,0.12405681486822227,0.45956854818688947,0.4999922792839538,True,True,True,0.09181002345105473,True
null,320,320,9,9332009,Five-number,five_number,10,0.49108679007653233,0.45956854818688947,0.4999922792839538,True,False,False,0.2754862086954917,False
null,320,320,9,9332009,Raw,raw,640,0.0,0.45956854818688947,0.4999922792839538,True,True,True,0.21560058138104088,False
null,320,320,9,9332009,8-bin,bins_8,18,0.15096815401688135,0.45956854818688947,0.4999922792839538,True,True,True,0.23998127648676548,False
null,320,320,9,9332009,8-grid density,density_8,18,0.1607610859158124,0.45956854818688947,0.4999922792839538,True,True,True,0.1625490240732408,True
null,320,320,10,9332010,Adaptive,means,2,0.22810649219329004,0.4964159556764201,0.4918467324928349,True,True,False,0.11012957218554174,True
null,320,320,10,9332010,Fixed-budget adaptive,means,2,0.22810649219329004,0.4964159556764201,0.4918467324928349,True,True,False,0.11012957218554174,True
null,320,320,10,9332010,Means,means,2,0.22810649219329004,0.4964159556764201,0.4918467324928349,True,True,False,0.11012957218554174,True
null,320,320,10,9332010,Five-number,five_number,10,0.5156252713255081,0.4964159556764201,0.4918467324928349,False,False,False,0.44835980416766713,False
null,320,320,10,9332010,Raw,raw,640,0.0,0.4964159556764201,0.4918467324928349,True,True,True,0.3367548375138778,False
null,320,320,10,9332010,8-bin,bins_8,18,0.15328071497952755,0.4964159556764201,0.4918467324928349,True,True,True,0.2926761670840088,False
null,320,320,10,9332010,8-grid density,density_8,18,0.2936701159948041,0.4964159556764201,0.4918467324928349,True,True,False,0.24203343185048887,False
null,320,320,11,9332011,Adaptive,means,2,0.19696561239393096,0.517707387453668,0.4290495146448699,True,True,True,0.05812001723723424,True
null,320,320,11,9332011,Fixed-budget adaptive,bins_8,18,0.1968802914809843,0.517707387453668,0.4290495146448699,True,True,True,0.13429532372754793,True
null,320,320,11,9332011,Means,means,2,0.19696561239393096,0.517707387453668,0.4290495146448699,True,True,True,0.05812001723723424,True
null,320,320,11,9332011,Five-number,five_number,10,0.550212833106863,0.517707387453668,0.4290495146448699,False,False,False,0.6028849769726565,False
null,320,320,11,9332011,Raw,raw,640,0.0,0.517707387453668,0.4290495146448699,True,True,True,0.1734489733546669,True
null,320,320,11,9332011,8-bin,bins_8,18,0.1968802914809843,0.517707387453668,0.4290495146448699,True,True,True,0.13429532372754793,True
null,320,320,11,9332011,8-grid density,density_8,18,0.14418481388609816,0.517707387453668,0.4290495146448699,True,True,True,0.20512935886657213,False
null,320,320,12,9332012,Adaptive,means,2,0.1841575114308364,0.5401694437208409,0.5492020631829949,True,True,True,0.0008047787634951342,True
null,320,320,12,9332012,Fixed-budget adaptive,bins_8,18,0.17221592220803972,0.5401694437208409,0.5492020631829949,True,True,True,0.24132830465587052,False
null,320,320,12,9332012,Means,means,2,0.1841575114308364,0.5401694437208409,0.5492020631829949,True,True,True,0.0008047787634951342,True
null,320,320,12,9332012,Five-number,five_number,10,0.392097825252006,0.5401694437208409,0.5492020631829949,True,True,False,0.5021669718701436,False
null,320,320,12,9332012,Raw,raw,640,0.0,0.5401694437208409,0.5492020631829949,True,True,True,0.1846710832089522,True
null,320,320,12,9332012,8-bin,bins_8,18,0.17221592220803972,0.5401694437208409,0.5492020631829949,True,True,True,0.24132830465587052,False
null,320,320,12,9332012,8-grid density,density_8,18,0.17919840306709744,0.5401694437208409,0.5492020631829949,True,True,True,0.2191001971052715,False
null,320,320,13,9332013,Adaptive,means,2,0.35824719370466246,0.5603586475372745,0.4000556203488351,True,True,False,0.14626150075699335,True
null,320,320,13,9332013,Fixed-budget adaptive,means,2,0.35824719370466246,0.5603586475372745,0.4000556203488351,True,True,False,0.14626150075699335,True
null,320,320,13,9332013,Means,means,2,0.35824719370466246,0.5603586475372745,0.4000556203488351,True,True,False,0.14626150075699335,True
null,320,320,13,9332013,Five-number,five_number,10,0.3563269205343407,0.5603586475372745,0.4000556203488351,True,True,False,0.34754632617647496,False
null,320,320,13,9332013,Raw,raw,640,0.0,0.5603586475372745,0.4000556203488351,True,True,True,0.26494271276381876,False
null,320,320,13,9332013,8-bin,bins_8,18,0.16309308171192027,0.5603586475372745,0.4000556203488351,True,True,True,0.265999094551033,False
null,320,320,13,9332013,8-grid density,density_8,18,0.2644198333360197,0.5603586475372745,0.4000556203488351,True,True,False,0.3229867041867207,False
null,320,320,14,9332014,Adaptive,means,2,0.1859501836373048,0.45208424919970414,0.43925849887183077,True,True,True,0.0024457519970772362,True
null,320,320,14,9332014,Fixed-budget adaptive,bins_8,18,0.11735695684516889,0.45208424919970414,0.43925849887183077,True,True,True,0.15695902184404997,True
null,320,320,14,9332014,Means,means,2,0.1859501836373048,0.45208424919970414,0.43925849887183077,True,True,True,0.0024457519970772362,True
null,320,320,14,9332014,Five-number,five_number,10,0.43502846593126887,0.45208424919970414,0.43925849887183077,True,True,False,0.4296101661801906,False
null,320,320,14,9332014,Raw,raw,640,0.0,0.45208424919970414,0.43925849887183077,True,True,True,0.18338907237863078,True
null,320,320,14,9332014,8-bin,bins_8,18,0.11735695684516889,0.45208424919970414,0.43925849887183077,True,True,True,0.15695902184404997,True
null,320,320,14,9332014,8-grid density,density_8,18,0.24957196706026175,0.45208424919970414,0.43925849887183077,True,True,False,0.10695123306202015,True
null,320,320,15,9332015,Adaptive,means,2,0.10141384719443368,0.4838465683751031,0.5253333337164396,True,True,True,0.10136743365392796,True
null,320,320,15,9332015,Fixed-budget adaptive,bins_16,34,0.11271825680153214,0.4838465683751031,0.5253333337164396,True,True,True,0.18851399717570594,True
null,320,320,15,9332015,Means,means,2,0.10141384719443368,0.4838465683751031,0.5253333337164396,True,True,True,0.10136743365392796,True
null,320,320,15,9332015,Five-number,five_number,10,0.09553615332842602,0.4838465683751031,0.5253333337164396,True,True,True,0.12988747392033606,True
null,320,320,15,9332015,Raw,raw,640,0.0,0.4838465683751031,0.5253333337164396,True,True,True,0.17532450019521673,True
null,320,320,15,9332015,8-bin,bins_8,18,0.16447859559224454,0.4838465683751031,0.5253333337164396,True,True,True,0.2149493487489642,False
null,320,320,15,9332015,8-grid density,density_8,18,0.19047146103378187,0.4838465683751031,0.5253333337164396,True,True,True,0.21827505379757073,False
null,320,320,16,9332016,Adaptive,means,2,0.15652111387872075,0.4911288198283964,0.5075925310955043,True,True,True,0.15446957432044678,True
null,320,320,16,9332016,Fixed-budget adaptive,bins_8,18,0.17609180787000822,0.4911288198283964,0.5075925310955043,True,True,True,0.34437767723942647,False
null,320,320,16,9332016,Means,means,2,0.15652111387872075,0.4911288198283964,0.5075925310955043,True,True,True,0.15446957432044678,True
null,320,320,16,9332016,Five-number,five_number,10,0.7989683778828232,0.4911288198283964,0.5075925310955043,False,False,False,0.8693625888185189,False
null,320,320,16,9332016,Raw,raw,640,0.0,0.4911288198283964,0.5075925310955043,True,True,True,0.29202932724715824,False
null,320,320,16,9332016,8-bin,bins_8,18,0.17609180787000822,0.4911288198283964,0.5075925310955043,True,True,True,0.34437767723942647,False
null,320,320,16,9332016,8-grid density,density_8,18,0.25919499090072795,0.4911288198283964,0.5075925310955043,True,True,False,0.4299288428172059,False
null,320,320,17,9332017,Adaptive,means,2,0.22573216170315188,0.5656783070059628,0.5403569690561718,True,True,False,0.04829869980507393,True
null,320,320,17,9332017,Fixed-budget adaptive,density_16,34,0.12629696637553645,0.5656783070059628,0.5403569690561718,True,True,True,0.16681343812194177,True
null,320,320,17,9332017,Means,means,2,0.22573216170315188,0.5656783070059628,0.5403569690561718,True,True,False,0.04829869980507393,True
null,320,320,17,9332017,Five-number,five_number,10,0.6845890102021115,0.5656783070059628,0.5403569690561718,False,False,False,0.8001790836629529,False
null,320,320,17,9332017,Raw,raw,640,0.0,0.5656783070059628,0.5403569690561718,True,True,True,0.2657759517715704,False
null,320,320,17,9332017,8-bin,bins_8,18,0.15219128652157998,0.5656783070059628,0.5403569690561718,True,True,True,0.23339053630309903,False
null,320,320,17,9332017,8-grid density,density_8,18,0.21625058981700396,0.5656783070059628,0.5403569690561718,True,True,False,0.21488280797941228,False
null,320,320,18,9332018,Adaptive,means,2,0.2962874948411403,0.5106098996487809,0.4725645462302625,True,True,False,0.04237176412028191,True
null,320,320,18,9332018,Fixed-budget adaptive,means,2,0.2962874948411403,0.5106098996487809,0.4725645462302625,True,True,False,0.04237176412028191,True
null,320,320,18,9332018,Means,means,2,0.2962874948411403,0.5106098996487809,0.4725645462302625,True,True,False,0.04237176412028191,True
null,320,320,18,9332018,Five-number,five_number,10,0.7522164387960191,0.5106098996487809,0.4725645462302625,False,False,False,0.5507449708912436,False
null,320,320,18,9332018,Raw,raw,640,0.0,0.5106098996487809,0.4725645462302625,True,True,True,0.2529406247437689,False
null,320,320,18,9332018,8-bin,bins_8,18,0.17678702746993835,0.5106098996487809,0.4725645462302625,True,True,True,0.15388467057870336,True
null,320,320,18,9332018,8-grid density,density_8,18,0.2459045821679371,0.5106098996487809,0.4725645462302625,True,True,False,0.16129797446354488,True
null,320,320,19,9332019,Adaptive,means,2,0.3015210730005012,0.5375347158085452,0.49689099630341765,True,True,False,0.042670297736805564,True
null,320,320,19,9332019,Fixed-budget adaptive,five_number,10,0.4167280075816009,0.5375347158085452,0.49689099630341765,True,True,False,0.3182178805465695,False
null,320,320,19,9332019,Means,means,2,0.3015210730005012,0.5375347158085452,0.49689099630341765,True,True,False,0.042670297736805564,True
null,320,320,19,9332019,Five-number,five_number,10,0.4167280075816009,0.5375347158085452,0.49689099630341765,True,True,False,0.3182178805465695,False
null,320,320,19,9332019,Raw,raw,640,0.0,0.5375347158085452,0.49689099630341765,True,True,True,0.3438464386020661,False
null,320,320,19,9332019,8-bin,bins_8,18,0.1570615659052983,0.5375347158085452,0.49689099630341765,True,True,True,0.2744857235818776,False
null,320,320,19,9332019,8-grid density,density_8,18,0.27874569854929243,0.5375347158085452,0.49689099630341765,True,True,False,0.3837784586811612,False
null,320,320,20,9332020,Adaptive,means,2,0.3034825601911844,0.555753600333227,0.5078377440595704,True,True,False,0.050011937242697535,True
null,320,320,20,9332020,Fixed-budget adaptive,bins_16,34,0.08643172394190013,0.555753600333227,0.5078377440595704,True,True,True,0.19101541259968835,True
null,320,320,20,9332020,Means,means,2,0.3034825601911844,0.555753600333227,0.5078377440595704,True,True,False,0.050011937242697535,True
null,320,320,20,9332020,Five-number,five_number,10,0.5012885868525263,0.555753600333227,0.5078377440595704,True,True,False,0.4920592434342542,False
null,320,320,20,9332020,Raw,raw,640,0.0,0.555753600333227,0.5078377440595704,True,True,True,0.2534706229484869,False
null,320,320,20,9332020,8-bin,bins_8,18,0.10610096484367171,0.555753600333227,0.5078377440595704,True,True,True,0.18469286629843412,True
null,320,320,20,9332020,8-grid density,density_8,18,0.15008567165671627,0.555753600333227,0.5078377440595704,True,True,True,0.17455393171977862,True
null,320,320,21,9332021,Adaptive,means,2,0.23739955848773692,0.5258359981374463,0.5058106923936813,True,True,False,0.09649393364376718,True
null,320,320,21,9332021,Fixed-budget adaptive,bins_16,34,0.1317330761292974,0.5258359981374463,0.5058106923936813,True,True,True,0.19468970634160032,True
null,320,320,21,9332021,Means,means,2,0.23739955848773692,0.5258359981374463,0.5058106923936813,True,True,False,0.09649393364376718,True
null,320,320,21,9332021,Five-number,five_number,10,0.4151342113800569,0.5258359981374463,0.5058106923936813,True,True,False,0.27423772435900495,False
null,320,320,21,9332021,Raw,raw,640,0.0,0.5258359981374463,0.5058106923936813,True,True,True,0.22485325116485969,False
null,320,320,21,9332021,8-bin,bins_8,18,0.19855162958706862,0.5258359981374463,0.5058106923936813,True,True,True,0.16811016133206147,True
null,320,320,21,9332021,8-grid density,density_8,18,0.27006747259363295,0.5258359981374463,0.5058106923936813,True,True,False,0.16291089459544605,True
null,320,320,22,9332022,Adaptive,means,2,0.20448386218588782,0.480438815379815,0.4508435571002406,True,True,False,0.09316915732695014,True
null,320,320,22,9332022,Fixed-budget adaptive,bins_4,10,0.3418909946176434,0.480438815379815,0.4508435571002406,True,True,False,0.6036122646553916,False
null,320,320,22,9332022,Means,means,2,0.20448386218588782,0.480438815379815,0.4508435571002406,True,True,False,0.09316915732695014,True
null,320,320,22,9332022,Five-number,five_number,10,0.42394759416100203,0.480438815379815,0.4508435571002406,True,True,False,0.19744167860256706,True
null,320,320,22,9332022,Raw,raw,640,0.0,0.480438815379815,0.4508435571002406,True,True,True,0.29765301951283796,False
null,320,320,22,9332022,8-bin,bins_8,18,0.16022871375598757,0.480438815379815,0.4508435571002406,True,True,True,0.3899251055330608,False
null,320,320,22,9332022,8-grid density,density_8,18,0.15102837182350948,0.480438815379815,0.4508435571002406,True,True,True,0.2532090184367748,False
null,320,320,23,9332023,Adaptive,means,2,0.24381923561711427,0.5232222199346995,0.5472893899958934,True,True,False,0.017462333453625703,True
null,320,320,23,9332023,Fixed-budget adaptive,bins_4,10,0.20299622993912858,0.5232222199346995,0.5472893899958934,True,True,False,0.23662276370376767,False
null,320,320,23,9332023,Means,means,2,0.24381923561711427,0.5232222199346995,0.5472893899958934,True,True,False,0.017462333453625703,True
null,320,320,23,9332023,Five-number,five_number,10,0.5915848300951245,0.5232222199346995,0.5472893899958934,False,False,False,0.5746455022120012,False
null,320,320,23,9332023,Raw,raw,640,0.0,0.5232222199346995,0.5472893899958934,True,True,True,0.22619218769562432,False
null,320,320,23,9332023,8-bin,bins_8,18,0.17054785040949394,0.5232222199346995,0.5472893899958934,True,True,True,0.16101878575671114,True
null,320,320,23,9332023,8-grid density,density_8,18,0.22227399269879933,0.5232222199346995,0.5472893899958934,True,True,False,0.24695880538106119,False
null,320,320,24,9332024,Adaptive,means,2,0.20938040923922502,0.501026169706859,0.49912217043863155,True,True,False,0.1336903574752722,True
null,320,320,24,9332024,Fixed-budget adaptive,bins_16,34,0.12611436559230094,0.501026169706859,0.49912217043863155,True,True,True,0.3102107316735665,False
null,320,320,24,9332024,Means,means,2,0.20938040923922502,0.501026169706859,0.49912217043863155,True,True,False,0.1336903574752722,True
null,320,320,24,9332024,Five-number,five_number,10,0.5061753875843387,0.501026169706859,0.49912217043863155,False,False,False,0.3845134454186825,False
null,320,320,24,9332024,Raw,raw,640,0.0,0.501026169706859,0.49912217043863155,True,True,True,0.34234907540062,False
null,320,320,24,9332024,8-bin,bins_8,18,0.18591850976118574,0.501026169706859,0.49912217043863155,True,True,True,0.3846450174718873,False
null,320,320,24,9332024,8-grid density,density_8,18,0.2584119219984795,0.501026169706859,0.49912217043863155,True,True,False,0.2547935296929609,False
null,320,320,25,9332025,Adaptive,means,2,0.1569666077900156,0.5649738204014702,0.5119069972614935,True,True,True,0.01759727449499127,True
null,320,320,25,9332025,Fixed-budget adaptive,bins_4,10,0.1608641994933564,0.5649738204014702,0.5119069972614935,True,True,True,0.08227424000116157,True
null,320,320,25,9332025,Means,means,2,0.1569666077900156,0.5649738204014702,0.5119069972614935,True,True,True,0.01759727449499127,True
null,320,320,25,9332025,Five-number,five_number,10,0.741943670201161,0.5649738204014702,0.5119069972614935,False,False,False,0.7139654956499955,False
null,320,320,25,9332025,Raw,raw,640,0.0,0.5649738204014702,0.5119069972614935,True,True,True,0.1388522426259211,True
null,320,320,25,9332025,8-bin,bins_8,18,0.10841353096339712,0.5649738204014702,0.5119069972614935,True,True,True,0.08861916961880745,True
null,320,320,25,9332025,8-grid density,density_8,18,0.15011152534089334,0.5649738204014702,0.5119069972614935,True,True,True,0.2235520111259719,False
null,320,320,26,9332026,Adaptive,means,2,0.1257700127027551,0.43500202517911984,0.514866509579065,True,True,True,0.0919965933781747,True
null,320,320,26,9332026,Fixed-budget adaptive,bins_8,18,0.15343347926340578,0.43500202517911984,0.514866509579065,True,True,True,0.1653700134802374,True
null,320,320,26,9332026,Means,means,2,0.1257700127027551,0.43500202517911984,0.514866509579065,True,True,True,0.0919965933781747,True
null,320,320,26,9332026,Five-number,five_number,10,0.8679434411344467,0.43500202517911984,0.514866509579065,False,False,False,0.9716066786391746,False
null,320,320,26,9332026,Raw,raw,640,0.0,0.43500202517911984,0.514866509579065,True,True,True,0.21774665207260857,False
null,320,320,26,9332026,8-bin,bins_8,18,0.15343347926340578,0.43500202517911984,0.514866509579065,True,True,True,0.1653700134802374,True
null,320,320,26,9332026,8-grid density,density_8,18,0.17049997143065143,0.43500202517911984,0.514866509579065,True,True,True,0.21388065175702953,False
null,320,320,27,9332027,Adaptive,means,2,0.32403642380132996,0.47780763819056915,0.5388088216329158,True,True,False,0.16273270591967454,True
null,320,320,27,9332027,Fixed-budget adaptive,means,2,0.32403642380132996,0.47780763819056915,0.5388088216329158,True,True,False,0.16273270591967454,True
null,320,320,27,9332027,Means,means,2,0.32403642380132996,0.47780763819056915,0.5388088216329158,True,True,False,0.16273270591967454,True
null,320,320,27,9332027,Five-number,five_number,10,0.3590580846744499,0.47780763819056915,0.5388088216329158,True,True,False,0.25391205479348694,False
null,320,320,27,9332027,Raw,raw,640,0.0,0.47780763819056915,0.5388088216329158,True,True,True,0.35988950101200834,False
null,320,320,27,9332027,8-bin,bins_8,18,0.21496523914171006,0.47780763819056915,0.5388088216329158,True,True,False,0.32027907507156206,False
null,320,320,27,9332027,8-grid density,density_8,18,0.250896267448392,0.47780763819056915,0.5388088216329158,True,True,False,0.18373877744715283,True
null,320,320,28,9332028,Adaptive,means,2,0.2112090987559646,0.49153842970401623,0.42877860990118377,True,True,False,0.09953028579448565,True
null,320,320,28,9332028,Fixed-budget adaptive,means,2,0.2112090987559646,0.49153842970401623,0.42877860990118377,True,True,False,0.09953028579448565,True
