key,dataset,feature,primary,n_A,n_B,setting,configuration,detail,tolerance
HAR__20,HAR,tBodyGyro-mean()-Z,True,30,30,fixed_0.2,raw,Distribution,0.0010291202209973148
HAR__21,HAR,tBodyGyro-std()-X,True,30,30,percentile_0.8,five_number,Quartiles,0.17640650000000002
HAR__21,HAR,tBodyGyro-std()-X,True,30,30,percentile_0.9,five_number,Quartiles,0.18448655999999997
HAR__21,HAR,tBodyGyro-std()-X,True,30,30,percentile_0.95,five_number,Quartiles,0.20279007319999964
HAR__21,HAR,tBodyGyro-std()-X,True,30,30,percentile_0.99,means,Mean,0.2646907679999999
HAR__21,HAR,tBodyGyro-std()-X,True,30,30,band_0.01_0.99,five_number,Quartiles,0.22884357599999988
HAR__21,HAR,tBodyGyro-std()-X,True,30,30,band_0.1_0.9,means,Mean,0.1834161099999999
HAR__21,HAR,tBodyGyro-std()-X,True,30,30,fixed_0.05,raw,Distribution,0.0050299815731061305
HAR__21,HAR,tBodyGyro-std()-X,True,30,30,fixed_0.1,raw,Distribution,0.010059963146212261
HAR__21,HAR,tBodyGyro-std()-X,True,30,30,fixed_0.2,raw,Distribution,0.020119926292424522
HAR__22,HAR,tBodyGyro-std()-Y,True,30,30,percentile_0.8,five_number,Quartiles,0.21458024797900005
HAR__22,HAR,tBodyGyro-std()-Y,True,30,30,percentile_0.9,five_number,Quartiles,0.25044434551799993
HAR__22,HAR,tBodyGyro-std()-Y,True,30,30,percentile_0.95,five_number,Quartiles,0.2550663484500001
HAR__22,HAR,tBodyGyro-std()-Y,True,30,30,percentile_0.99,five_number,Quartiles,0.276828952684
HAR__22,HAR,tBodyGyro-std()-Y,True,30,30,band_0.01_0.99,five_number,Quartiles,0.2560332477200001
HAR__22,HAR,tBodyGyro-std()-Y,True,30,30,band_0.1_0.9,five_number,Quartiles,0.25015672499999986
HAR__22,HAR,tBodyGyro-std()-Y,True,30,30,fixed_0.05,raw,Distribution,0.008225185038297493
HAR__22,HAR,tBodyGyro-std()-Y,True,30,30,fixed_0.1,raw,Distribution,0.016450370076594986
HAR__22,HAR,tBodyGyro-std()-Y,True,30,30,fixed_0.2,raw,Distribution,0.03290074015318997
HAR__23,HAR,tBodyGyro-std()-Z,True,30,30,percentile_0.8,five_number,Quartiles,0.09898081999999997
HAR__23,HAR,tBodyGyro-std()-Z,True,30,30,percentile_0.9,five_number,Quartiles,0.12379814000000003
HAR__23,HAR,tBodyGyro-std()-Z,True,30,30,percentile_0.95,five_number,Quartiles,0.15242260500000004
HAR__23,HAR,tBodyGyro-std()-Z,True,30,30,percentile_0.99,five_number,Quartiles,0.19195789000000008
HAR__23,HAR,tBodyGyro-std()-Z,True,30,30,band_0.01_0.99,five_number,Quartiles,0.1590847203000001
HAR__23,HAR,tBodyGyro-std()-Z,True,30,30,band_0.1_0.9,five_number,Quartiles,0.12119254000000013
HAR__23,HAR,tBodyGyro-std()-Z,True,30,30,fixed_0.05,raw,Distribution,0.0050361069174266054
HAR__23,HAR,tBodyGyro-std()-Z,True,30,30,fixed_0.1,raw,Distribution,0.010072213834853211
HAR__23,HAR,tBodyGyro-std()-Z,True,30,30,fixed_0.2,raw,Distribution,0.020144427669706422
HAR__24,HAR,tBodyGyroJerk-mean()-X,True,30,30,percentile_0.8,five_number,Quartiles,0.027565023499999994
HAR__24,HAR,tBodyGyroJerk-mean()-X,True,30,30,percentile_0.9,five_number,Quartiles,0.040507466000000006
HAR__24,HAR,tBodyGyroJerk-mean()-X,True,30,30,percentile_0.95,five_number,Quartiles,0.040756498
HAR__24,HAR,tBodyGyroJerk-mean()-X,True,30,30,percentile_0.99,means,Mean,0.04517167550000001
HAR__24,HAR,tBodyGyroJerk-mean()-X,True,30,30,band_0.01_0.99,five_number,Quartiles,0.040900509999999994
HAR__24,HAR,tBodyGyroJerk-mean()-X,True,30,30,band_0.1_0.9,five_number,Quartiles,0.029819044899999987
HAR__24,HAR,tBodyGyroJerk-mean()-X,True,30,30,fixed_0.05,raw,Distribution,0.001062750579707694
HAR__24,HAR,tBodyGyroJerk-mean()-X,True,30,30,fixed_0.1,raw,Distribution,0.002125501159415388
HAR__24,HAR,tBodyGyroJerk-mean()-X,True,30,30,fixed_0.2,raw,Distribution,0.004251002318830776
HAR__25,HAR,tBodyGyroJerk-mean()-Y,True,30,30,percentile_0.8,five_number,Quartiles,0.009394199500000006
HAR__25,HAR,tBodyGyroJerk-mean()-Y,True,30,30,percentile_0.9,five_number,Quartiles,0.0110720994
HAR__25,HAR,tBodyGyroJerk-mean()-Y,True,30,30,percentile_0.95,five_number,Quartiles,0.011861612100000009
HAR__25,HAR,tBodyGyroJerk-mean()-Y,True,30,30,percentile_0.99,five_number,Quartiles,0.013939328080000006
HAR__25,HAR,tBodyGyroJerk-mean()-Y,True,30,30,band_0.01_0.99,five_number,Quartiles,0.011861612100000009
HAR__25,HAR,tBodyGyroJerk-mean()-Y,True,30,30,band_0.1_0.9,five_number,Quartiles,0.011861612100000009
HAR__25,HAR,tBodyGyroJerk-mean()-Y,True,30,30,fixed_0.05,raw,Distribution,0.00045879747205036466
HAR__25,HAR,tBodyGyroJerk-mean()-Y,True,30,30,fixed_0.1,raw,Distribution,0.0009175949441007293
HAR__25,HAR,tBodyGyroJerk-mean()-Y,True,30,30,fixed_0.2,bins_16,Distribution,0.0018351898882014587
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,percentile_0.8,bins_4,Distribution,0.02140132439999999
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,percentile_0.9,bins_4,Distribution,0.024004718600000006
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,percentile_0.95,means,Mean,0.03919063999999999
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,percentile_0.99,means,Mean,0.04420605344
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,band_0.01_0.99,bins_4,Quartiles,0.03919063999999999
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,band_0.1_0.9,bins_4,Distribution,0.020219482899999995
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,fixed_0.05,raw,Distribution,0.0008124060033710338
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,fixed_0.1,raw,Distribution,0.0016248120067420676
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,fixed_0.2,raw,Distribution,0.0032496240134841353
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,percentile_0.8,bins_8,Distribution,0.16098357894999915
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,percentile_0.9,bins_8,Distribution,0.17427854894999928
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,percentile_0.95,means,Mean,0.3050132889999999
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,percentile_0.99,means,Mean,0.329966899
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,band_0.01_0.99,bins_4,Quartiles,0.3050132889999999
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,band_0.1_0.9,bins_8,Distribution,0.13619464099999992
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,fixed_0.05,raw,Distribution,0.005413129863627217
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,fixed_0.1,raw,Distribution,0.010826259727254433
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,fixed_0.2,raw,Distribution,0.021652519454508867
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,percentile_0.8,bins_8,Distribution,0.24369237249999887
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,percentile_0.9,bins_4,Quartiles,0.3311627056
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,percentile_0.95,means,Mean,0.44910786
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,percentile_0.99,means,Mean,0.5302466550000001
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,band_0.01_0.99,bins_4,Quartiles,0.4492360850000001
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,band_0.1_0.9,five_number,Quartiles,0.2654343899999999
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,fixed_0.05,raw,Distribution,0.008095493258035994
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,fixed_0.1,raw,Distribution,0.016190986516071988
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,fixed_0.2,raw,Distribution,0.032381973032143976
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,percentile_0.8,five_number,Quartiles,0.12376357200000007
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,percentile_0.9,five_number,Quartiles,0.1527100950000001
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,percentile_0.95,five_number,Quartiles,0.16086562500000012
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,percentile_0.99,five_number,Quartiles,0.18618576411999996
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,band_0.01_0.99,five_number,Quartiles,0.16086562500000012
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,band_0.1_0.9,five_number,Quartiles,0.15990592800000003
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,fixed_0.05,raw,Distribution,0.004700421130229161
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,fixed_0.1,raw,Distribution,0.009400842260458323
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,fixed_0.2,raw,Distribution,0.018801684520916646
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,percentile_0.8,five_number,Quartiles,0.11880363650000003
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,percentile_0.9,five_number,Quartiles,0.12672700449999996
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,percentile_0.95,five_number,Quartiles,0.13287238209000005
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,percentile_0.99,five_number,Quartiles,0.14439656375549997
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.13735377699999995
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,band_0.1_0.9,five_number,Quartiles,0.12666117449999992
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,fixed_0.05,raw,Distribution,0.004079332828807966
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,fixed_0.1,raw,Distribution,0.008158665657615931
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,fixed_0.2,raw,Distribution,0.016317331315231862
HAR__31,HAR,tBodyAccMag-std(),True,30,30,percentile_0.8,five_number,Quartiles,0.08084434500000004
HAR__31,HAR,tBodyAccMag-std(),True,30,30,percentile_0.9,five_number,Quartiles,0.093460565
HAR__31,HAR,tBodyAccMag-std(),True,30,30,percentile_0.95,five_number,Quartiles,0.10368145350000005
HAR__31,HAR,tBodyAccMag-std(),True,30,30,percentile_0.99,five_number,Quartiles,0.12297429999999987
HAR__31,HAR,tBodyAccMag-std(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.10368145350000005
HAR__31,HAR,tBodyAccMag-std(),True,30,30,band_0.1_0.9,five_number,Quartiles,0.10368145350000005
HAR__31,HAR,tBodyAccMag-std(),True,30,30,fixed_0.05,raw,Distribution,0.004359547378918908
HAR__31,HAR,tBodyAccMag-std(),True,30,30,fixed_0.1,raw,Distribution,0.008719094757837815
HAR__31,HAR,tBodyAccMag-std(),True,30,30,fixed_0.2,raw,Distribution,0.01743818951567563
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,percentile_0.8,five_number,Quartiles,0.11884902249999998
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,percentile_0.9,five_number,Quartiles,0.12791334219999997
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,percentile_0.95,five_number,Quartiles,0.13761758072499997
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,percentile_0.99,five_number,Quartiles,0.14438964647499997
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.14048013599999987
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,band_0.1_0.9,five_number,Quartiles,0.12722908450000014
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,fixed_0.05,raw,Distribution,0.004079332828807966
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,fixed_0.1,raw,Distribution,0.008158665657615931
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,fixed_0.2,raw,Distribution,0.016317331315231862
HAR__33,HAR,tGravityAccMag-std(),True,30,30,percentile_0.8,five_number,Quartiles,0.08030661500000003
HAR__33,HAR,tGravityAccMag-std(),True,30,30,percentile_0.9,five_number,Quartiles,0.08959987000000003
HAR__33,HAR,tGravityAccMag-std(),True,30,30,percentile_0.95,five_number,Quartiles,0.09961028149999986
HAR__33,HAR,tGravityAccMag-std(),True,30,30,percentile_0.99,five_number,Quartiles,0.1158921144999999
HAR__33,HAR,tGravityAccMag-std(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.09983226950000001
HAR__33,HAR,tGravityAccMag-std(),True,30,30,band_0.1_0.9,five_number,Quartiles,0.09956534150000006
HAR__33,HAR,tGravityAccMag-std(),True,30,30,fixed_0.05,raw,Distribution,0.004359547378918908
HAR__33,HAR,tGravityAccMag-std(),True,30,30,fixed_0.1,raw,Distribution,0.008719094757837815
HAR__33,HAR,tGravityAccMag-std(),True,30,30,fixed_0.2,raw,Distribution,0.01743818951567563
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,percentile_0.8,five_number,Quartiles,0.11911422299999999
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,percentile_0.9,five_number,Quartiles,0.1678228040000001
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,percentile_0.95,five_number,Quartiles,0.18107525800000002
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,percentile_0.99,five_number,Quartiles,0.1879090470000001
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.18373817700000006
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,band_0.1_0.9,five_number,Quartiles,0.13967509099999995
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,fixed_0.05,raw,Distribution,0.005048365584640889
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,fixed_0.1,raw,Distribution,0.010096731169281777
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,fixed_0.2,raw,Distribution,0.020193462338563554
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,percentile_0.8,five_number,Quartiles,0.1408890660000001
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,percentile_0.9,five_number,Quartiles,0.14547459100000007
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,percentile_0.95,five_number,Quartiles,0.15146679899999993
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,percentile_0.99,five_number,Quartiles,0.1892174520400001
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.15146679899999993
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,band_0.1_0.9,five_number,Quartiles,0.15146679899999993
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,fixed_0.05,raw,Distribution,0.006072227322250742
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,fixed_0.1,raw,Distribution,0.012144454644501484
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,fixed_0.2,raw,Distribution,0.02428890928900297
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,percentile_0.8,five_number,Quartiles,0.14510277500000002
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,percentile_0.9,five_number,Quartiles,0.19298463500000007
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,percentile_0.95,five_number,Quartiles,0.20236665449499985
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,percentile_0.99,five_number,Quartiles,0.222637725
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.209659417
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,band_0.1_0.9,five_number,Quartiles,0.20236665449499985
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,fixed_0.05,raw,Distribution,0.005948445734351808
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,fixed_0.1,raw,Distribution,0.011896891468703616
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,fixed_0.2,raw,Distribution,0.02379378293740723
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,percentile_0.8,bins_8,Distribution,0.15839853299999995
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,percentile_0.9,five_number,Quartiles,0.20208173699999998
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,percentile_0.95,five_number,Quartiles,0.21755205269999997
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,percentile_0.99,means,Mean,0.34886540999999993
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.29057143911000016
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,band_0.1_0.9,five_number,Quartiles,0.1804950081999999
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,fixed_0.05,raw,Distribution,0.006772825808368462
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,fixed_0.1,raw,Distribution,0.013545651616736924
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,fixed_0.2,raw,Distribution,0.02709130323347385
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,percentile_0.8,bins_8,Distribution,0.1308469350000001
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,percentile_0.9,five_number,Quartiles,0.17436722400000004
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,percentile_0.95,means,Mean,0.23513596019999988
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,percentile_0.99,means,Mean,0.297548909
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.23754612998700023
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,band_0.1_0.9,five_number,Quartiles,0.14815190350000007
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,fixed_0.05,raw,Distribution,0.005358352886281537
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,fixed_0.1,raw,Distribution,0.010716705772563074
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,fixed_0.2,raw,Distribution,0.02143341154512615
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,percentile_0.8,bins_8,Distribution,0.21900746000000004
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,percentile_0.9,five_number,Quartiles,0.28412144000000006
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,percentile_0.95,five_number,Quartiles,0.3655400900000001
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,percentile_0.99,means,Mean,0.5540083104000001
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,band_0.01_0.99,five_number,Quartiles,0.4591812193000002
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,band_0.1_0.9,means,Mean,0.23335242550000024
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,fixed_0.05,raw,Distribution,0.007570860813097773
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,fixed_0.1,raw,Distribution,0.015141721626195545
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,fixed_0.2,raw,Distribution,0.03028344325239109
BIDMC__00,BIDMC,mean,True,46,46,percentile_0.8,means,Mean,3.680873180873178
BIDMC__00,BIDMC,mean,True,46,46,percentile_0.9,means,Mean,5.216062622395086
BIDMC__00,BIDMC,mean,True,46,46,percentile_0.95,means,Mean,5.752598752598743
BIDMC__00,BIDMC,mean,True,46,46,percentile_0.99,means,Mean,6.022088354845618
BIDMC__00,BIDMC,mean,True,46,46,band_0.01_0.99,means,Mean,5.755407325328179
BIDMC__00,BIDMC,mean,True,46,46,band_0.1_0.9,means,Mean,5.633360577951606
BIDMC__00,BIDMC,mean,True,46,46,fixed_0.05,raw,Distribution,0.6180476201157168
BIDMC__00,BIDMC,mean,True,46,46,fixed_0.1,raw,Distribution,1.2360952402314336
BIDMC__00,BIDMC,mean,True,46,46,fixed_0.2,bins_8,Distribution,2.472190480462867
BIDMC__01,BIDMC,median,True,46,46,percentile_0.8,means,Mean,3.0
BIDMC__01,BIDMC,median,True,46,46,percentile_0.9,means,Mean,3.0
BIDMC__01,BIDMC,median,True,46,46,percentile_0.95,means,Mean,4.0
BIDMC__01,BIDMC,median,True,46,46,percentile_0.99,means,Mean,4.0
BIDMC__01,BIDMC,median,True,46,46,band_0.01_0.99,means,Mean,4.0
BIDMC__01,BIDMC,median,True,46,46,band_0.1_0.9,means,Mean,4.0
BIDMC__01,BIDMC,median,True,46,46,fixed_0.05,raw,Distribution,0.6170846605295497
BIDMC__01,BIDMC,median,True,46,46,fixed_0.1,raw,Distribution,1.2341693210590994
BIDMC__01,BIDMC,median,True,46,46,fixed_0.2,means,Mean,2.4683386421181988
BIDMC__02,BIDMC,q10,True,46,46,percentile_0.8,means,Mean,6.0
BIDMC__02,BIDMC,q10,True,46,46,percentile_0.9,means,Mean,9.000000000000002
BIDMC__02,BIDMC,q10,True,46,46,percentile_0.95,means,Mean,11.524999999999977
BIDMC__02,BIDMC,q10,True,46,46,percentile_0.99,means,Mean,16.0
BIDMC__02,BIDMC,q10,True,46,46,band_0.01_0.99,means,Mean,13.0
BIDMC__02,BIDMC,q10,True,46,46,band_0.1_0.9,means,Mean,6.0
BIDMC__02,BIDMC,q10,True,46,46,fixed_0.05,raw,Distribution,0.6894293306295919
BIDMC__02,BIDMC,q10,True,46,46,fixed_0.1,raw,Distribution,1.3788586612591838
BIDMC__02,BIDMC,q10,True,46,46,fixed_0.2,means,Mean,2.7577173225183675
BIDMC__03,BIDMC,q90,True,46,46,percentile_0.8,means,Mean,3.0
BIDMC__03,BIDMC,q90,True,46,46,percentile_0.9,means,Mean,3.0
BIDMC__03,BIDMC,q90,True,46,46,percentile_0.95,means,Mean,4.0
BIDMC__03,BIDMC,q90,True,46,46,percentile_0.99,means,Mean,5.0
BIDMC__03,BIDMC,q90,True,46,46,band_0.01_0.99,means,Mean,4.0
BIDMC__03,BIDMC,q90,True,46,46,band_0.1_0.9,means,Mean,4.0
BIDMC__03,BIDMC,q90,True,46,46,fixed_0.05,raw,Distribution,0.6524688342826384
BIDMC__03,BIDMC,q90,True,46,46,fixed_0.1,raw,Distribution,1.3049376685652767
BIDMC__03,BIDMC,q90,True,46,46,fixed_0.2,means,Mean,2.6098753371305534
BIDMC__04,BIDMC,SD,True,46,46,percentile_0.8,means,Mean,3.8180295731992544
BIDMC__04,BIDMC,SD,True,46,46,percentile_0.9,means,Mean,4.324945004249486
BIDMC__04,BIDMC,SD,True,46,46,percentile_0.95,means,Mean,4.705170373578867
BIDMC__04,BIDMC,SD,True,46,46,percentile_0.99,means,Mean,4.857434004680273
BIDMC__04,BIDMC,SD,True,46,46,band_0.01_0.99,means,Mean,4.70595266324025
BIDMC__04,BIDMC,SD,True,46,46,band_0.1_0.9,means,Mean,4.705170373578867
BIDMC__04,BIDMC,SD,True,46,46,fixed_0.05,raw,Distribution,0.185501169290204
BIDMC__04,BIDMC,SD,True,46,46,fixed_0.1,raw,Distribution,0.371002338580408
BIDMC__04,BIDMC,SD,True,46,46,fixed_0.2,raw,Distribution,0.742004677160816
Wrist__00,Wrist,mean,True,8,8,percentile_0.8,means,Mean,13.161545172692371
Wrist__00,Wrist,mean,True,8,8,percentile_0.9,means,Mean,13.161545172692371
Wrist__00,Wrist,mean,True,8,8,percentile_0.95,means,Mean,13.161545172692371
Wrist__00,Wrist,mean,True,8,8,percentile_0.99,means,Mean,13.161545172692371
Wrist__00,Wrist,mean,True,8,8,band_0.01_0.99,means,Mean,13.161545172692371
Wrist__00,Wrist,mean,True,8,8,band_0.1_0.9,means,Mean,13.161545172692371
Wrist__00,Wrist,mean,True,8,8,fixed_0.05,raw,Distribution,1.4857957919803653
Wrist__00,Wrist,mean,True,8,8,fixed_0.1,raw,Distribution,2.9715915839607305
Wrist__00,Wrist,mean,True,8,8,fixed_0.2,raw,Distribution,5.943183167921461
Wrist__01,Wrist,median,True,8,8,percentile_0.8,means,Mean,13.933753575529465
Wrist__01,Wrist,median,True,8,8,percentile_0.9,means,Mean,13.933753575529465
Wrist__01,Wrist,median,True,8,8,percentile_0.95,means,Mean,13.933753575529465
Wrist__01,Wrist,median,True,8,8,percentile_0.99,means,Mean,13.933753575529465
Wrist__01,Wrist,median,True,8,8,band_0.01_0.99,means,Mean,13.933753575529465
Wrist__01,Wrist,median,True,8,8,band_0.1_0.9,means,Mean,13.933753575529465
Wrist__01,Wrist,median,True,8,8,fixed_0.05,raw,Distribution,1.4909425851520828
Wrist__01,Wrist,median,True,8,8,fixed_0.1,raw,Distribution,2.9818851703041656
Wrist__01,Wrist,median,True,8,8,fixed_0.2,raw,Distribution,5.963770340608331
Wrist__02,Wrist,q10,True,8,8,percentile_0.8,means,Mean,12.509773516521491
Wrist__02,Wrist,q10,True,8,8,percentile_0.9,means,Mean,12.509773516521491
Wrist__02,Wrist,q10,True,8,8,percentile_0.95,means,Mean,12.509773516521491
Wrist__02,Wrist,q10,True,8,8,percentile_0.99,means,Mean,12.509773516521491
Wrist__02,Wrist,q10,True,8,8,band_0.01_0.99,means,Mean,12.509773516521491
Wrist__02,Wrist,q10,True,8,8,band_0.1_0.9,means,Mean,12.509773516521491
Wrist__02,Wrist,q10,True,8,8,fixed_0.05,raw,Distribution,1.5216166459382838
Wrist__02,Wrist,q10,True,8,8,fixed_0.1,raw,Distribution,3.0432332918765677
Wrist__02,Wrist,q10,True,8,8,fixed_0.2,raw,Distribution,6.086466583753135
Wrist__03,Wrist,q90,True,8,8,percentile_0.8,means,Mean,12.796523019610078
Wrist__03,Wrist,q90,True,8,8,percentile_0.9,means,Mean,12.796523019610092
Wrist__03,Wrist,q90,True,8,8,percentile_0.95,means,Mean,12.796523019610092
Wrist__03,Wrist,q90,True,8,8,percentile_0.99,means,Mean,13.05711891434727
Wrist__03,Wrist,q90,True,8,8,band_0.01_0.99,means,Mean,12.796523019610092
Wrist__03,Wrist,q90,True,8,8,band_0.1_0.9,means,Mean,12.796523019610092
Wrist__03,Wrist,q90,True,8,8,fixed_0.05,raw,Distribution,1.4597098321575215
Wrist__03,Wrist,q90,True,8,8,fixed_0.1,raw,Distribution,2.919419664315043
Wrist__03,Wrist,q90,True,8,8,fixed_0.2,means,Mean,5.838839328630086
Wrist__04,Wrist,SD,True,8,8,percentile_0.8,means,Mean,1.6092220516251974
Wrist__04,Wrist,SD,True,8,8,percentile_0.9,means,Mean,1.844965413899962
Wrist__04,Wrist,SD,True,8,8,percentile_0.95,means,Mean,1.8799644651581757
Wrist__04,Wrist,SD,True,8,8,percentile_0.99,means,Mean,2.1602685789592035
Wrist__04,Wrist,SD,True,8,8,band_0.01_0.99,means,Mean,1.9557792626407147
Wrist__04,Wrist,SD,True,8,8,band_0.1_0.9,means,Mean,1.844965413899962
Wrist__04,Wrist,SD,True,8,8,fixed_0.05,raw,Distribution,0.05435845124061933
Wrist__04,Wrist,SD,True,8,8,fixed_0.1,raw,Distribution,0.10871690248123866
Wrist__04,Wrist,SD,True,8,8,fixed_0.2,raw,Distribution,0.21743380496247733
