key,dataset,kind,task,family,H,observer,loss,score,successful,winner,setting
comp_ILPD_1,ILPD,empirical,composition,Donut chart,384,soft,0.0063122706458307,99.37273241816084,4,False,52% hole
comp_ILPD_1,ILPD,empirical,composition,Stacked bar,384,hard,0.0038368527098862,99.61778124607316,4,False,one strip
comp_ILPD_1,ILPD,empirical,composition,Stacked bar,384,soft,0.0077517632628821,99.230786435165,4,False,one strip
cohort_ILPD,ILPD,empirical,composition,Bar chart,256,hard,0.002444012617751,99.75619460169465,4,False,values
cohort_ILPD,ILPD,empirical,composition,Bar chart,256,soft,0.0004175521269118,99.95826221500973,4,True,values
cohort_ILPD,ILPD,empirical,composition,Pie chart,256,hard,0.0009356487491899,99.90652258710548,4,True,sectors
cohort_ILPD,ILPD,empirical,composition,Pie chart,256,soft,0.0012098767657101,99.87915852671983,4,False,sectors
cohort_ILPD,ILPD,empirical,composition,Donut chart,256,hard,0.0010046805105382,99.89963278593004,4,False,52% hole
cohort_ILPD,ILPD,empirical,composition,Donut chart,256,soft,0.0012274391584011,99.87740656014851,4,False,52% hole
cohort_ILPD,ILPD,empirical,composition,Stacked bar,256,hard,0.0026436155492543,99.73633547271866,4,False,one strip
cohort_ILPD,ILPD,empirical,composition,Stacked bar,256,soft,0.0013501177237878,99.86517026363798,4,False,one strip
cohort_ILPD,ILPD,empirical,composition,Bar chart,384,hard,0.0020695739071716,99.79347003830262,4,False,values
cohort_ILPD,ILPD,empirical,composition,Bar chart,384,soft,0.0002332718914472,99.97667825116372,4,True,values
cohort_ILPD,ILPD,empirical,composition,Pie chart,384,hard,0.0004857033052632,99.9514532487912,4,True,sectors
cohort_ILPD,ILPD,empirical,composition,Pie chart,384,soft,0.0005792008590408,99.94211344204,4,False,sectors
cohort_ILPD,ILPD,empirical,composition,Donut chart,384,hard,0.0005418325740198,99.9458460849532,4,False,52% hole
cohort_ILPD,ILPD,empirical,composition,Donut chart,384,soft,0.0006445601366465,99.93558550535084,4,False,52% hole
cohort_ILPD,ILPD,empirical,composition,Stacked bar,384,hard,0.0019017084377314,99.8101901192786,4,False,one strip
cohort_ILPD,ILPD,empirical,composition,Stacked bar,384,soft,0.0010420781320435,99.89590066643473,4,False,one strip
comp_Retinopathy_0,Retinopathy,empirical,composition,Bar chart,256,hard,0.0094549698088513,99.06335893213328,4,False,values
comp_Retinopathy_0,Retinopathy,empirical,composition,Bar chart,256,soft,0.0243482530746728,97.62304928996664,4,False,values
comp_Retinopathy_0,Retinopathy,empirical,composition,Pie chart,256,hard,0.0027282913948895,99.72791319260632,4,True,sectors
comp_Retinopathy_0,Retinopathy,empirical,composition,Pie chart,256,soft,0.0067852915891824,99.3260438302121,4,True,sectors
comp_Retinopathy_0,Retinopathy,empirical,composition,Donut chart,256,hard,0.0029174438765947,99.70910428426514,4,False,52% hole
comp_Retinopathy_0,Retinopathy,empirical,composition,Donut chart,256,soft,0.0119278954948042,98.82127021619738,4,False,52% hole
comp_Retinopathy_0,Retinopathy,empirical,composition,Stacked bar,256,hard,0.0068978850059552,99.31493698530169,4,False,one strip
comp_Retinopathy_0,Retinopathy,empirical,composition,Stacked bar,256,soft,0.0140243309327109,98.61696307426752,4,False,one strip
comp_Retinopathy_0,Retinopathy,empirical,composition,Bar chart,384,hard,0.0063683395082105,99.36719596014689,4,False,values
comp_Retinopathy_0,Retinopathy,empirical,composition,Bar chart,384,soft,0.0155606437547687,98.46777798544484,4,False,values
comp_Retinopathy_0,Retinopathy,empirical,composition,Pie chart,384,hard,0.0015754780561219,99.84270001705916,4,True,sectors
comp_Retinopathy_0,Retinopathy,empirical,composition,Pie chart,384,soft,0.004127072035603,99.5889890681628,4,True,sectors
comp_Retinopathy_0,Retinopathy,empirical,composition,Donut chart,384,hard,0.0017876143305449,99.82155755322056,4,False,52% hole
comp_Retinopathy_0,Retinopathy,empirical,composition,Donut chart,384,soft,0.0075106270687253,99.2545361937693,4,False,52% hole
comp_Retinopathy_0,Retinopathy,empirical,composition,Stacked bar,384,hard,0.0043549549873894,99.56639284092104,4,False,one strip
comp_Retinopathy_0,Retinopathy,empirical,composition,Stacked bar,384,soft,0.0084322112125766,99.16382964379554,4,False,one strip
comp_Retinopathy_1,Retinopathy,empirical,composition,Bar chart,256,hard,0.0077893023691175,99.22709019129232,4,False,values
comp_Retinopathy_1,Retinopathy,empirical,composition,Bar chart,256,soft,0.0170034280010799,98.32808547808926,4,False,values
comp_Retinopathy_1,Retinopathy,empirical,composition,Pie chart,256,hard,0.0026025252114566,99.7404230344515,4,False,sectors
comp_Retinopathy_1,Retinopathy,empirical,composition,Pie chart,256,soft,0.0050096284994456,99.50153427814163,4,True,sectors
comp_Retinopathy_1,Retinopathy,empirical,composition,Donut chart,256,hard,0.0024810654923351,99.75250749587806,4,True,52% hole
comp_Retinopathy_1,Retinopathy,empirical,composition,Donut chart,256,soft,0.0082479017186239,99.18195696667804,4,False,52% hole
comp_Retinopathy_1,Retinopathy,empirical,composition,Stacked bar,256,hard,0.0064860859172087,99.35557122865758,4,False,one strip
comp_Retinopathy_1,Retinopathy,empirical,composition,Stacked bar,256,soft,0.0108623952994417,98.92543284328782,4,False,one strip
comp_Retinopathy_1,Retinopathy,empirical,composition,Bar chart,384,hard,0.0056434525859615,99.43882172439449,4,False,values
comp_Retinopathy_1,Retinopathy,empirical,composition,Bar chart,384,soft,0.0112974947088735,98.88287128486104,4,False,values
comp_Retinopathy_1,Retinopathy,empirical,composition,Pie chart,384,hard,0.0014592034763239,99.85429226959435,4,True,sectors
comp_Retinopathy_1,Retinopathy,empirical,composition,Pie chart,384,soft,0.0030065917034267,99.70024207933464,4,True,sectors
comp_Retinopathy_1,Retinopathy,empirical,composition,Donut chart,384,hard,0.0014928630026803,99.85093623151698,4,False,52% hole
comp_Retinopathy_1,Retinopathy,empirical,composition,Donut chart,384,soft,0.0051450290195446,99.48813068054832,4,False,52% hole
comp_Retinopathy_1,Retinopathy,empirical,composition,Stacked bar,384,hard,0.0041633614336997,99.58539002779833,4,False,one strip
comp_Retinopathy_1,Retinopathy,empirical,composition,Stacked bar,384,soft,0.0067793463842185,99.32663036756108,4,False,one strip
cohort_Retinopathy,Retinopathy,empirical,composition,Bar chart,256,hard,0.0021298794824198,99.7874647262768,4,False,values
cohort_Retinopathy,Retinopathy,empirical,composition,Bar chart,256,soft,0.0006607068938012,99.9339729351568,4,True,values
cohort_Retinopathy,Retinopathy,empirical,composition,Pie chart,256,hard,0.0008435167439038,99.91571941769196,4,True,sectors
cohort_Retinopathy,Retinopathy,empirical,composition,Pie chart,256,soft,0.0013584367994012,99.86434060477453,4,False,sectors
cohort_Retinopathy,Retinopathy,empirical,composition,Donut chart,256,hard,0.0009228513920396,99.9077999477426,4,False,52% hole
cohort_Retinopathy,Retinopathy,empirical,composition,Donut chart,256,soft,0.0015181571303375,99.84841441769888,4,False,52% hole
cohort_Retinopathy,Retinopathy,empirical,composition,Stacked bar,256,hard,0.0025730050245701,99.74335983397968,4,False,one strip
cohort_Retinopathy,Retinopathy,empirical,composition,Stacked bar,256,soft,0.0015198450823558,99.84824613413116,4,False,one strip
cohort_Retinopathy,Retinopathy,empirical,composition,Bar chart,384,hard,0.0032506214348593,99.6759910868323,4,False,values
cohort_Retinopathy,Retinopathy,empirical,composition,Bar chart,384,soft,0.0007954535376632,99.9205178705747,4,False,values
cohort_Retinopathy,Retinopathy,empirical,composition,Pie chart,384,hard,0.0005433415060078,99.9456953553666,4,True,sectors
cohort_Retinopathy,Retinopathy,empirical,composition,Pie chart,384,soft,0.0006735161653699,99.93269371533376,4,True,sectors
cohort_Retinopathy,Retinopathy,empirical,composition,Donut chart,384,hard,0.0006273047137442,99.93730885507628,4,False,52% hole
cohort_Retinopathy,Retinopathy,empirical,composition,Donut chart,384,soft,0.0008360055159121,99.91646928055098,4,False,52% hole
cohort_Retinopathy,Retinopathy,empirical,composition,Stacked bar,384,hard,0.0020105054999599,99.7993528521982,4,False,one strip
cohort_Retinopathy,Retinopathy,empirical,composition,Stacked bar,384,soft,0.0015215350292073,99.8480776522531,4,False,one strip
comp_WDBC_0,WDBC,empirical,composition,Bar chart,256,hard,0.0103220237148105,98.97834319429585,4,False,values
comp_WDBC_0,WDBC,empirical,composition,Bar chart,256,soft,0.0279446797093952,97.28149965061397,4,False,values
comp_WDBC_0,WDBC,empirical,composition,Pie chart,256,hard,0.0023065379839482,99.76987698907088,4,True,sectors
comp_WDBC_0,WDBC,empirical,composition,Pie chart,256,soft,0.0074941831048481,99.2561561912196,4,True,sectors
comp_WDBC_0,WDBC,empirical,composition,Donut chart,256,hard,0.0029445151192703,99.70641295955238,4,False,52% hole
comp_WDBC_0,WDBC,empirical,composition,Donut chart,256,soft,0.013562131974786,98.66193383247636,4,False,52% hole
comp_WDBC_0,WDBC,empirical,composition,Stacked bar,256,hard,0.0081826082344884,99.18838034224596,4,False,one strip
comp_WDBC_0,WDBC,empirical,composition,Stacked bar,256,soft,0.0163305449910499,98.39318565485073,4,False,one strip
comp_WDBC_0,WDBC,empirical,composition,Bar chart,384,hard,0.0070572880051636,99.29921682815652,4,False,values
comp_WDBC_0,WDBC,empirical,composition,Bar chart,384,soft,0.0181372345352132,98.21858646162832,4,False,values
comp_WDBC_0,WDBC,empirical,composition,Pie chart,384,hard,0.0013400804623201,99.86617129500088,4,True,sectors
comp_WDBC_0,WDBC,empirical,composition,Pie chart,384,soft,0.0046977825367488,99.5324183432666,4,True,sectors
comp_WDBC_0,WDBC,empirical,composition,Donut chart,384,hard,0.0018015831986565,99.82016566664788,4,False,52% hole
comp_WDBC_0,WDBC,empirical,composition,Donut chart,384,soft,0.008654962704097,99.1419302909199,4,False,52% hole
comp_WDBC_0,WDBC,empirical,composition,Stacked bar,384,hard,0.0050941846827793,99.49316345070812,4,False,one strip
comp_WDBC_0,WDBC,empirical,composition,Stacked bar,384,soft,0.0099706065017368,99.01278250698084,4,False,one strip
comp_WDBC_1,WDBC,empirical,composition,Bar chart,256,hard,0.0069958931536643,99.30527093494344,4,False,values
comp_WDBC_1,WDBC,empirical,composition,Bar chart,256,soft,0.011084573635348,98.90369471314418,4,False,values
comp_WDBC_1,WDBC,empirical,composition,Pie chart,256,hard,0.0026889695618514,99.73182416048454,4,False,sectors
comp_WDBC_1,WDBC,empirical,composition,Pie chart,256,soft,0.0038793679598679,99.61356233789806,4,True,sectors
comp_WDBC_1,WDBC,empirical,composition,Donut chart,256,hard,0.0023563382555951,99.7649201021968,4,True,52% hole
comp_WDBC_1,WDBC,empirical,composition,Donut chart,256,soft,0.0053379739985718,99.46903686753812,4,False,52% hole
comp_WDBC_1,WDBC,empirical,composition,Stacked bar,256,hard,0.0052133565160148,99.48136816107538,4,False,one strip
comp_WDBC_1,WDBC,empirical,composition,Stacked bar,256,soft,0.0074745568194456,99.25808976823768,4,False,one strip
comp_WDBC_1,WDBC,empirical,composition,Bar chart,384,hard,0.0048745345855337,99.51491112395,4,False,values
comp_WDBC_1,WDBC,empirical,composition,Bar chart,384,soft,0.0070581213754418,99.29913465512776,4,False,values
comp_WDBC_1,WDBC,empirical,composition,Pie chart,384,hard,0.00153558793581,99.84667664790874,4,False,sectors
comp_WDBC_1,WDBC,empirical,composition,Pie chart,384,soft,0.0023122519857494,99.76930821895388,4,True,sectors
comp_WDBC_1,WDBC,empirical,composition,Donut chart,384,hard,0.0013378093940591,99.86639779487918,4,True,52% hole
comp_WDBC_1,WDBC,empirical,composition,Donut chart,384,soft,0.0032748670068903,99.67358227395246,4,False,52% hole
comp_WDBC_1,WDBC,empirical,composition,Stacked bar,384,hard,0.0037231755178334,99.62906350987537,4,False,one strip
comp_WDBC_1,WDBC,empirical,composition,Stacked bar,384,soft,0.0050374629737596,99.498778586934,4,False,one strip
cohort_WDBC,WDBC,empirical,composition,Bar chart,256,hard,0.0021011758722531,99.79032298106785,4,False,values
cohort_WDBC,WDBC,empirical,composition,Bar chart,256,soft,0.0013218086248179,99.86799362468363,4,False,values
cohort_WDBC,WDBC,empirical,composition,Pie chart,256,hard,0.0005894458869612,99.94109013548122,4,True,sectors
cohort_WDBC,WDBC,empirical,composition,Pie chart,256,soft,0.0012828329331159,99.8718810618816,4,True,sectors
cohort_WDBC,WDBC,empirical,composition,Donut chart,256,hard,0.0006926398337823,99.93078395840932,4,False,52% hole
cohort_WDBC,WDBC,empirical,composition,Donut chart,256,soft,0.0015953185589136,99.8407222428706,4,False,52% hole
cohort_WDBC,WDBC,empirical,composition,Stacked bar,256,hard,0.0024554902398499,99.75505244235208,4,False,one strip
cohort_WDBC,WDBC,empirical,composition,Stacked bar,256,soft,0.0022031378180931,99.7801705328034,4,False,one strip
cohort_WDBC,WDBC,empirical,composition,Bar chart,384,hard,0.0026958995763959,99.73113487573502,4,False,values
cohort_WDBC,WDBC,empirical,composition,Bar chart,384,soft,0.0013052811914863,99.86964203465168,4,False,values
cohort_WDBC,WDBC,empirical,composition,Pie chart,384,hard,0.0004615136012269,99.95386992953226,4,True,sectors
cohort_WDBC,WDBC,empirical,composition,Pie chart,384,soft,0.0006180977998335,99.93822840090614,4,True,sectors
cohort_WDBC,WDBC,empirical,composition,Donut chart,384,hard,0.0006183954548044,99.93819867217978,4,False,52% hole
cohort_WDBC,WDBC,empirical,composition,Donut chart,384,soft,0.0008829333457334,99.91178455378574,4,False,52% hole
cohort_WDBC,WDBC,empirical,composition,Stacked bar,384,hard,0.0020012957064689,99.80027014784866,4,False,one strip
cohort_WDBC,WDBC,empirical,composition,Stacked bar,384,soft,0.0018653405399011,99.81381324770692,4,False,one strip
comp_Wrist_0,Wrist,empirical,composition,Bar chart,256,hard,0.0080778741976492,99.19868549797518,4,False,values
comp_Wrist_0,Wrist,empirical,composition,Bar chart,256,soft,0.020236861715059,98.01645456320408,4,False,values
comp_Wrist_0,Wrist,empirical,composition,Pie chart,256,hard,0.0038493452666242,99.61654153735572,4,False,sectors
comp_Wrist_0,Wrist,empirical,composition,Pie chart,256,soft,0.0064785077575224,99.35631931456172,4,True,sectors
comp_Wrist_0,Wrist,empirical,composition,Donut chart,256,hard,0.003591260278332,99.6421590720772,4,True,52% hole
comp_Wrist_0,Wrist,empirical,composition,Donut chart,256,soft,0.0099063698842204,99.01908036431573,4,False,52% hole
comp_Wrist_0,Wrist,empirical,composition,Stacked bar,256,hard,0.0067118423159038,99.33329061666112,4,False,one strip
comp_Wrist_0,Wrist,empirical,composition,Stacked bar,256,soft,0.0121483219174621,98.79974884565854,4,False,one strip
comp_Wrist_0,Wrist,empirical,composition,Bar chart,384,hard,0.0051487531299892,99.4877620736278,4,False,values
comp_Wrist_0,Wrist,empirical,composition,Bar chart,384,soft,0.0127911470834712,98.73703999878892,4,False,values
comp_Wrist_0,Wrist,empirical,composition,Pie chart,384,hard,0.0021049420850569,99.78994793891772,4,False,sectors
comp_Wrist_0,Wrist,empirical,composition,Pie chart,384,soft,0.0040462313411464,99.59700746690302,4,True,sectors
comp_Wrist_0,Wrist,empirical,composition,Donut chart,384,hard,0.002088486944508,99.79158657426788,4,True,52% hole
comp_Wrist_0,Wrist,empirical,composition,Donut chart,384,soft,0.0063728240281181,99.36675316781604,4,False,52% hole
comp_Wrist_0,Wrist,empirical,composition,Stacked bar,384,hard,0.0045806392277968,99.54402473540424,4,False,one strip
comp_Wrist_0,Wrist,empirical,composition,Stacked bar,384,soft,0.0082217034899133,99.18453416927504,4,False,one strip
comp_Wrist_1,Wrist,empirical,composition,Bar chart,256,hard,0.0081128580490397,99.19524307380225,4,False,values
comp_Wrist_1,Wrist,empirical,composition,Bar chart,256,soft,0.0222657690651632,97.82191972587276,4,False,values
comp_Wrist_1,Wrist,empirical,composition,Pie chart,256,hard,0.0039392689702035,99.60761879807288,4,False,sectors
comp_Wrist_1,Wrist,empirical,composition,Pie chart,256,soft,0.0072354535596652,99.28165221606385,4,True,sectors
comp_Wrist_1,Wrist,empirical,composition,Donut chart,256,hard,0.003683822273873,99.63296984646746,4,True,52% hole
comp_Wrist_1,Wrist,empirical,composition,Donut chart,256,soft,0.0115546918883908,98.8577293960428,4,False,52% hole
comp_Wrist_1,Wrist,empirical,composition,Stacked bar,256,hard,0.0075851794401134,99.24719223794774,4,False,one strip
comp_Wrist_1,Wrist,empirical,composition,Stacked bar,256,soft,0.0129095332773509,98.7254998740528,4,False,one strip
comp_Wrist_1,Wrist,empirical,composition,Bar chart,384,hard,0.0053868535796582,99.46420091326254,4,False,values
comp_Wrist_1,Wrist,empirical,composition,Bar chart,384,soft,0.0141279106689522,98.60689065744845,4,False,values
comp_Wrist_1,Wrist,empirical,composition,Pie chart,384,hard,0.0021934550720766,99.7811345642924,4,False,sectors
comp_Wrist_1,Wrist,empirical,composition,Pie chart,384,soft,0.0045301660501299,99.54902638036816,4,True,sectors
comp_Wrist_1,Wrist,empirical,composition,Donut chart,384,hard,0.0021754644898648,99.78292578825284,4,True,52% hole
comp_Wrist_1,Wrist,empirical,composition,Donut chart,384,soft,0.0073830219752544,99.26710875464448,4,False,52% hole
comp_Wrist_1,Wrist,empirical,composition,Stacked bar,384,hard,0.0048012542845034,99.52216876083396,4,False,one strip
comp_Wrist_1,Wrist,empirical,composition,Stacked bar,384,soft,0.0089923539073656,99.108778785831,4,False,one strip
synthetic_2_0.3_0,Synthetic,synthetic,composition,Bar chart,256,hard,0.001596118462352,99.84064250720115,4,False,values
