key,task,dataset,kind,observer,selected,runner_up,reference_score,runner_reference_score,reference_margin,selected_test_score,runner_test_score,default,default_test_score,default_test_loss,selected_test_loss,transfer_gain,reference_ties,selected_still_best
profile_bidmc_42,profile,BIDMC,empirical,hard,Dot plot,Line chart,73.19784411422248,67.10093203913574,6.096912075086735,80.26590897642797,74.07111764364716,Line chart,74.07111764364716,0.35005388309510255,0.2458589365675461,0.10419494652755645,1,True
profile_bidmc_42,profile,BIDMC,empirical,soft,Dot plot,Line chart,72.59898292193802,70.15526737003331,2.4437155519047025,79.25693600658265,75.05987890891689,Line chart,75.05987890891689,0.3322696686114731,0.2617192265885038,0.07055044202296934,1,True
profile_bidmc_43,profile,BIDMC,empirical,hard,Dot plot,Line chart,96.10195202262008,94.5174412355578,1.5845107870622854,97.32508186977144,95.73393180913457,Line chart,95.73393180913457,0.044561715060138896,0.027484365580167675,0.01707734947997122,1,True
profile_bidmc_43,profile,BIDMC,empirical,soft,Dot plot,Line chart,96.3219409959042,94.59304896384295,1.7288920320612533,97.41058351165076,95.95224546081627,Line chart,95.95224546081627,0.04218509446802568,0.026582496429040973,0.015602598038984707,1,True
profile_bidmc_44,profile,BIDMC,empirical,hard,Line chart,Dot plot,93.90616302681552,93.83961589663923,0.06654713017628922,95.07952026409212,95.55727376291374,Line chart,95.07952026409212,0.0517512049097513,0.0517512049097513,0.0,1,False
profile_bidmc_44,profile,BIDMC,empirical,soft,Dot plot,Line chart,93.90510467168535,93.72984362480204,0.1752610468833069,95.69201707242756,95.24411610794134,Line chart,95.24411610794134,0.0499336241061733,0.045019250919455495,0.0049143731867178075,1,True
profile_bidmc_45,profile,BIDMC,empirical,hard,Dot plot,Line chart,95.99152801875712,93.66711107458633,2.3244169441707925,97.28565903485232,95.59003599000843,Line chart,95.59003599000843,0.046134139027340974,0.027900730612055426,0.01823340841528555,1,True
profile_bidmc_45,profile,BIDMC,empirical,soft,Dot plot,Line chart,96.11160983627707,93.66583526279297,2.445774573484101,97.3356032486728,95.83842828202376,Line chart,95.83842828202376,0.0434227876288828,0.02737330085190105,0.016049486776981748,1,True
profile_bidmc_46,profile,BIDMC,empirical,hard,Dot plot,Line chart,83.86532910371169,82.49476923272454,1.370559870987151,88.5575088449431,86.90517162202072,Line chart,86.90517162202072,0.1506795065653057,0.12920972263449454,0.02146978393081117,1,True
profile_bidmc_46,profile,BIDMC,empirical,soft,Dot plot,Line chart,84.48632743335017,82.86327890844026,1.6230485249099047,89.12210894421294,87.64789292314762,Line chart,87.64789292314762,0.14092873958399751,0.12205603283688225,0.01887270674711526,1,True
profile_bidmc_47,profile,BIDMC,empirical,hard,Dot plot,Line chart,86.99567344754095,85.74560969403214,1.2500637535088117,91.61219016308515,89.23226022820698,Line chart,89.23226022820698,0.12067092937302126,0.09155779183952638,0.029113137533494884,1,True
profile_bidmc_47,profile,BIDMC,empirical,soft,Dot plot,Line chart,88.54857834874532,87.76027208761887,0.7883062611264506,92.05527276810898,90.7913597835705,Line chart,90.7913597835705,0.1014263938592962,0.08630388019059076,0.015122513668705428,1,True
profile_bidmc_48,profile,BIDMC,empirical,hard,Dot plot,Line chart,96.00600070096421,94.10564267258414,1.9003580283800687,97.42513835960145,95.9905286223527,Line chart,95.9905286223527,0.04176944783189422,0.026429129932508802,0.01534031789938542,1,True
profile_bidmc_48,profile,BIDMC,empirical,soft,Dot plot,Line chart,96.26552060279141,94.55952833248351,1.7059922703079025,97.48644954558594,96.17951639887971,Line chart,96.17951639887971,0.039722424734138,0.0257835880384452,0.013938836695692798,1,True
profile_bidmc_49,profile,BIDMC,empirical,hard,Dot plot,Line chart,90.37713866693292,88.96821927514506,1.4089193917878617,93.40146813406167,91.35744444478239,Line chart,91.35744444478239,0.09460154678955893,0.07064698229868593,0.023954564490872993,1,True
profile_bidmc_49,profile,BIDMC,empirical,soft,Dot plot,Line chart,90.04320330273822,88.99296088587937,1.0502424168588504,92.95009959619009,91.95704011569339,Line chart,91.95704011569339,0.0874643189274858,0.07584607692124382,0.01161824200624198,1,True
profile_bidmc_50,profile,BIDMC,empirical,hard,Dot plot,Line chart,85.94206269591632,85.31112998421095,0.6309327117053698,90.61435464786072,89.00206685927155,Line chart,89.00206685927155,0.12356941281058308,0.10357790869463368,0.019991504115949396,1,True
profile_bidmc_50,profile,BIDMC,empirical,soft,Dot plot,Line chart,86.2719194384629,85.17087857994221,1.1010408585206903,90.22232737155898,88.47507900918642,Line chart,88.47507900918642,0.13026177676108036,0.10837309248490154,0.02188868427617882,1,True
profile_bidmc_51,profile,BIDMC,empirical,hard,Dot plot,Line chart,91.79525371656952,90.38155121095912,1.4137025056104022,94.37516030461305,93.03843106956005,Line chart,93.03843106956005,0.0748246595563841,0.05960084917717485,0.015223810379209245,1,True
profile_bidmc_51,profile,BIDMC,empirical,soft,Dot plot,Line chart,92.22499372889095,90.88115614894244,1.343837579948513,94.42525571608664,92.99095957939835,Line chart,92.99095957939835,0.0753733529829546,0.05903869935682503,0.01633465362612957,1,True
profile_bidmc_52,profile,BIDMC,empirical,hard,Dot plot,Line chart,86.88801356753488,83.9861761110793,2.9018374564555813,89.68913181035433,87.76684746957643,Line chart,87.76684746957643,0.13938238507044562,0.11496229232598418,0.02442009274446144,1,True
profile_bidmc_52,profile,BIDMC,empirical,soft,Dot plot,Line chart,86.8882727757882,85.40835213520894,1.4799206405792518,90.77679261095275,88.50762254541469,Line chart,88.50762254541469,0.12984618865667058,0.10160314243063945,0.028243046226031132,1,True
profile_bidmc_53,profile,BIDMC,empirical,hard,Dot plot,Line chart,95.71956433972073,93.88606418635082,1.8335001533699113,96.77250899865842,95.11272973327864,Line chart,95.11272973327864,0.051383976471147,0.033351320894101505,0.018032655577045496,1,True
profile_bidmc_53,profile,BIDMC,empirical,soft,Dot plot,Line chart,95.60222979442091,93.99195076077544,1.6102790336454689,96.8390424723509,95.29223020983119,Line chart,95.29223020983119,0.0494035009969063,0.032641354632885894,0.016762146364020403,1,True
profile_s1_high_resistance_bike,profile,Wrist,empirical,hard,Dot plot,Line chart,98.99919707262958,97.97502076404166,1.0241763085879256,99.29101994168418,98.68393140070476,Line chart,98.68393140070476,0.013336199527270099,0.00714042477086255,0.006195774756407549,1,True
profile_s1_high_resistance_bike,profile,Wrist,empirical,soft,Dot plot,Line chart,98.95386746279165,98.11160861484703,0.8422588479446205,99.2847327986355,98.75161468728075,Line chart,98.75161468728075,0.01264166987722235,0.007204201302683301,0.005437468574539049,1,True
profile_s1_low_resistance_bike,profile,Wrist,empirical,hard,Dot plot,Line chart,97.551434233607,95.82987329905995,1.7215609345470426,98.24100236131339,97.23522092504128,Line chart,97.23522092504128,0.02843392598542135,0.017904923569665075,0.010529002415756276,1,True
profile_s1_low_resistance_bike,profile,Wrist,empirical,soft,Dot plot,Line chart,97.59930099169213,96.15518998178814,1.4441110099039918,98.34208332710108,97.33518882420844,Line chart,97.33518882420844,0.027377675103752174,0.016858669420134375,0.0105190056836178,1,True
profile_s1_walk,profile,Wrist,empirical,hard,Dot plot,Line chart,95.17223989319665,92.6404922978528,2.5317475953438446,96.82004985020107,94.84001288287241,Line chart,94.84001288287241,0.054407279799721125,0.03284392183973165,0.021563357959989475,1,True
profile_s1_walk,profile,Wrist,empirical,soft,Dot plot,Line chart,95.54696799193088,92.72614962122948,2.820818370701403,96.92590283921359,94.98894530433921,Line chart,94.98894530433921,0.052754082905180646,0.03171595074936675,0.021038132155813898,1,True
profile_s2_high_resistance_bike,profile,Wrist,empirical,hard,Dot plot,Line chart,98.34260741684427,97.36316267622291,0.9794447406213607,98.84807438263616,98.12681257100648,Line chart,98.12681257100648,0.019089455571972825,0.011653495776809901,0.007435959795162924,1,True
profile_s2_high_resistance_bike,profile,Wrist,empirical,soft,Dot plot,Line chart,98.3247369572813,97.55222298110371,0.7725139761775921,98.8712530588887,98.32840854704763,Line chart,98.32840854704763,0.017000086522833975,0.011416330896898825,0.00558375562593515,1,True
profile_s2_low_resistance_bike,profile,Wrist,empirical,hard,Dot plot,Line chart,97.8310470059075,97.11581335127784,0.7152336546296567,98.57082210599793,97.8466711379355,Line chart,97.8466711379355,0.02200717548202453,0.014498995376798225,0.007508180105226303,1,True
profile_s2_low_resistance_bike,profile,Wrist,empirical,soft,Dot plot,Line chart,97.92333840754594,97.21970044839163,0.7036379591543067,98.61470126567419,98.02626141895003,Line chart,98.02626141895003,0.020134794008051675,0.014047588407672926,0.0060872056003787485,1,True
profile_s2_walk,profile,Wrist,empirical,hard,Dot plot,Line chart,95.8584402804071,94.02398184402355,1.8344584363835423,96.88518069728396,96.0062993096353,Line chart,96.0062993096353,0.04159831926740967,0.032149594812113005,0.009448724455296667,1,True
profile_s2_walk,profile,Wrist,empirical,soft,Dot plot,Line chart,95.80986716631507,94.64215231724732,1.1677148490677496,97.10047659392973,96.05759528775151,Line chart,96.05759528775151,0.04104209251167028,0.029861062558899323,0.011181029952770954,1,True
profile_s3_high_resistance_bike,profile,Wrist,empirical,hard,Dot plot,Line chart,96.67918229511908,95.28703679921217,1.3921454959069024,97.65417577397452,96.55657832884953,Line chart,96.55657832884953,0.035662217227944625,0.024021750298266822,0.011640466929677802,1,True
profile_s3_high_resistance_bike,profile,Wrist,empirical,soft,Dot plot,Line chart,96.59664738311423,95.31972607070836,1.2769213124058751,97.62713761264489,96.66775535299809,Line chart,96.66775535299809,0.034471108125286296,0.02430535653692835,0.010165751588357946,1,True
profile_s3_low_resistance_bike,profile,Wrist,empirical,hard,Dot plot,Line chart,95.09200811961055,93.15758840767904,1.9344197119315112,96.65571637373542,95.2698713342429,Line chart,95.2698713342429,0.049649785388730425,0.03459995695788307,0.015049828430847352,1,True
profile_s3_low_resistance_bike,profile,Wrist,empirical,soft,Dot plot,Line chart,95.06279301747723,93.57571186716744,1.4870811503097912,96.59408275032021,95.29179048104561,Line chart,95.29179048104561,0.0494083435224245,0.03526010240693037,0.014148241115494127,1,True
profile_s3_run,profile,Wrist,empirical,hard,Dot plot,Line chart,93.52381642748435,91.78883779454911,1.7349786329352384,95.48880253849877,93.76298640980623,Line chart,93.76298640980623,0.06651893064640568,0.047243209062993674,0.01927572158341201,1,True
profile_s3_run,profile,Wrist,empirical,soft,Dot plot,Line chart,93.5699964752641,92.4613876517621,1.10860882350201,95.46881537156382,94.12610999438152,Line chart,94.12610999438152,0.06240446998148657,0.047462457880103004,0.014942012101383566,1,True
profile_s3_walk,profile,Wrist,empirical,hard,Dot plot,Line chart,95.10965598590458,92.7235678523503,2.3860881335542814,96.24242589320197,94.51253969991006,Line chart,94.51253969991006,0.058060658591054096,0.039042803336729354,0.019017855254324742,1,True
profile_s3_walk,profile,Wrist,empirical,soft,Dot plot,Line chart,95.12571958672387,92.95360616626111,2.1721134204627646,96.42110192691278,94.64517848791961,Line chart,94.64517848791961,0.056577858456507396,0.037117373703113424,0.019460484753393972,1,True
profile_s4_run,profile,Wrist,empirical,hard,Dot plot,Line chart,94.32426685619293,93.56416580150773,0.760101054685208,96.035477485451,94.83846287683488,Line chart,94.83846287683488,0.054424512656519,0.041281853522825596,0.013142659133693405,1,True
profile_s4_run,profile,Wrist,empirical,soft,Dot plot,Line chart,94.34468637789229,93.89273348961127,0.45195288828101354,96.01583117741414,95.36139676680712,Line chart,95.36139676680712,0.0486423583385206,0.041494915720971824,0.007147442617548773,1,True
profile_s5_low_resistance_bike,profile,Wrist,empirical,hard,Dot plot,Line chart,96.0857621261339,94.97568845127755,1.110073674856352,97.08836808130778,95.8360714130874,Line chart,95.8360714130874,0.043448448225351474,0.029989503132381874,0.0134589450929696,1,True
profile_s5_low_resistance_bike,profile,Wrist,empirical,soft,Dot plot,Line chart,96.00570260201631,95.13192455269623,0.8737780493200802,97.22598201315745,96.40638835251475,Line chart,96.40638835251475,0.03727565889456437,0.028531653056146525,0.008744005838417845,1,True
profile_s5_run,profile,Wrist,empirical,hard,Dot plot,Line chart,93.88448874741955,93.15285458743294,0.7316341599866121,96.26590544878394,95.335555113962,Line chart,95.335555113962,0.048926603306208474,0.038789377545539176,0.010137225760669298,1,True
profile_s5_run,profile,Wrist,empirical,soft,Dot plot,Line chart,94.50379060383858,93.76530545727208,0.7384851465665037,96.20913092988732,95.47509008288519,Line chart,95.47509008288519,0.047393617677517576,0.0394023834689379,0.007991234208579674,1,True
profile_s6_low_resistance_bike,profile,Wrist,empirical,hard,Dot plot,Line chart,97.98008309628312,96.6803981188868,1.2996849773963248,98.53417882089335,97.66814761238783,Line chart,97.66814761238783,0.0238752596892338,0.0148762713268367,0.008998988362397101,1,True
profile_s6_low_resistance_bike,profile,Wrist,empirical,soft,Dot plot,Line chart,98.05102720393087,96.69409921785159,1.3569279860792847,98.61817501545511,97.71920656636829,Line chart,97.71920656636829,0.0233402778611661,0.014011869357026176,0.009328408504139924,1,True
profile_s6_run,profile,Wrist,empirical,hard,Dot plot,Line chart,96.34297522882083,94.12042739589234,2.2225478329284982,97.45922475418742,96.3046467780145,Line chart,96.3046467780145,0.03837149447734772,0.026070136020689274,0.012301358456658449,1,True
profile_s6_run,profile,Wrist,empirical,soft,Dot plot,Line chart,96.63219059197331,94.4154784296384,2.2167121623349146,97.6636487758958,96.45082548177878,Line chart,96.45082548177878,0.03679776197344957,0.023922424089082725,0.012875337884366844,1,True
profile_s6_walk,profile,Wrist,empirical,hard,Dot plot,Line chart,94.25816629420967,92.58298669813763,1.6751795960720415,96.01174194822302,94.50692001332446,Line chart,94.50692001332446,0.058123574293830096,0.04153927395596832,0.016584300337861776,1,True
profile_s6_walk,profile,Wrist,empirical,soft,Dot plot,Line chart,94.44412092150932,92.84535880101551,1.5987621204938165,96.11479241165556,94.3891425062337,Line chart,94.3891425062337,0.059443886709700224,0.040422576908914,0.019021309800786222,1,True
profile_s8_run,profile,Wrist,empirical,hard,Dot plot,Line chart,97.57554245936036,94.4662552651168,3.1092871942435636,98.26777024629224,96.51895823834425,Line chart,96.51895823834425,0.0360658861760572,0.017627648916488173,0.01843823725956903,1,True
profile_s8_run,profile,Wrist,empirical,soft,Dot plot,Line chart,97.52656807211285,94.2011153200127,3.325452752100148,98.34331958264933,96.3594031879693,Line chart,96.3594031879693,0.037781437945697396,0.016845886679250875,0.02093555126644652,1,True
profile_s8_walk,profile,Wrist,empirical,hard,Dot plot,Line chart,95.03931119395193,92.29689065284136,2.742420541110576,96.59038363767843,94.54493792857014,Line chart,94.54493792857014,0.05769808718422595,0.035299749663604496,0.022398337520621453,1,True
profile_s8_walk,profile,Wrist,empirical,soft,Dot plot,Line chart,95.2079348533552,92.79198554192114,2.415949311434062,96.65006876641802,94.76510001263091,Line chart,94.76510001263091,0.055240800533860546,0.03466041231360145,0.020580388220259094,1,True
profile_s9_walk,profile,Wrist,empirical,hard,Dot plot,Line chart,92.15173560339393,90.27784203589712,1.8738935674968076,94.64847058053262,92.50084497982344,Line chart,92.50084497982344,0.08107120558533595,0.056541108236017254,0.0245300973493187,1,True
profile_s9_walk,profile,Wrist,empirical,soft,Dot plot,Line chart,92.19984735519472,90.18005710616936,2.0197902490253625,94.58363417884932,92.94686559532958,Line chart,92.94686559532958,0.07588350999783285,0.05726535957487948,0.018618150422953367,1,True
synthetic_2_0.3_0,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.96054772078958,99.94426250057222,0.016285220217355345,99.95713706383549,99.95520608405862,Bar chart,99.86931274331907,0.00130858271766445,0.0004288131635576,0.00087976955410685,1,True
synthetic_2_0.3_0,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.86179218863784,99.8166387218683,0.045153466769534134,99.93242482590257,99.89681190216581,Bar chart,99.8903207109616,0.0010979971658692,0.0006762086901739,0.00042178847569529997,1,True
synthetic_2_0.3_1,composition,Synthetic,synthetic,hard,Pie chart,Donut chart,99.93055541268207,99.91952231147954,0.011033101202528428,99.9532435311351,99.93405130443693,Bar chart,99.76319890993197,0.0023736316863878252,0.00046778340765224106,0.0019058482787355842,1,True
synthetic_2_0.3_1,composition,Synthetic,synthetic,soft,Pie chart,Bar chart,99.8686806089937,99.85683175954533,0.011848849448369947,99.93469209360244,99.9303465468527,Bar chart,99.9303465468527,0.00069702002999295,0.0006535058549677,4.3514175025249967e-05,1,True
synthetic_2_0.3_2,composition,Synthetic,synthetic,hard,Pie chart,Donut chart,99.92021307959988,99.91133428739508,0.008878792204797037,99.94774793067916,99.9339145337165,Bar chart,99.67537459509943,0.0032568265353330496,0.0005227938638205767,0.0027340326715124728,1,True
synthetic_2_0.3_2,composition,Synthetic,synthetic,soft,Bar chart,Pie chart,99.85514527749565,99.84674152619118,0.008403751304470575,99.9147729344929,99.92142534699589,Bar chart,99.9147729344929,0.0008529976399284001,0.0008529976399284001,0.0,1,False
synthetic_2_0.3_3,composition,Synthetic,synthetic,hard,Pie chart,Donut chart,99.9061718433575,99.89921399713498,0.006957846222519493,99.94704089172157,99.9411641759149,Bar chart,99.7048413579486,0.0029603240728476752,0.0005298716981106199,0.0024304523747370552,1,True
synthetic_2_0.3_3,composition,Synthetic,synthetic,soft,Bar chart,Pie chart,99.94946901934358,99.86702134941534,0.08244766992824282,99.9645940822294,99.93484587910116,Bar chart,99.9645940822294,0.0003541845800071829,0.0003541845800071829,0.0,1,True
synthetic_2_1_0,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.88331522639612,99.85850462602004,0.02481060037608529,99.94010628223934,99.92714144332041,Bar chart,99.77502247074315,0.0022548481943246252,0.0005992961183322501,0.0016555520759923752,1,True
synthetic_2_1_0,composition,Synthetic,synthetic,soft,Bar chart,Donut chart,99.97565657286614,99.88016646367157,0.09549010919457146,99.95458805531497,99.93732107024891,Bar chart,99.95458805531497,0.00045432576501544997,0.00045432576501544997,0.0,1,True
synthetic_2_1_1,composition,Synthetic,synthetic,hard,Pie chart,Donut chart,99.90541921576077,99.89864421514444,0.006775000616329407,99.94632197967597,99.94033437320235,Bar chart,99.76476653587908,0.002357881166757675,0.0005370684909739886,0.0018208126757836864,1,True
synthetic_2_1_1,composition,Synthetic,synthetic,soft,Bar chart,Pie chart,99.95327209599756,99.87157190039196,0.08170019560560604,99.95353558203782,99.93704780544007,Bar chart,99.95353558203782,0.00046486017419605,0.00046486017419605,0.0,1,True
synthetic_2_1_2,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.8845153400489,99.8469035600947,0.037611779954204394,99.93624713130647,99.91987713235379,Bar chart,99.802941883475,0.001974472022629125,0.0006379353890462,0.0013365366335829248,1,True
synthetic_2_1_2,composition,Synthetic,synthetic,soft,Bar chart,Donut chart,99.94655314684631,99.88626959609134,0.06028355075497416,99.97449591124337,99.94023855049542,Bar chart,99.97449591124337,0.00025510595001410703,0.00025510595001410703,0.0,1,True
synthetic_2_1_3,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.96078797859838,99.94139008755901,0.01939789103936107,99.95930207100993,99.95538395543002,Bar chart,99.81535184781659,0.0018498973230585251,0.00040714498947939996,0.001442752333579125,1,True
synthetic_2_1_3,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.849465217269,99.80327399179977,0.04619122546922938,99.92928868215033,99.89374698557982,Bar chart,99.82845638705552,0.001718383907283525,0.0007076135413571,0.0010107703659264248,1,True
synthetic_2_5_0,composition,Synthetic,synthetic,hard,Pie chart,Donut chart,99.90552177522154,99.90139901193777,0.004122763283774589,99.94877274151877,99.94271975826088,Bar chart,99.7959001084068,0.0020451731120366247,0.0005125351425144856,0.0015326379695221391,1,True
synthetic_2_5_0,composition,Synthetic,synthetic,soft,Bar chart,Pie chart,99.93164754501016,99.87759168875527,0.054055856254890955,99.9692230694872,99.94022212846048,Bar chart,99.9692230694872,0.000307864056234625,0.000307864056234625,0.0,1,True
synthetic_2_5_1,composition,Synthetic,synthetic,hard,Pie chart,Donut chart,99.91793679185481,99.90908286727519,0.008853924579625527,99.9460521625042,99.93688721466381,Bar chart,99.71251249502274,0.0028831637854036,0.0005397695689679774,0.0023433942164356224,1,True
synthetic_2_5_1,composition,Synthetic,synthetic,soft,Bar chart,Pie chart,99.88027975981414,99.86208663548074,0.018193124333407695,99.92875455504104,99.9310703927567,Bar chart,99.92875455504104,0.000712962402825975,0.000712962402825975,0.0,1,False
synthetic_2_5_2,composition,Synthetic,synthetic,hard,Pie chart,Donut chart,99.90500958607667,99.89890125604246,0.006108330034209075,99.95123575581547,99.94688604639562,Bar chart,99.77824046527074,0.0022225240061879746,0.0004878803530119546,0.00173464365317602,1,True
synthetic_2_5_2,composition,Synthetic,synthetic,soft,Bar chart,Pie chart,99.93484817855811,99.87934430001214,0.05550387854597716,99.96875439328392,99.942425283405,Bar chart,99.96875439328392,0.0003125537264689196,0.0003125537264689196,0.0,1,True
synthetic_2_5_3,composition,Synthetic,synthetic,hard,Pie chart,Donut chart,99.93603333268847,99.92536677457981,0.010666558108653135,99.9526795942242,99.93530145371741,Bar chart,99.71217937272367,0.0028865142562021,0.0004734280858492911,0.002413086170352809,1,True
synthetic_2_5_3,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.86755975034121,99.8403482822407,0.027211468100517777,99.93243226411998,99.90854785585833,Bar chart,99.8842610081867,0.001158731021735425,0.00067613420737545,0.0004825968143599749,1,True
synthetic_3_0.3_0,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.89042788308204,99.81699461532966,0.07343326775237813,99.91814500696667,99.87908282792682,Bar chart,99.62686068618562,0.003745368580765825,0.0008192205032191749,0.00292614807754665,1,True
synthetic_3_0.3_0,composition,Synthetic,synthetic,soft,Bar chart,Donut chart,99.92616860090207,99.88483897062542,0.04132963027664971,99.91600768563063,99.9144342647957,Bar chart,99.91600768563063,0.0008406292076205,0.0008406292076205,0.0,1,True
synthetic_3_0.3_1,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.89729719049738,99.84606025232603,0.05123693817135688,99.91171654753043,99.89616395569374,Bar chart,99.67650610825103,0.00324543771024285,0.0008836146101800501,0.0023618231000628,1,True
synthetic_3_0.3_1,composition,Synthetic,synthetic,soft,Donut chart,Bar chart,99.8374183320445,99.82683068198686,0.010587650057644282,99.8846437472896,99.88545099457997,Bar chart,99.88545099457997,0.0011468037064401,0.001154894770433925,-8.091063993824997e-06,1,False
synthetic_3_0.3_2,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.89011098815956,99.82030026476826,0.06981072339129923,99.91933575169202,99.86961011869236,Bar chart,99.79869880278738,0.0020170723629414503,0.000807293680458925,0.0012097786824825252,1,True
synthetic_3_0.3_2,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.86784609124378,99.79789796031459,0.06994813092919117,99.89611238783671,99.87501591767827,Bar chart,99.74399926022453,0.002566577856053125,0.0010399565076163,0.001526621348436825,1,True
synthetic_3_0.3_3,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.92408173918143,99.88658255107205,0.037499188109379133,99.9348883536049,99.90991404167971,Bar chart,99.80236968622032,0.0019802166461683,0.000651540692822875,0.0013286759533454253,1,True
synthetic_3_0.3_3,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.86258845723007,99.82297115186371,0.0396173053663631,99.89526835109744,99.87701104220699,Bar chart,99.76087608543746,0.0023969708762155498,0.00104841451083005,0.0013485563653854997,1,True
synthetic_3_1_0,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.9166133683907,99.88300589526546,0.033607473125243814,99.92327894482894,99.89914381726203,Bar chart,99.67091442806372,0.0033017212074821505,0.0007677996156774384,0.002533921591804712,1,True
synthetic_3_1_0,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.85647821530392,99.83572671464479,0.020751500659130784,99.88874829762486,99.88225401927137,Bar chart,99.8296573424913,0.0017063331883859,0.001113756096369,0.0005925770920168999,1,True
synthetic_3_1_1,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.91207726321113,99.85730791411576,0.05476934909536624,99.93529529955842,99.89287721689784,Bar chart,99.81267343814085,0.00187678132852785,0.0006474659453161,0.00122931538321175,1,True
synthetic_3_1_1,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.86904560795965,99.81657936041147,0.052466247548181855,99.90078646788126,99.88734856246039,Bar chart,99.77432623048747,0.002261842079406325,0.00099312063124395,0.0012687214481623748,1,True
synthetic_3_1_2,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.91652404904671,99.85975060951812,0.056773439528598146,99.9276193493221,99.88614254699078,Bar chart,99.78101365210418,0.0021946695055568752,0.0007243307821121155,0.0014703387234447597,1,True
synthetic_3_1_2,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.85400322731529,99.8185834804363,0.0354197468789863,99.88804556508043,99.87825695538805,Bar chart,99.78138840087045,0.002190905564986575,0.00112079913353225,0.0010701064314543249,1,True
synthetic_3_1_3,composition,Synthetic,synthetic,hard,Bar chart,Donut chart,99.98774216289169,99.91107319771972,0.07666896517197586,99.74391208694067,99.92361849905002,Bar chart,99.74391208694067,0.0025674540701403,0.0025674540701403,0.0,1,False
synthetic_3_1_3,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.86095704141685,99.8178762766618,0.04308076475504663,99.89218638139513,99.87973964929192,Bar chart,99.72983454200562,0.00270897329003985,0.0010792998182382499,0.0016296734718016003,1,True
synthetic_3_5_0,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.92642178653793,99.90143546008794,0.02498632644999077,99.93674835819863,99.92035956214296,Bar chart,99.6829889195312,0.003180192366871375,0.000632916748248125,0.0025472756186232497,1,True
synthetic_3_5_0,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.85770396401226,99.82960122256272,0.028102741449544055,99.89036244464202,99.88204808027207,Bar chart,99.78679582838369,0.0021365970301622,0.00109757891226735,0.00103901811789485,1,True
synthetic_3_5_1,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.91371702946137,99.87301457952836,0.040702449933007756,99.91678939828816,99.89514578157365,Bar chart,99.679923206467,0.0032110457475977,0.00083279899417255,0.00237824675342515,1,True
synthetic_3_5_1,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.86524472018665,99.84049155948406,0.024753160702587707,99.89628762209229,99.89028764503509,Bar chart,99.80710338570893,0.0019326942446734,0.0010382005215254,0.0008944937231479999,1,True
synthetic_3_5_2,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.91724638231696,99.87534944377522,0.041896938541739814,99.92027718506735,99.89627456498884,Bar chart,99.6603581443444,0.0034079935290185007,0.00079786422914935,0.0026101292998691504,1,True
synthetic_3_5_2,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.8637580021151,99.84373896266183,0.02001903945327399,99.8942281668074,99.89468311485813,Bar chart,99.82524392106075,0.0017506201044441751,0.0010588382845903,0.0006917818198538751,1,False
synthetic_3_5_3,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.88376165318522,99.84633720743794,0.03742444574727699,99.89972231476574,99.87874688622004,Bar chart,99.65973567031871,0.0034142608084663495,0.001003783423123975,0.0024104773853423746,1,True
synthetic_3_5_3,composition,Synthetic,synthetic,soft,Bar chart,Donut chart,99.87453259463507,99.86811924336989,0.006413351265180722,99.94085950647542,99.8920517117246,Bar chart,99.94085950647542,0.000591754902015425,0.000591754902015425,0.0,1,True
synthetic_5_0.3_0,composition,Synthetic,synthetic,hard,Donut chart,Pie chart,99.73059466908803,99.60856898350559,0.12202568558244309,99.81290095002375,99.7303544736191,Bar chart,99.33181609027339,0.006726786401643699,0.0018744976670895248,0.004852288734554174,1,True
synthetic_5_0.3_0,composition,Synthetic,synthetic,soft,Pie chart,Donut chart,99.39327361962383,99.10466309630799,0.2886105233158389,99.59078966516259,99.41458084485242,Bar chart,98.41069665381248,0.016149701203501753,0.00410891746328375,0.012040783740218003,1,True
