key,dataset,candidate,family,setting,H,observer,task,loss,successful,winner,score
WDBC__17,WDBC,Bar chart / means,Bar chart,means,384,threshold,median,0.0147939630096656,4,False,98.54217077072573
WDBC__17,WDBC,Bar chart / means,Bar chart,means,384,threshold,spread,0.1144867404351218,4,False,89.72740219498498
WDBC__17,WDBC,Bar chart / means,Bar chart,means,384,threshold,five,0.0666598889530999,4,False,93.7505957012666
WDBC__17,WDBC,Bar chart / means,Bar chart,means,384,alpha,median,0.0065891784093904,4,False,99.34539546512883
WDBC__17,WDBC,Bar chart / means,Bar chart,means,384,alpha,spread,0.1144867404351218,4,False,89.72740219498498
WDBC__17,WDBC,Bar chart / means,Bar chart,means,384,alpha,five,0.0650189320330449,4,False,93.89504448442729
WDBC__17,WDBC,Box plot / five,Box plot,five,384,threshold,median,0.0082047846002756,4,False,99.1861986051248
WDBC__17,WDBC,Box plot / five,Box plot,five,384,threshold,spread,0.01659969118492,4,False,98.3671359209669
WDBC__17,WDBC,Box plot / five,Box plot,five,384,threshold,five,0.5541833054822427,4,False,64.34247469218009
WDBC__17,WDBC,Box plot / five,Box plot,five,384,alpha,median,0.0082047846002756,4,False,99.1861986051248
WDBC__17,WDBC,Box plot / five,Box plot,five,384,alpha,spread,0.0162194472161824,4,False,98.40394244957488
WDBC__17,WDBC,Box plot / five,Box plot,five,384,alpha,five,0.4007137383383716,4,False,71.39217476272295
WDBC__17,WDBC,Interval plot / five,Interval plot,five,384,threshold,median,0.0049101953955802,4,False,99.51137968167919
WDBC__17,WDBC,Interval plot / five,Interval plot,five,384,threshold,spread,0.0162194472161824,4,False,98.40394244957488
WDBC__17,WDBC,Interval plot / five,Interval plot,five,384,threshold,five,0.5518454063243748,4,False,64.43940845683535
WDBC__17,WDBC,Interval plot / five,Interval plot,five,384,alpha,median,0.0049101953955802,4,False,99.51137968167919
WDBC__17,WDBC,Interval plot / five,Interval plot,five,384,alpha,spread,0.0162194472161824,4,False,98.40394244957488
WDBC__17,WDBC,Interval plot / five,Interval plot,five,384,alpha,five,0.4000548204974324,4,False,71.42577457393455
WDBC__17,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,median,0.0190617060325643,4,False,98.12948461121398
WDBC__17,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.0256639454464226,4,False,97.49782123468789
WDBC__17,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,five,0.0179189825346001,4,True,98.23964550793796
WDBC__17,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0140951252021823,4,False,98.61007859599245
WDBC__17,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.0671275239713575,4,False,93.70951245624892
WDBC__17,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,five,0.0292944530389951,4,True,97.15392879535072
WDBC__17,WDBC,Histogram / 16,Histogram,16,384,threshold,median,0.0384513126961427,4,False,96.2972445384742
WDBC__17,WDBC,Histogram / 16,Histogram,16,384,threshold,spread,0.0073249827123432,4,True,99.2728282492687
WDBC__17,WDBC,Histogram / 16,Histogram,16,384,threshold,five,0.0607713788473734,4,False,94.27102012184689
WDBC__17,WDBC,Histogram / 16,Histogram,16,384,alpha,median,0.0375693829834474,4,False,96.3790968006959
WDBC__17,WDBC,Histogram / 16,Histogram,16,384,alpha,spread,0.010722493761836,4,True,98.93912584037507
WDBC__17,WDBC,Histogram / 16,Histogram,16,384,alpha,five,0.0582250906007651,4,False,94.49785389536454
WDBC__17,WDBC,Heatmap / 16,Heatmap,16,384,threshold,median,0.034555678169994,4,False,96.65985322016512
WDBC__17,WDBC,Heatmap / 16,Heatmap,16,384,threshold,spread,0.0118217966533667,4,False,98.83163253722468
WDBC__17,WDBC,Heatmap / 16,Heatmap,16,384,threshold,five,0.0529662688979149,4,False,94.96980383299913
WDBC__17,WDBC,Heatmap / 16,Heatmap,16,384,alpha,median,0.034555678169994,4,False,96.65985322016512
WDBC__17,WDBC,Heatmap / 16,Heatmap,16,384,alpha,spread,0.0118217966533667,4,False,98.83163253722468
WDBC__17,WDBC,Heatmap / 16,Heatmap,16,384,alpha,five,0.0529662688979149,4,False,94.96980383299913
WDBC__17,WDBC,Violin plot / 64,Violin plot,64,384,threshold,median,0.0045031442180525,4,True,99.55170431830176
WDBC__17,WDBC,Violin plot / 64,Violin plot,64,384,threshold,spread,0.0206948133853832,4,False,97.97247785390974
WDBC__17,WDBC,Violin plot / 64,Violin plot,64,384,threshold,five,0.0342040460326711,4,False,96.69271782837421
WDBC__17,WDBC,Violin plot / 64,Violin plot,64,384,alpha,median,0.0013490256617471,4,True,99.86527917567449
WDBC__17,WDBC,Violin plot / 64,Violin plot,64,384,alpha,spread,0.026427243794995,4,False,97.42531738564479
WDBC__17,WDBC,Violin plot / 64,Violin plot,64,384,alpha,five,0.031089388621396,4,False,96.98480180627561
WDBC__18,WDBC,Bar chart / means,Bar chart,means,256,threshold,median,0.1680066520283342,4,False,85.6159507536556
WDBC__18,WDBC,Bar chart / means,Bar chart,means,256,threshold,spread,0.1139181795228097,4,False,89.77320043635422
WDBC__18,WDBC,Bar chart / means,Bar chart,means,256,threshold,five,0.1305738030116616,4,False,88.45066083577785
WDBC__18,WDBC,Bar chart / means,Bar chart,means,256,alpha,median,0.1555341794021402,4,False,86.54006240796689
WDBC__18,WDBC,Bar chart / means,Bar chart,means,256,alpha,spread,0.1139181795228097,4,False,89.77320043635422
WDBC__18,WDBC,Bar chart / means,Bar chart,means,256,alpha,five,0.1230903194359452,4,False,89.04003379730266
WDBC__18,WDBC,Box plot / five,Box plot,five,256,threshold,median,0.012288752730947,4,False,98.78604274740835
WDBC__18,WDBC,Box plot / five,Box plot,five,256,threshold,spread,0.0266108711394511,4,False,97.40789116036584
WDBC__18,WDBC,Box plot / five,Box plot,five,256,threshold,five,0.7131126017002117,4,False,58.37327908320391
WDBC__18,WDBC,Box plot / five,Box plot,five,256,alpha,median,0.012288752730947,4,False,98.78604274740835
WDBC__18,WDBC,Box plot / five,Box plot,five,256,alpha,spread,0.0374174178785823,4,False,96.39321480112632
WDBC__18,WDBC,Box plot / five,Box plot,five,256,alpha,five,0.2532106681099907,4,False,79.79504367834132
WDBC__18,WDBC,Interval plot / five,Interval plot,five,256,threshold,median,0.0075416460014109,4,True,99.25148046918547
WDBC__18,WDBC,Interval plot / five,Interval plot,five,256,threshold,spread,0.0374174178785825,4,False,96.3932148011263
WDBC__18,WDBC,Interval plot / five,Interval plot,five,256,threshold,five,0.7087537448827879,4,False,58.522183374561976
WDBC__18,WDBC,Interval plot / five,Interval plot,five,256,alpha,median,0.0075416460014109,4,True,99.25148046918547
WDBC__18,WDBC,Interval plot / five,Interval plot,five,256,alpha,spread,0.0374174178785819,4,False,96.39321480112635
WDBC__18,WDBC,Interval plot / five,Interval plot,five,256,alpha,five,0.2522612467640834,4,False,79.85554153209314
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,median,0.0189167199184157,4,False,98.14344788454052
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.0262092687889644,4,False,97.44601129749158
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,five,0.0262735749531936,4,True,97.4399053435248
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,median,0.0228927294708217,4,False,97.76196185472304
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.0454446163174081,4,False,95.65308237202586
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,five,0.0196927185821056,4,True,98.0687595171329
WDBC__18,WDBC,Histogram / 16,Histogram,16,256,threshold,median,0.0173550400953999,4,False,98.29410192003644
WDBC__18,WDBC,Histogram / 16,Histogram,16,256,threshold,spread,0.025072754405017,4,False,97.5540512322396
WDBC__18,WDBC,Histogram / 16,Histogram,16,256,threshold,five,0.0372444853827935,4,False,96.40928576553979
WDBC__18,WDBC,Histogram / 16,Histogram,16,256,alpha,median,0.0166510215689748,4,False,98.36216939581907
WDBC__18,WDBC,Histogram / 16,Histogram,16,256,alpha,spread,0.0313906131028932,4,False,96.95647675050523
WDBC__18,WDBC,Histogram / 16,Histogram,16,256,alpha,five,0.044825883151626,4,False,95.70972696269615
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,256,threshold,median,0.0150636892623565,4,False,98.51598580249646
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,256,threshold,spread,0.0192411661412666,4,True,98.11220672982515
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,256,threshold,five,0.0337987568913044,4,False,96.73062511770287
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,256,alpha,median,0.0150636892623565,4,False,98.51598580249646
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,256,alpha,spread,0.0192411661412666,4,True,98.11220672982515
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,256,alpha,five,0.0337987568913044,4,False,96.73062511770287
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,256,threshold,median,0.0369289634147845,4,False,96.43862166862704
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,256,threshold,spread,0.1657986186161102,4,False,85.77810815963005
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,256,threshold,five,0.0807651795418654,4,False,92.52703722596785
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,256,alpha,median,0.0377986760797527,4,False,96.35780263060887
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,256,alpha,spread,0.166802093574249,4,False,85.70433713713297
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,256,alpha,five,0.0879492596804442,4,False,91.91605133255231
WDBC__18,WDBC,Bar chart / means,Bar chart,means,384,threshold,median,0.159884251598742,4,False,86.2154994019133
WDBC__18,WDBC,Bar chart / means,Bar chart,means,384,threshold,spread,0.1139181795228097,4,False,89.77320043635422
WDBC__18,WDBC,Bar chart / means,Bar chart,means,384,threshold,five,0.1257003627539063,4,False,88.83358601338692
WDBC__18,WDBC,Bar chart / means,Bar chart,means,384,alpha,median,0.1517618511691496,4,False,86.82350426738854
WDBC__18,WDBC,Bar chart / means,Bar chart,means,384,alpha,spread,0.1139181795228097,4,False,89.77320043635422
WDBC__18,WDBC,Bar chart / means,Bar chart,means,384,alpha,five,0.1208269224961509,4,False,89.21984116628268
WDBC__18,WDBC,Box plot / five,Box plot,five,384,threshold,median,0.0081224004295925,4,False,99.19430414142853
WDBC__18,WDBC,Box plot / five,Box plot,five,384,threshold,spread,0.0245717747972941,4,False,97.6017517365091
WDBC__18,WDBC,Box plot / five,Box plot,five,384,threshold,five,0.7126125465170331,4,False,58.390323137227725
WDBC__18,WDBC,Box plot / five,Box plot,five,384,alpha,median,0.0081224004295925,4,False,99.19430414142853
WDBC__18,WDBC,Box plot / five,Box plot,five,384,alpha,spread,0.0163470876134429,4,True,98.39158415341863
WDBC__18,WDBC,Box plot / five,Box plot,five,384,alpha,five,0.2472458046301512,4,False,80.17665774362196
WDBC__18,WDBC,Interval plot / five,Interval plot,five,384,threshold,median,0.0053430787113486,4,True,99.4685318052622
WDBC__18,WDBC,Interval plot / five,Interval plot,five,384,threshold,spread,0.0163470876134431,4,True,98.3915841534186
WDBC__18,WDBC,Interval plot / five,Interval plot,five,384,threshold,five,0.7096667647732664,4,False,58.49093054883234
WDBC__18,WDBC,Interval plot / five,Interval plot,five,384,alpha,median,0.0053430787113486,4,True,99.4685318052622
WDBC__18,WDBC,Interval plot / five,Interval plot,five,384,alpha,spread,0.0163470876134429,4,True,98.39158415341863
WDBC__18,WDBC,Interval plot / five,Interval plot,five,384,alpha,five,0.2466899402865025,4,False,80.21240628364976
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,median,0.0151971841328358,4,False,98.50303129575592
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.0360918739768529,4,False,96.516537299118
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,five,0.0232757093202092,4,True,97.72537263337641
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0110230256148514,4,False,98.90971567060525
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.0209830131912036,4,False,97.94482249752434
WDBC__18,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,five,0.0136306920740356,4,True,98.65526052233626
WDBC__18,WDBC,Histogram / 16,Histogram,16,384,threshold,median,0.0122390449533347,4,False,98.79089380968317
WDBC__18,WDBC,Histogram / 16,Histogram,16,384,threshold,spread,0.020592826284092,4,False,97.98226817260033
WDBC__18,WDBC,Histogram / 16,Histogram,16,384,threshold,five,0.0376403057249246,4,False,96.37250928696066
WDBC__18,WDBC,Histogram / 16,Histogram,16,384,alpha,median,0.0127196434684821,4,False,98.74401138059113
WDBC__18,WDBC,Histogram / 16,Histogram,16,384,alpha,spread,0.0258435980624775,4,False,97.48074676185642
WDBC__18,WDBC,Histogram / 16,Histogram,16,384,alpha,five,0.0344907082019568,4,False,96.66592382817001
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,384,threshold,median,0.0150636892623565,4,False,98.51598580249646
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,384,threshold,spread,0.0192411661412666,4,False,98.11220672982515
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,384,threshold,five,0.0337987568913044,4,False,96.73062511770287
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,384,alpha,median,0.0150636892623565,4,False,98.51598580249646
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,384,alpha,spread,0.0192411661412666,4,False,98.11220672982515
WDBC__18,WDBC,Heatmap / 16,Heatmap,16,384,alpha,five,0.0337987568913044,4,False,96.73062511770287
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,384,threshold,median,0.0360146924833695,4,False,96.52372763198552
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,384,threshold,spread,0.1660589148384429,4,False,85.75896014126779
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,384,threshold,five,0.080574689733093,4,False,92.54334841462969
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,384,alpha,median,0.036185301084344,4,False,96.50783493584815
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,384,alpha,spread,0.1657464775523542,4,False,85.78194481013043
WDBC__18,WDBC,Violin plot / 64,Violin plot,64,384,alpha,five,0.0841080586542953,4,False,92.2417273829051
WDBC__19,WDBC,Bar chart / means,Bar chart,means,256,threshold,median,0.1806977438937483,4,False,84.69568144529212
WDBC__19,WDBC,Bar chart / means,Bar chart,means,256,threshold,spread,0.0393888618839494,4,False,96.21038253069646
WDBC__19,WDBC,Bar chart / means,Bar chart,means,256,threshold,five,0.1062895968378377,4,False,90.39224474842297
WDBC__19,WDBC,Bar chart / means,Bar chart,means,256,alpha,median,0.1950392178360153,4,False,83.67926215934622
WDBC__19,WDBC,Bar chart / means,Bar chart,means,256,alpha,spread,0.0393888618839494,4,False,96.21038253069646
WDBC__19,WDBC,Bar chart / means,Bar chart,means,256,alpha,five,0.1091578916262911,4,False,90.15848938637225
WDBC__19,WDBC,Box plot / five,Box plot,five,256,threshold,median,0.0141302236016706,4,False,98.60666576413753
WDBC__19,WDBC,Box plot / five,Box plot,five,256,threshold,spread,0.0323185078273847,4,False,96.86932786903122
WDBC__19,WDBC,Box plot / five,Box plot,five,256,threshold,five,0.5213864464606083,4,False,65.72951943448854
WDBC__19,WDBC,Box plot / five,Box plot,five,256,alpha,median,0.0141302236016706,4,False,98.60666576413753
WDBC__19,WDBC,Box plot / five,Box plot,five,256,alpha,spread,0.0233299908848258,4,True,97.72018888407115
WDBC__19,WDBC,Box plot / five,Box plot,five,256,alpha,five,0.7768742325313355,4,False,56.27860327376124
WDBC__19,WDBC,Interval plot / five,Interval plot,five,256,threshold,median,0.0100414456489937,4,True,99.00583825621713
WDBC__19,WDBC,Interval plot / five,Interval plot,five,256,threshold,spread,0.0233299908848257,4,True,97.72018888407118
WDBC__19,WDBC,Interval plot / five,Interval plot,five,256,threshold,five,0.516794039893379,4,False,65.92852910143908
WDBC__19,WDBC,Interval plot / five,Interval plot,five,256,alpha,median,0.0100414456489937,4,True,99.00583825621713
WDBC__19,WDBC,Interval plot / five,Interval plot,five,256,alpha,spread,0.023329990884826,4,True,97.72018888407115
WDBC__19,WDBC,Interval plot / five,Interval plot,five,256,alpha,five,0.7760564769408,4,False,56.3045158182395
WDBC__19,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,median,0.0366479743228704,4,False,96.4647618834341
WDBC__19,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.0307788571929692,4,False,97.01401935262946
WDBC__19,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,five,0.0262237890852391,4,True,97.44463250958015
WDBC__19,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,median,0.0786669706046614,4,False,92.70701961323951
WDBC__19,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.0802723176246868,4,False,92.5692516308119
WDBC__19,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,five,0.0951342541399378,4,False,91.31300534338126
WDBC__19,WDBC,Histogram / 16,Histogram,16,256,threshold,median,0.1409207522018735,4,False,87.6485065303695
WDBC__19,WDBC,Histogram / 16,Histogram,16,256,threshold,spread,0.2099419435446868,4,False,82.64859362345653
WDBC__19,WDBC,Histogram / 16,Histogram,16,256,threshold,five,0.1267465352986053,4,False,88.75110494437727
WDBC__19,WDBC,Histogram / 16,Histogram,16,256,alpha,median,0.1528522387308493,4,False,86.74138509726788
WDBC__19,WDBC,Histogram / 16,Histogram,16,256,alpha,spread,0.145161714680333,4,False,87.3239113027059
WDBC__19,WDBC,Histogram / 16,Histogram,16,256,alpha,five,0.1285675029637643,4,False,88.60790314924633
WDBC__19,WDBC,Heatmap / 16,Heatmap,16,256,threshold,median,0.156625291942409,4,False,86.45842408656168
WDBC__19,WDBC,Heatmap / 16,Heatmap,16,256,threshold,spread,0.1182381623088967,4,False,89.42638819759443
WDBC__19,WDBC,Heatmap / 16,Heatmap,16,256,threshold,five,0.1297953234092086,4,False,88.51160730445004
WDBC__19,WDBC,Heatmap / 16,Heatmap,16,256,alpha,median,0.156625291942409,4,False,86.45842408656168
WDBC__19,WDBC,Heatmap / 16,Heatmap,16,256,alpha,spread,0.1182381623088967,4,False,89.42638819759443
WDBC__19,WDBC,Heatmap / 16,Heatmap,16,256,alpha,five,0.1297953234092086,4,False,88.51160730445004
WDBC__19,WDBC,Violin plot / 64,Violin plot,64,256,threshold,median,0.0768708701026365,4,False,92.86164458183273
WDBC__19,WDBC,Violin plot / 64,Violin plot,64,256,threshold,spread,0.0333893338098805,4,False,96.7689492510261
WDBC__19,WDBC,Violin plot / 64,Violin plot,64,256,threshold,five,0.0566193242365392,4,False,94.64146424944012
WDBC__19,WDBC,Violin plot / 64,Violin plot,64,256,alpha,median,0.0825109776912118,4,False,92.37781607839285
WDBC__19,WDBC,Violin plot / 64,Violin plot,64,256,alpha,spread,0.0479851736507408,4,False,95.42119727862365
WDBC__19,WDBC,Violin plot / 64,Violin plot,64,256,alpha,five,0.0603303060209627,4,True,94.3102346807986
WDBC__19,WDBC,Bar chart / means,Bar chart,means,384,threshold,median,0.1846836576324712,4,False,84.41071956698111
WDBC__19,WDBC,Bar chart / means,Bar chart,means,384,threshold,spread,0.0393888618839494,4,False,96.21038253069646
WDBC__19,WDBC,Bar chart / means,Bar chart,means,384,threshold,five,0.1070867795855822,4,False,90.3271557785499
WDBC__19,WDBC,Bar chart / means,Bar chart,means,384,alpha,median,0.1940232006084978,4,False,83.75046644741745
WDBC__19,WDBC,Bar chart / means,Bar chart,means,384,alpha,spread,0.0393888618839494,4,False,96.21038253069646
WDBC__19,WDBC,Bar chart / means,Bar chart,means,384,alpha,five,0.1089546881807875,4,False,90.1750099132071
WDBC__19,WDBC,Box plot / five,Box plot,five,384,threshold,median,0.0103931439200575,4,False,98.971376242743
